ID,RA_x,Dec_x,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,Ha/100um,id,RA_y,Dec_y,xcenter,ycenter,3.6um_aperture_average,r_kpc,LBol,Sigma_star,L_Edd,Mass_old,Mass_new,Mass_g,Momentum
1,308.8488,60.1622,2.1007e+37,1.5664e+36,1.8951000000000002e+36,1.0943e+36,0.7256,0.0852,0.054530999999999996,0.0087675,0.017518000000000002,0.047688,0.0078068,1,308.8488,60.1622,9.157874669618991,1047.3554382365614,0.5595919012797539,8.978637728302516,2.9015193370165747e+39,195.85716544791384,1994282654.963517,41020.228808272455,528.6848807702494,28415.110782167085,0.8818872792636485
2,308.8493,60.1626,2.7726e+37,1.4515e+36,2.8458e+36,1.7624e+35,0.9294,0.0583,0.065191,0.010517,0.022785,0.056738,0.0099246,2,308.8493,60.1626,9.122547226534834,1053.007945984489,0.7936584307060555,9.013761225420787,3.829558011049724e+39,277.7804507471194,2485871550.0931916,58178.201558534114,697.7825012727154,36396.091456651164,0.9634117742058727
3,308.8498,60.163000000000004,3.1386e+37,1.6424e+36,7.035800000000001e+36,3.8189e+35,2.1635,0.0325,0.07430199999999999,0.01242,0.026050999999999998,0.062936,0.012005,3,308.8498,60.163000000000004,9.087293546238698,1058.6604350709572,1.5758013716076849,9.049249466416937,4.335082872928177e+39,551.5304800626897,4294369431.880858,115512.27362638651,789.8940195104035,84724.49307775425,1.1767366041598069
4,308.8504,60.1634,1.6762000000000002e+37,8.8059e+35,1.6436e+36,1.2576e+35,0.8574,0.0978,0.060355999999999986,0.011128,0.02402,0.053054,0.010545,4,308.8504,60.1634,8.543174358433816,1064.6250497035403,1.2797414473875093,9.091930187391577,2.3151933701657465e+39,447.90950658562826,3450481779.3546686,93809.94769082926,421.85061986342276,33576.51045290801,0.9311172164061456
5,308.8525,60.1652,1.16e+37,6.7633e+35,7.3008e+35,6.3087e+35,0.1569,0.7366,0.025608999999999996,0.0079064,0.050762,0.066025,0.0084027,5,308.8525,60.1652,9.149167368527062,1089.5927195273323,0.5948715089971516,9.247157185755462,1.602209944751381e+39,208.20502814900303,3112061268.4084163,43606.35912489093,291.93814523420247,6144.3369373236155,0.4042192865948038
6,308.8535,60.166000000000004,1.6622e+38,8.7813e+36,9.978600000000001e+36,1.6111e+36,0.0822,0.3975,0.07138,0.018279,0.088259,0.15517,0.02377,6,308.8535,60.166000000000004,9.079684125634344,1100.8974363807574,1.280340681511391,9.322887587734805,2.2958563535911597e+40,448.1192385289869,9995751807.216187,93853.87384632783,4183.272284554236,3219.0216459400963,0.2546425823144886
7,308.8540000000001,60.1664,3.086e+38,1.6229e+37,2.2777e+37,2.8773e+36,0.4084,0.28800000000000003,0.10690999999999999,0.026045999999999996,0.085337,0.21133000000000002,0.035078,7,308.8540000000001,60.1664,9.045053147869908,1106.5497668147318,2.090040644390018,9.361229133590234,4.26243093922652e+40,731.5142255365062,6324932487.286565,153207.981129461,7766.561346489217,15993.290026787534,0.7033369677083888
8,308.8546,60.1669,3.384100000000001e+38,1.7715000000000004e+37,2.5994e+37,3.2914000000000004e+36,0.4716,0.2926,0.10225,0.025052,0.069888,0.18677,0.033375999999999996,8,308.8546,60.1669,9.129084391134027,1113.5371176468147,1.740422621575431,9.407945879081064,4.674171270718233e+40,609.1479175514007,5202676005.79804,127579.64151526676,8516.792045578146,18468.255574517636,0.7468072247269378
9,308.8474,60.162,1.3413000000000002e+37,1.2144e+36,1.2973e+36,3.4305e+35,0.8357,1.4941,0.048736,0.0073043000000000005,0.012279,0.040902,0.0063185,9,308.8474,60.162,15.028745866957935,1040.9395768630702,0.5782276357299975,8.881663858629992,1.8526243093922652e+39,202.37967250549912,2043659529.2406313,42386.29949194562,337.5660639677895,32726.720067057646,0.9280664596700439
10,308.8479,60.1624,3.4726000000000008e+37,2.0743e+36,3.7959000000000004e+36,5.5747e+35,1.0290000000000001,0.3952,0.076654,0.011191,0.019669,0.06676499999999999,0.010717,10,308.8479,60.1624,14.993283164623904,1046.5920932392996,0.7768270045031129,8.916666273787932,4.796408839779008e+39,271.8894515760895,2505620313.40847,56944.39357733338,873.9520716726656,40296.51184516253,0.9843386168101999
11,308.8485,60.1629,7.0821e+37,3.7009000000000004e+36,9.8978e+36,5.2849e+35,1.4171,0.0254,0.12482,0.018039,0.029211,0.10282999999999999,0.018547,11,308.8485,60.1629,15.076297435296285,1053.5796787735874,1.1181023245785595,8.959233437191532,9.781906077348068e+39,391.3358136024958,3262794618.229496,81961.18114001237,1782.3578778992637,55494.836672283585,1.0727393663379992
12,308.849,60.1633,1.0219000000000001e+38,5.3393e+36,1.8660000000000002e+37,9.8279e+35,1.8394,0.0235,0.1623,0.024248,0.033375999999999996,0.12903,0.0257,12,308.849,60.1633,15.040998560240155,1059.2321531490957,1.3629587245526535,8.994998181553091,1.4114640883977898e+40,477.0355535934288,3832866075.5676684,99910.09271135039,2571.8240570244093,72032.46247618264,1.1445442271187138
13,308.8495,60.1637,7.408000000000001e+37,3.8711e+36,8.4319e+36,4.5316e+35,1.0928,0.0264,0.12654,0.020991,0.027943,0.10284000000000001,0.021751,13,308.8495,60.1637,15.005773447931574,1064.884608864011,1.1259260533777196,9.031220537809473,1.0232044198895028e+40,394.07411868220186,3194397546.6568704,82534.69041479184,1864.377396461183,42794.97390125715,1.0009279374303812
14,308.85,60.1641,1.9933000000000002e+37,1.0502e+36,1.6994e+36,2.8435e+35,0.6363,0.4535,0.06253,0.012629999999999999,0.020441,0.057707000000000015,0.012214000000000001,14,308.85,60.1641,14.970622097768796,1070.5370459190574,0.8414658799258241,9.067722625241297,2.7531767955801103e+39,294.5130579740384,2612638401.291341,61682.67062116692,501.6554352545998,24918.047120580086,0.8380611126213201
15,308.8516,60.1654,4.8988e+36,7.0524e+35,4.4803e+35,2.9148e+35,0.7472,1.4884,0.028972,0.009946700000000001,0.06236000000000001,0.07267699999999999,0.009687200000000002,15,308.8516,60.1654,14.984115217759724,1088.8293037299654,0.5221602584683926,9.18711794298487,6.766298342541437e+38,182.75609046393745,1900513723.4533486,38276.34608001984,123.28849878218202,29260.985083290023,0.8949318573715096
16,308.8521,60.1658,2.1820000000000003e+37,1.3041e+36,1.9090000000000002e+36,5.4409e+35,0.6771,1.6273,0.031672000000000006,0.010020000000000001,0.063998,0.08317999999999999,0.011054999999999999,16,308.8521,60.1658,14.949275220777054,1094.4816614614253,0.7560203650903988,9.22504161084624,3.013812154696133e+39,264.6071277816396,2386632637.1075478,55419.18724841964,549.1457180181293,26515.809689367878,0.8687801641474406
17,308.8532,60.1667,1.2383e+38,6.584000000000002e+36,8.918400000000001e+36,1.5186e+36,0.3698,0.4208,0.066087,0.018147999999999997,0.065801,0.14486,0.022769,17,308.8532,60.1667,14.998373584647313,1107.1213643854023,1.7897313428141282,9.309953602244784,1.7103591160220995e+40,626.4059699849448,5569244930.006409,131194.15956463275,3116.439700375112,14481.681322003013,0.6715975288108886
18,308.8537,60.1671,1.4087e+38,1.6207e+37,1.0690000000000002e+37,1.7116e+36,0.4524,0.5029,0.069741,0.019319,0.068815,0.14488,0.024028,18,308.8537,60.1671,14.963771177907805,1112.7736614531618,1.5689822083314229,9.349029884856039,1.9457182320441993e+40,549.143772915998,4682245766.867871,115012.40285049874,3545.2867688915617,17716.367306852793,0.7316173343421584
19,308.8471,60.1627,4.494e+37,2.3554000000000003e+36,3.0343e+36,3.0800000000000007e+35,0.2678,0.2076,0.092442,0.013007,0.023748,0.079204,0.012752,19,308.8471,60.1627,20.947045906487233,1047.1639370622645,0.8647052133598342,8.861980609281437,6.20718232044199e+39,302.646824675942,3356281390.7989182,63386.202735614504,1131.008641967678,10487.27490003355,0.5617639723111388
20,308.8476,60.1631,9.770500000000001e+37,5.0734e+36,9.9169e+36,9.178e+35,0.9118,0.1737,0.15792,0.021843,0.032976,0.13071,0.02311,20,308.8476,60.1631,20.911611772112906,1052.8164200661863,1.191565500726785,8.897759224527768,1.3495165745856355e+40,417.0479252543747,3304083802.418193,87346.31321160057,2458.9496965610138,35706.86054462506,0.9549038194871764
21,308.8481,60.1635,1.5378000000000002e+38,8.045000000000001e+36,2.0333000000000001e+37,1.8782e+36,1.3295,0.1787,0.21706,0.030875,0.03535,0.17504,0.033813,21,308.8481,60.1635,20.87625140095417,1058.46888441078,1.6685938776611045,8.93379522216029,2.124033149171271e+40,584.0078571813866,4214575459.596423,122314.31958398409,3870.19379087204,52064.34645106275,1.0631582992497308
22,308.8487,60.163999999999994,1.2901000000000001e+38,6.7767e+36,1.4542e+37,1.3027000000000001e+36,1.0774,0.1725,0.18767,0.029424000000000002,0.029955000000000002,0.14629,0.031741000000000005,22,308.8487,60.163999999999994,20.959389089488013,1065.4564071298278,1.6155152717134855,8.977700388426076,1.7819060773480665e+40,565.4303450997201,4134692310.506551,118423.4545521348,3246.805182471075,42191.896853234306,0.9962319759583242
23,308.8492,60.1644,4.4935e+37,2.3985000000000002e+36,3.1765e+36,2.6e+35,0.3404,0.1541,0.092794,0.017535,0.021238,0.080539,0.017668,23,308.8492,60.1644,20.924192546249515,1071.1088294749093,0.994540616402652,9.014556000192128,6.206491712707182e+39,348.0892157409282,3433122564.3967876,72903.63486436884,1130.882806560249,13330.352412141227,0.6396943787080029
24,308.8508,60.1657,4.9641e+36,5.1962e+35,4.1915e+35,1.0396e+35,0.6211,0.8652,0.038863,0.014152000000000001,0.061061000000000004,0.085976,0.012768999999999999,24,308.8508,60.1657,20.93753857058448,1089.4010417386926,0.535098963380398,9.135066142833676,6.856491712707182e+38,187.2846371831393,1890198051.0105982,39224.80268698534,124.93190920319867,24322.802242012087,0.8467785525296734
25,308.8513,60.1661,1.859e+37,9.8018e+35,2.1821e+36,3.1806e+35,1.1414,0.3523,0.041757999999999997,0.014544,0.064509,0.10835999999999996,0.014622,25,308.8513,60.1661,20.902653381466394,1095.0533847636368,0.7677977121856351,9.17338132631508,2.5676795580110498e+39,268.7291992649723,2515078036.125891,56282.5118810603,467.8560448192952,44698.19107878376,1.0139567372387805
26,308.8518,60.1665,3.0528000000000004e+37,1.8225000000000002e+36,1.9191e+36,5.199e+35,0.155,0.9085,0.045679000000000004,0.014695,0.062202999999999994,0.12080999999999999,0.016093,26,308.8518,60.1665,20.86784195522136,1100.7057091287145,1.056191272477142,9.212059379431087,4.21657458563536e+39,369.66694536699964,5269613177.020529,77422.8639893297,768.300663595667,6069.931327502615,0.4019512415753135
27,308.8467,60.1634,7.7049000000000025e+37,4.0286e+36,4.4035e+36,3.5049e+35,0.0045,0.1395,0.13538,0.01949,0.037231,0.11855999999999994,0.019959,27,308.8467,60.1634,27.374241385638584,1053.076227628535,0.7493828994510899,8.836957105672543,1.0642127071823208e+40,262.28401480788153,80773285763.1411,54932.63560496515,1939.098461392248,176.2238127339469,0.017754046792382683
28,308.8473,60.1638,9.8135e+37,5.1617000000000005e+36,9.1755e+36,7.9353e+35,0.7821,0.1641,0.15902,0.023349,0.032291,0.13068,0.024918,28,308.8473,60.1638,26.8298795745477,1059.0407937079503,1.2559674166640775,8.880212932841047,1.3554558011049723e+40,439.58859583242713,3467410970.445752,92067.22021793372,2469.7715415998673,30627.69865315997,0.9074057309080267
29,308.8478,60.1642,8.905500000000001e+37,4.7721000000000004e+36,7.8433e+36,6.8044e+35,0.6877,0.1718,0.14955,0.02384,0.028013,0.12487000000000001,0.025299000000000002,29,308.8478,60.1642,26.79454777233468,1064.6932246824433,1.3310150328222283,8.917040773446956,1.2300414364640883e+40,465.85526148777984,3648168285.177541,97568.49780841074,2241.2544417096465,26930.914670474504,0.8733053722053457
30,308.8483,60.1647,3.5874e+37,2.0251000000000002e+36,2.1263000000000002e+36,1.6934e+35,0.062,0.1546,0.087756,0.016409,0.022525,0.07623200000000001,0.016442,30,308.8483,60.1647,27.386647376975926,1071.3685914774742,0.7841366179934677,8.954973392097456,4.954972375690608e+39,274.4478162977137,7491307014.577442,57480.2162316439,902.843881218257,2427.972531001046,0.20405619750158574
31,308.8504,60.1664,1.6734e+37,8.7914e+35,1.4970000000000005e+36,1.204e+35,0.7124,0.107,0.056143,0.019496,0.063401,0.13683,0.018331999999999998,31,308.8504,60.1664,27.36487968696588,1095.3130864479272,0.6632238607633729,9.115323146756543,2.3113259668508288e+39,232.1283512671805,2200349238.7406883,48616.84820205902,421.14594158182285,27898.187598147502,0.8789496930105523
32,308.851,60.1668,1.8563e+37,9.7423e+35,1.08e+36,1.0669e+35,0.0328,0.1473,0.052936000000000004,0.017399,0.070219,0.13086,0.017509999999999998,32,308.851,60.1668,26.821130746802396,1101.2775126232914,0.8171311075095646,9.161058920266733,2.563950276243094e+39,285.99588762834765,12943765282.464272,59898.838635340595,467.17653361918116,1284.4757905941017,0.11972943076135013
33,308.8464,60.1641,3.4950000000000013e+37,1.8711000000000002e+36,2.4567e+36,2.5411e+35,0.3314,0.2177,0.07925399999999999,0.013019999999999999,0.026351999999999997,0.073697,0.012801,33,308.8464,60.1641,33.29241038403802,1059.3006904099607,0.7895078344166705,8.820204361801537,4.8273480662983436e+39,276.32774204583467,2851691761.021788,57873.94695961664,879.5894979254638,12977.904786673333,0.6323128142858621
34,308.849,60.1662,3.263e+36,1.9303e+35,3.4378e+35,9.0587e+34,0.9707,0.4909,0.064978,0.019482,0.04893,0.10593,0.01707,34,308.849,60.1662,33.23468472155241,1088.8976404894388,0.5135422844756097,9.017480817931963,4.5069060773480674e+38,179.73979956646335,1956528691.9078774,37644.61559171355,82.12018688786233,38013.43444907605,0.9731170076641714
35,308.8496,60.1666,9.321700000000001e+36,4.9558e+35,1.2334000000000001e+36,1.1143e+35,1.3306,0.1302,0.06916900000000001,0.020942,0.05919600000000001,0.13415,0.019145,35,308.8496,60.1666,32.690790824320175,1094.862066399599,0.6623680816202149,9.063159331595514,1.2875276243093923e+39,231.8288285670752,2390186060.7591543,48554.116314443396,234.599983485316,52107.423383064386,1.06112818027846
36,308.8501,60.167,1.3603e+37,7.1668e+35,2.2657000000000003e+36,1.5073e+35,1.6942,0.0732,0.0697,0.020385,0.071463,0.14579,0.019344999999999998,36,308.8501,60.167,32.65587271303593,1100.5143660333108,0.7871570112386933,9.102402048156007,1.878867403314917e+39,275.50495393354265,2794797998.6694117,57701.62262034747,342.34780945007384,66346.3074519673,1.1188220620738538
37,308.8506,60.1675,2.4384e+37,1.2773e+36,2.7693e+36,1.7278e+35,1.0893,0.06,0.077078,0.021591,0.078488,0.14812999999999998,0.020896,37,308.8506,60.1675,33.24842165353539,1107.1895796882409,0.6246172223022608,9.143478707542284,3.3679558011049717e+39,218.61602780579128,2233561739.4589424,45786.83379411039,613.674114947482,42657.91093579741,1.0023099137565543
38,308.8511,60.1679,2.4774e+37,1.4513000000000002e+36,2.2635000000000002e+36,8.5077e+35,0.7456,1.3939,0.073401,0.019897,0.06387000000000001,0.12627,0.019316999999999997,38,308.8511,60.1679,33.21365881794054,1112.8418372636688,0.6308669191479437,9.183540959967267,3.421823204419889e+39,220.80342170178028,2130815372.5297532,46244.9605003868,623.489276726908,29198.327727651293,0.8973754912916777
39,308.8492,60.1673,6.5624e+36,3.5479e+35,1.3901e+36,1.1665e+35,2.074,0.1177,0.08415800000000001,0.019849000000000002,0.06198500000000001,0.12430999999999999,0.018035,39,308.8492,60.1673,39.11796870254557,1100.7742620204324,0.6109869861142412,9.045458733772561,9.064088397790056e+38,213.8454451399844,2732940064.5598903,44787.6852970276,165.15645554180438,81219.5972467124,1.1605380878106528
40,308.8498,60.1677,2.0371000000000002e+37,1.0683000000000001e+36,2.422e+36,1.5743e+35,1.1616,0.0679,0.10174,0.022953,0.059170000000000014,0.14056,0.020961,40,308.8498,60.1677,38.57419512591776,1106.7386270148552,0.5457915549475171,9.092142436179774,2.8136740331491714e+39,191.02704423163098,2120422553.2335725,40008.61058633762,512.6786169453396,45489.24019372282,1.019657253872124
41,308.8503,60.1682,2.0573000000000001e+37,1.2972000000000001e+36,1.5624000000000005e+36,7.2321e+35,0.4537,2.2203,0.0965,0.020756999999999998,0.045625,0.11807999999999999,0.018981,41,308.8503,60.1682,39.16676799625861,1113.41381015888,0.5487058904466172,9.134044730034304,2.841574585635359e+39,192.04706165631603,1992471329.861629,40222.242536199235,517.7623674054524,17767.276408309266,0.7381469749224137
42,308.8284,60.1514,1.1421e+37,6.7583e+35,1.3031000000000001e+36,1.7898e+35,1.0966,0.3232,0.024148,0.0051477,0.009070100000000001,0.018587,0.004089199999999999,42,308.8284,60.1514,45.27525506706286,873.1947161556943,0.6376247982887242,7.700198350787331,1.5774861878453043e+39,223.16867940105345,2235968992.823517,46740.33891451235,287.433237648261,42943.78512089914,1.0114966949313935
43,308.8489,60.168,1.0586000000000001e+37,9.4263e+35,9.476e+35,2.3829e+35,0.7134,1.3397,0.10734,0.019711000000000003,0.040289,0.10814000000000001,0.017093999999999998,43,308.8489,60.168,45.03619231597429,1106.9986121479403,0.4774834058246505,9.035854910589592,1.4621546961325965e+39,167.11919203862766,1801586288.3896909,35001.36173216096,266.4187246076955,27937.348445421714,0.8819059257836968
44,308.8494,60.1684,1.5502e+37,1.214e+36,1.4602000000000002e+36,7.0814e+35,0.7938,2.1503,0.11087000000000001,0.019499000000000002,0.033038,0.10084,0.016890000000000002,44,308.8494,60.1684,45.00132279717593,1112.6508449950577,0.5138779866595138,9.076488066478401,2.141160220994475e+39,179.85729533082986,1902976277.6734774,37669.223847057656,390.14009719143166,31085.88056626823,0.9133851563168979
45,308.827,60.1512,1.8663e+37,1.0638e+36,3.6606e+36,3.1794e+35,1.9525,0.1816,0.030311,0.0052366999999999995,0.006178899999999999,0.021593,0.0048313,45,308.827,60.1512,51.15044777215145,866.7792364078018,1.1824401453549385,7.608309250423423,2.5777624309392267e+39,413.8540508742285,3583236174.928536,86677.38972565686,469.6932417677519,76461.55430289585,1.1477724618060372
46,308.8276,60.1516,1.6949000000000004e+37,8.9032e+35,2.9655000000000004e+36,1.8168e+35,1.7719999999999998,0.0576,0.028488999999999997,0.005363199999999999,0.007210999999999999,0.020818,0.0047912,46,308.8276,60.1516,50.6031735481323,872.7443324936553,0.9138493158405502,7.638561031273241,2.3410220994475143e+39,319.84726054419264,3028069894.2661524,66988.65359976374,426.5568641012499,69393.02136990085,1.1357201778384698
47,308.8412,60.1627,6.8629e+36,4.8617e+35,1.0193e+36,1.5024e+35,1.5132,0.3616,0.055839,0.011061,0.017766999999999998,0.037607,0.0078785,47,308.8412,60.1627,50.97682756608607,1028.7498579477362,0.5643310253948824,8.455012920903808,9.47914364640884e+38,197.5158588882089,2325273428.8213987,41367.624750045026,172.71916352825934,59258.1940953352,1.0896956354574359
48,308.8475,60.1678,6.7343e+36,9.5189e+35,6.6087e+35,9.8339e+34,0.8585,0.3498,0.12070999999999996,0.020472999999999998,0.039411,0.105,0.016850999999999998,48,308.8475,60.1678,50.90579580928203,1100.5835121438176,0.512255401336758,8.937670275878883,9.301519337016575e+38,179.2893904678653,1918081464.053362,37550.282130695836,169.48267684919742,33619.58738490965,0.9349472749758417
49,308.848,60.1683,9.3683e+36,9.3358e+35,1.2103e+36,2.0576e+35,1.2929,0.5625,0.11794,0.019527000000000003,0.033268,0.09808099999999999,0.015997,49,308.848,60.1683,51.49814404670156,1107.258710977431,0.46029200152488897,8.979953260603965,1.29396408839779e+39,161.10220053371114,2019659578.3172805,33741.16597825711,235.77276948254993,50631.059440826655,1.0530724558333617
50,308.8486,60.1687,1.359e+37,1.0241e+36,1.7347000000000002e+36,7.1408e+35,1.2739,0.0933,0.11738,0.019003,0.029104,0.091337,0.015503,50,308.8486,60.1687,50.954355133889294,1113.2230091046827,0.4759508466901224,9.02767573126633,1.87707182320442e+39,166.58279634154283,2039552688.5452473,34889.01928006904,342.02063739075965,49887.003342616656,1.0490874927622322
51,308.8257,60.151,2.8314e+37,1.5589e+36,5.933e+36,4.7643e+35,2.0569,0.1597,0.038372,0.0059722,0.0060003,0.026688999999999997,0.005815600000000001,51,308.8257,60.151,56.51657181304915,860.6759260661559,1.398361414437773,7.523469536496905,3.910773480662984e+39,489.4264950532206,3960330317.592229,102505.24542209327,712.5807451863112,80549.94675832342,1.166441463009872
52,308.8262,60.1515,4.7372000000000005e+37,2.5045e+36,1.1488e+37,1.0739e+36,2.2877,0.1882,0.054682000000000015,0.008631,0.007639699999999998,0.037889,0.0086212,52,308.8262,60.1515,57.10541570205703,867.3521145923726,2.386111796123118,7.543650390544705,6.543093922651936e+39,835.1391286430912,5637621906.36513,174911.13008470112,1192.2149841409177,89588.27030921118,1.1846959681993363
53,308.8267,60.1519,3.1273e+37,1.6365e+36,9.331700000000001e+36,4.9936e+35,2.6153,0.0312,0.041760000000000005,0.0072539,0.007495100000000002,0.030669,0.0069554000000000005,53,308.8267,60.1519,57.06732587832733,873.0051156552913,1.5414530694594253,7.567359529174841,4.3194751381215475e+39,539.5085743107988,4465187721.371543,112994.41157356725,787.0501393025186,102417.36387624251,1.217134620802656
54,308.8367,60.16,1.3863e+37,7.3219e+35,1.8138e+36,1.8149e+35,1.3129,0.2009,0.10554000000000001,0.018295,0.018116999999999998,0.056771,0.011831,54,308.8367,60.16,56.94819793321483,987.084284398992,0.4873094670934421,8.142847876971548,1.914779005524862e+39,170.5583134827047,2086143314.0335019,35721.649643062,348.8912506363577,51414.27638631085,1.0541770471986809
55,308.8404,60.163000000000004,7.5166e+36,4.0321e+35,9.0763e+35,1.0185e+35,1.1861,0.1763,0.047336,0.008937200000000001,0.016972,0.033964,0.0068674999999999995,55,308.8404,60.163000000000004,56.93049447908163,1029.3223285703984,0.4783945783880056,8.401100159909006,1.0382044198895027e+39,167.43810243580197,2009636858.7371385,35068.15416955538,189.17088469546607,46448.68095194098,1.0220247223213799
56,308.8461,60.1677,2.885e+35,3.0531e+35,8.2581e+34,9.508e+34,2.5496,1.6939,0.10865999999999999,0.017978,0.038588,0.081513,0.014169,56,308.8461,60.1677,57.402902051374674,1095.1914855229943,0.43416664014837897,8.841135155553854,3.9848066298342555e+37,151.9583240519326,2732967415.07849,31826.076966224577,7.260703008626504,99844.49621032688,1.2111647631821216
57,308.8467,60.1681,4.8895e+36,4.7685e+35,8.6041e+35,1.166e+35,1.7811,0.3509,0.12287000000000001,0.020725999999999998,0.036781,0.09751599999999999,0.015988,57,308.8467,60.1681,56.85888586195654,1101.155801979416,0.4414917486000514,8.888475164368748,6.753453038674034e+38,154.522112010018,2276105108.107986,32363.035460523446,123.05444492436494,69749.38508009617,1.1291049538485922
58,308.8472,60.1685,8.2095e+36,5.6163e+35,1.0608000000000001e+36,1.8187e+35,1.2932,0.5124,0.1197,0.020246,0.033673,0.09507,0.015469,58,308.8472,60.1685,56.82383589562164,1106.8080287541447,0.4296415102826455,8.929472578688276,1.1339088397790056e+39,150.3745285989259,1978767515.285887,31494.36762222759,206.60915545691256,50642.80769500891,1.0460707489161793
59,308.8477,60.1689,1.222e+37,7.1236e+35,1.385e+36,5.4026e+35,1.0862,0.6978,0.11474000000000001,0.019485,0.031423,0.088264,0.014704,59,308.8477,60.1689,56.78885969461726,1112.460236872985,0.4293613220304487,8.970671609914236,1.6878453038674032e+39,150.27646271065703,1868541366.4451454,31473.828750617373,307.5417357553409,42536.512309247366,0.9998057247325158
60,308.8248,60.1513,3.8319e+37,2.0787000000000002e+36,8.952600000000001e+36,8.1346e+35,2.2288,0.1886,0.048295,0.0073757000000000015,0.0071301,0.035063,0.0074244,60,308.8248,60.1513,62.980800136652185,860.9368439840507,1.8097715879466951,7.4516692387930705,5.29267955801105e+39,633.4200557813432,4700848003.049142,132663.186258607,964.3773954508108,87281.6964047602,1.1813068416716352
61,308.8253,60.1517,5.449e+37,2.9011000000000003e+36,1.1123000000000002e+37,1.0138000000000001e+36,2.0156,0.1836,0.061738,0.0095538,0.0085291,0.042862,0.0098008,61,308.8253,60.1517,62.942575041424895,866.5898536418042,2.198341348314514,7.4750771444328725,7.52624309392265e+39,769.41947191008,5253458083.922895,161146.83736544303,1371.3542701561803,78932.60376589853,1.1553361864658422
62,308.8259,60.1522,3.3373000000000003e+37,1.746e+36,8.8756e+36,4.7592e+35,2.4334,0.0308,0.044579,0.007597800000000002,0.0081339,0.032609,0.007456799999999999,62,308.8259,60.1522,63.02220441301097,873.5780739942811,1.3296937190118043,7.503363986376343,4.6095303867403315e+39,465.39280165413146,4055114346.8434815,97471.64044734607,839.9010104225034,95294.00575706363,1.200161521811666
63,308.8348,60.1594,1.6286e+37,8.5826e+35,2.0314e+36,1.9377e+35,1.2375,0.1864,0.11962,0.019594999999999998,0.016567,0.057846,0.012605,63,308.8348,60.1594,62.85746208989565,975.0165758565297,0.504658093970079,8.013310268645219,2.249447513812155e+39,176.63033288952764,2079361604.0686486,36993.370413790646,409.8710890762261,48461.548501835394,1.0380304632050488
64,308.8353,60.1598,2.6578e+37,1.3953e+36,3.5694000000000004e+36,3.3869e+35,1.3541,0.1872,0.1673,0.027277999999999997,0.020919999999999998,0.083271,0.018014,64,308.8353,60.1598,62.82072004542988,980.6692077351275,0.6414971896332491,8.04636886819718,3.670994475138122e+39,224.5240163716372,2387989219.78861,47024.200025840655,668.8906917271237,53027.70329400832,1.0602585567647316
65,308.8358,60.1603,2.5248e+37,1.3259e+36,2.6499e+36,2.5518e+35,0.9647,0.1909,0.14943,0.024714,0.023603,0.08017300000000001,0.016424,65,308.8358,60.1603,63.411215737163715,987.3448939922445,0.5631791802101959,8.079621246322853,3.487292817679558e+39,197.11271307356859,2058096669.2693896,41283.19008807172,635.4184733511331,37778.469365430785,0.9734230723368253
66,308.8364,60.1607,1.0571e+37,5.6143e+35,8.4888e+35,1.1286e+35,0.5417,0.2853,0.078669,0.013175999999999998,0.021219,0.045783,0.008670299999999999,66,308.8364,60.1607,62.865581855346925,993.3095456774844,0.39344727268992624,8.120468423357584,1.4600828729281765e+39,137.70654544147422,1602936531.6187015,28841.19143401096,266.0412183854098,21213.430968439785,0.789141785860971
67,308.8395,60.1632,7.896000000000002e+36,4.2255e+35,7.6009e+35,9.8181e+34,0.8281,0.2102,0.041366,0.0072199,0.0131,0.029908999999999998,0.0059211,67,308.8395,60.1632,62.76588764850953,1028.5597942647346,0.544552203218473,8.340192573919259,1.09060773480663e+39,190.59327112646557,1981401333.5448525,39917.76135963679,198.71927541114337,32429.097627773644,0.9203722229765762
68,308.84,60.1637,9.1094e+36,4.8467e+35,5.7942e+35,9.4346e+34,0.1735,0.2769,0.043774,0.0079935,0.015207,0.034122,0.0070710999999999994,68,308.84,60.1637,63.35707114907041,1035.235282115291,0.4630518684980756,8.377736613256099,1.2582044198895025e+39,162.06815397432646,2337781599.023911,33943.47479377357,229.25701208590033,6794.407002075506,0.4405109462737418
69,308.8437,60.1667,5.9392e+36,3.2396e+35,9.1613e+35,1.2427e+35,1.5730000000000002,0.3056,0.10979000000000001,0.016118,0.026973,0.07461,0.014875,69,308.8437,60.1667,63.34359858612629,1077.4720308583596,0.4866155201948183,8.662819215335638,8.203314917127072e+38,170.3154320681864,2220192334.628908,35670.78067855906,149.4723303599117,61600.012762333,1.1030208412036655
70,308.8442,60.1671,7.3641e+36,3.9761e+35,9.4893e+35,1.2752e+35,1.2888,0.3021,0.13119,0.019371,0.029237,0.081245,0.016752,70,308.8442,60.1671,63.308183510977294,1083.1243221665538,0.4988378291663644,8.702736379268124,1.0171408839779008e+39,174.59324020822754,2085190087.586457,36566.72272030705,185.3329047688958,50470.49996700238,1.0514973020027465
