#index maskname id	12+log(O/H)		l68_12+log(O/H)		u68_12+log(O/H)	O/H_flag  f_hbeta	f_hbeta_err   f_halpha	    f_alphaerr	  z_mosf lg_mstar l68_lg_mstars u68_lg_mstar A_V l68_A_V u68_A_V beta_phot_calz beta_phot_smc beta_phot_calz_uvfiltnum beta_phot_smc_uvfiltnum
724	ae2_02	21561	8.492328952083732	8.465076747428455	8.517444581598134	1 1.2227615e-17 1.0249229e-18 4.2063125e-17 2.7707619e-18 2.51526 9.94000 9.90000 10.0500 0.100000 0.00000 0.300000 -1.8288701 -1.8282593 6.0000000 6.0000000
728	ae2_02	17028	8.548582861080368	8.532865272207728	8.561672190649151	3 3.9940167e-17 1.4910318e-18 1.7086349e-16 3.7608279e-18 2.46078 10.0100 9.93000 10.1400 0.700000 0.530000 0.770000 -1.4305725 -1.4281538 6.0000000 6.0000000
744	ae2_02	3658	8.557322235873102	8.52401433442496	8.59603722472894	0 4.2524601e-17 3.9992434e-18 1.4937530e-16 1.2479700e-18 2.16609 9.78000 9.66000 9.88000 0.700000 0.580000 0.830000 -1.6569121 -1.6552805 5.0000000 5.0000000
747	ae2_06	33203	8.629602527603511	8.589901430460218	8.67070247708344	1 2.7085828e-17 3.0371938e-18 9.6039343e-17 4.3579731e-18 2.23441 10.1600 10.0800 10.2000 0.400000 0.0600000 0.430000 -1.4442854 -1.4445868 5.0000000 5.0000000
748	ae2_06	37316	8.3313422039087		8.275604996383963	8.387351759309409	1 1.0050468e-17 1.1344073e-18 3.1031499e-17 1.5075848e-18 2.16046 9.36000 9.18000 9.52000 0.400000 0.180000 0.580000 -1.8931289 -1.8927904 5.0000000 5.0000000
757	ae2_06	25817	8.448712403933426	8.431211838893264	8.462964327725631	1 1.9529837e-17 9.6252711e-19 8.2205701e-17 3.0470389e-18 2.28705 9.69000 9.61000 9.80000 0.600000 0.400000 0.700000 -1.8110430 -1.8124219 5.0000000 5.0000000
758	ae2_06	19416	8.347516025549837	8.288426686530128	8.399346109406881	1 1.3312802e-17 2.6330522e-18 5.0546351e-17 1.4072231e-18 2.20609 9.82000 9.76000 9.85000 0.00000 0.00000 0.170000 -2.0367763 -2.0355837 5.0000000 5.0000000
762	ae2_06	20297	8.386947470172878	8.360825155670407	8.417820877194053	0 4.0270510e-17 2.7026837e-18 1.3515946e-16 1.7580482e-18 2.16166 9.77000 9.70000 9.79000 0.400000 0.370000 0.500000 -1.7226231 -1.7226764 5.0000000 5.0000000
763	ae2_06	19004	8.780398939887839	8.712377376097063	8.852524557968632	1 8.3140505e-18 1.5121765e-18 2.9667611e-17 1.8170796e-18 2.16027 9.95000 9.87000 10.0500 0.300000 0.0300000 0.400000 -1.7862954 -1.7871795 5.0000000 5.0000000
765	ae2_06	14627	8.422891745829705	8.371915273914361	8.463793008703098	1 7.6193994e-18 1.2523254e-18 2.4107375e-17 1.5474259e-18 2.31038 9.59000 9.56000 9.75000 0.00000 0.00000 0.200000 -1.8548260 -1.8539412 5.0000000 5.0000000
768	ae2_06	11250	8.477409622685597	8.451554693090786	8.500185053271604	1 1.9435926e-17 1.2221538e-18 8.7831482e-17 2.0826798e-18 2.47217 10.0700 9.89000 10.1700 0.600000 0.440000 0.860000 -1.4877061 -1.4869357 6.0000000 6.0000000
776	ae2_06	5082	8.548801296636645	8.496799111197154	8.584924284869201	1 8.4250820e-18 8.1174882e-19 3.1078320e-17 1.8586988e-18 2.40892 9.98000 9.98000 10.0200 0.200000 0.170000 0.300000 -1.8049643 -1.8024110 5.0000000 5.0000000
785	ae2_07	33942	8.453213029125678	8.424980285103311	8.486844501602507	1 2.1483637e-17 1.9387326e-18 9.4088398e-17 1.9782340e-18 2.16077 9.69000 9.63000 9.87000 0.800000 0.640000 0.940000 -1.5770619 -1.5789059 5.0000000 5.0000000
786	ae2_07	33455	8.468392891610616	8.449739769790039	8.49831156338858	1 2.1021200e-17 1.8630643e-18 1.5814651e-16 2.8881281e-18 2.23521 10.4600 10.3900 10.4700 1.10000 0.960000 1.29000 -1.0916268 -1.0953120 5.0000000 5.0000000
