ID,RA_x,Dec_x,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,Ha/100um,id,RA_y,Dec_y,xcenter,ycenter,3.6um_aperture_average,r_kpc,LBol,Sigma_star
41,308.8503,60.1682,2.0573e+37,1.2972e+36,1.5624000000000005e+36,7.2321e+35,0.4537,2.2203,0.0965,0.020757,0.045625,0.11808,0.018981,41,308.8503,60.1682,39.16676799625861,1113.41381015888,0.5487058904466172,9.134044730034304,2.841574585635359e+39,192.04706165631603
42,308.8284,60.1514,1.1421e+37,6.7583e+35,1.3031e+36,1.7898e+35,1.0966,0.3232,0.024148,0.0051477,0.0090701,0.018587,0.004089199999999999,42,308.8284,60.1514,45.27525506706286,873.1947161556943,0.6376247982887242,7.700198350787331,1.577486187845304e+39,223.16867940105348
43,308.8489,60.168,1.0586e+37,9.4263e+35,9.476e+35,2.3829e+35,0.7134,1.3397,0.10734,0.019711000000000003,0.040289,0.10814,0.017093999999999998,43,308.8489,60.168,45.03619231597429,1106.9986121479403,0.4774834058246505,9.035854910589592,1.4621546961325965e+39,167.11919203862766
44,308.8494,60.1684,1.5502e+37,1.214e+36,1.4602000000000002e+36,7.0814e+35,0.7938,2.1503,0.11087,0.019499,0.033038,0.10084,0.016890000000000002,44,308.8494,60.1684,45.00132279717593,1112.6508449950577,0.5138779866595138,9.076488066478401,2.141160220994475e+39,179.85729533082983
45,308.827,60.1512,1.8663e+37,1.0638e+36,3.6606e+36,3.1794e+35,1.9525,0.1816,0.030311,0.0052367,0.006178899999999999,0.021593,0.0048313,45,308.827,60.1512,51.15044777215145,866.7792364078018,1.1824401453549385,7.608309250423423,2.5777624309392267e+39,413.85405087422845
46,308.8276,60.1516,1.6949000000000004e+37,8.9032e+35,2.9655000000000004e+36,1.8168e+35,1.7719999999999998,0.0576,0.028489,0.005363199999999999,0.007210999999999999,0.020818,0.0047912,46,308.8276,60.1516,50.6031735481323,872.7443324936553,0.9138493158405502,7.638561031273241,2.3410220994475143e+39,319.8472605441926
47,308.8412,60.1627,6.8629e+36,4.8617e+35,1.0193e+36,1.5024e+35,1.5132,0.3616,0.055839,0.011061,0.017766999999999998,0.037607,0.0078785,47,308.8412,60.1627,50.97682756608607,1028.7498579477362,0.5643310253948824,8.455012920903808,9.47914364640884e+38,197.51585888820887
48,308.8475,60.1678,6.7343e+36,9.5189e+35,6.6087e+35,9.8339e+34,0.8585,0.3498,0.12070999999999997,0.020473,0.039411,0.105,0.016850999999999998,48,308.8475,60.1678,50.90579580928203,1100.5835121438176,0.512255401336758,8.937670275878883,9.301519337016575e+38,179.28939046786527
49,308.848,60.1683,9.3683e+36,9.3358e+35,1.2103e+36,2.0576e+35,1.2929,0.5625,0.11794,0.019527000000000003,0.033268,0.098081,0.015997,49,308.848,60.1683,51.49814404670156,1107.258710977431,0.460292001524889,8.979953260603965,1.29396408839779e+39,161.10220053371117
50,308.8486,60.1687,1.359e+37,1.0241e+36,1.7347000000000002e+36,7.1408e+35,1.2739,0.0933,0.11738,0.019003,0.029104,0.091337,0.015503,50,308.8486,60.1687,50.954355133889294,1113.2230091046827,0.4759508466901224,9.02767573126633,1.87707182320442e+39,166.58279634154283
51,308.8257,60.151,2.8314e+37,1.5589e+36,5.933e+36,4.7643e+35,2.0569,0.1597,0.038372,0.0059722,0.0060003,0.026689,0.005815600000000001,51,308.8257,60.151,56.51657181304915,860.6759260661559,1.398361414437773,7.523469536496905,3.910773480662984e+39,489.42649505322055
52,308.8262,60.1515,4.7372000000000005e+37,2.5045e+36,1.1488e+37,1.0739e+36,2.2877,0.1882,0.054682000000000015,0.008631,0.007639699999999998,0.037889,0.0086212,52,308.8262,60.1515,57.10541570205703,867.3521145923726,2.386111796123118,7.543650390544705,6.543093922651935e+39,835.1391286430913
53,308.8267,60.1519,3.1273e+37,1.6365e+36,9.3317e+36,4.9936e+35,2.6153,0.0312,0.041760000000000005,0.0072539,0.007495100000000002,0.030669,0.0069554000000000005,53,308.8267,60.1519,57.06732587832733,873.0051156552913,1.5414530694594253,7.567359529174841,4.3194751381215475e+39,539.5085743107988
54,308.8367,60.16,1.3863e+37,7.3219e+35,1.8138e+36,1.8149e+35,1.3129,0.2009,0.10554,0.018295,0.018117,0.056771,0.011831,54,308.8367,60.16,56.94819793321483,987.084284398992,0.4873094670934421,8.142847876971548,1.914779005524862e+39,170.55831348270473
55,308.8404,60.163,7.5166e+36,4.0321e+35,9.0763e+35,1.0185e+35,1.1861,0.1763,0.047336,0.008937200000000001,0.016972,0.033964,0.0068675,55,308.8404,60.163,56.93049447908163,1029.3223285703984,0.4783945783880056,8.401100159909006,1.0382044198895027e+39,167.43810243580197
56,308.8461,60.1677,2.885e+35,3.0531e+35,8.2581e+34,9.508e+34,2.5496,1.6939,0.10866,0.017978,0.038588,0.081513,0.014169,56,308.8461,60.1677,57.402902051374674,1095.1914855229943,0.43416664014837897,8.841135155553854,3.9848066298342545e+37,151.95832405193264
57,308.8467,60.1681,4.8895e+36,4.7685e+35,8.6041e+35,1.166e+35,1.7811,0.3509,0.12287,0.020726,0.036781,0.097516,0.015988,57,308.8467,60.1681,56.85888586195654,1101.155801979416,0.4414917486000514,8.888475164368748,6.7534530386740335e+38,154.522112010018
58,308.8472,60.1685,8.2095e+36,5.6163e+35,1.0608e+36,1.8187e+35,1.2932,0.5124,0.1197,0.020246,0.033673,0.09507,0.015469,58,308.8472,60.1685,56.82383589562164,1106.8080287541447,0.4296415102826455,8.929472578688276,1.1339088397790056e+39,150.37452859892593
59,308.8477,60.1689,1.222e+37,7.1236e+35,1.385e+36,5.4026e+35,1.0862,0.6978,0.11474,0.019485,0.031423,0.088264,0.014704,59,308.8477,60.1689,56.78885969461726,1112.460236872985,0.4293613220304487,8.970671609914236,1.6878453038674032e+39,150.27646271065703
60,308.8248,60.1513,3.8319e+37,2.0787e+36,8.952600000000001e+36,8.1346e+35,2.2288,0.1886,0.048295,0.0073757000000000015,0.0071301,0.035063,0.0074244,60,308.8248,60.1513,62.980800136652185,860.9368439840507,1.8097715879466951,7.4516692387930705,5.29267955801105e+39,633.4200557813433
61,308.8253,60.1517,5.449e+37,2.9011000000000003e+36,1.1123000000000002e+37,1.0138e+36,2.0156,0.1836,0.061738,0.0095538,0.0085291,0.042862,0.0098008,61,308.8253,60.1517,62.942575041424895,866.5898536418042,2.198341348314514,7.475077144432872,7.526243093922651e+39,769.41947191008
62,308.8259,60.1522,3.3373000000000003e+37,1.746e+36,8.8756e+36,4.7592e+35,2.4334,0.0308,0.044579,0.007597800000000002,0.0081339,0.032609,0.007456799999999999,62,308.8259,60.1522,63.02220441301097,873.5780739942811,1.3296937190118043,7.503363986376343,4.609530386740332e+39,465.3928016541315
63,308.8348,60.1594,1.6286e+37,8.5826e+35,2.0314e+36,1.9377e+35,1.2375,0.1864,0.11962,0.019595,0.016567,0.057846,0.012605,63,308.8348,60.1594,62.85746208989565,975.0165758565297,0.504658093970079,8.013310268645219,2.249447513812155e+39,176.63033288952764
64,308.8353,60.1598,2.6578e+37,1.3953e+36,3.5694000000000004e+36,3.3869e+35,1.3541,0.1872,0.1673,0.027278,0.02092,0.083271,0.018014,64,308.8353,60.1598,62.82072004542988,980.6692077351275,0.6414971896332491,8.04636886819718,3.670994475138122e+39,224.52401637163717
65,308.8358,60.1603,2.5248e+37,1.3259e+36,2.6499e+36,2.5518e+35,0.9647,0.1909,0.14943,0.024714,0.023603,0.08017300000000001,0.016424,65,308.8358,60.1603,63.411215737163715,987.3448939922445,0.5631791802101959,8.079621246322853,3.4872928176795584e+39,197.11271307356856
66,308.8364,60.1607,1.0571e+37,5.6143e+35,8.4888e+35,1.1286e+35,0.5417,0.2853,0.078669,0.013175999999999998,0.021219,0.045783,0.008670299999999999,66,308.8364,60.1607,62.865581855346925,993.3095456774844,0.39344727268992624,8.120468423357584,1.4600828729281768e+39,137.7065454414742
67,308.8395,60.1632,7.896000000000002e+36,4.2255e+35,7.6009e+35,9.8181e+34,0.8281,0.2102,0.041366,0.0072199,0.0131,0.029909,0.0059211,67,308.8395,60.1632,62.76588764850953,1028.5597942647346,0.544552203218473,8.340192573919259,1.0906077348066301e+39,190.59327112646554
68,308.84,60.1637,9.1094e+36,4.8467e+35,5.7942e+35,9.4346e+34,0.1735,0.2769,0.043774,0.0079935,0.015207,0.034122,0.0070711,68,308.84,60.1637,63.35707114907041,1035.235282115291,0.4630518684980756,8.377736613256099,1.2582044198895028e+39,162.06815397432646
69,308.8437,60.1667,5.9392e+36,3.2396e+35,9.1613e+35,1.2427e+35,1.5730000000000002,0.3056,0.10979,0.016118,0.026973,0.07461,0.014875,69,308.8437,60.1667,63.34359858612629,1077.4720308583596,0.4866155201948183,8.662819215335638,8.203314917127072e+38,170.3154320681864
70,308.8442,60.1671,7.3641e+36,3.9761e+35,9.4893e+35,1.2752e+35,1.2888,0.3021,0.13119,0.019371,0.029237,0.081245,0.016752,70,308.8442,60.1671,63.308183510977294,1083.1243221665538,0.4988378291663644,8.702736379268124,1.0171408839779006e+39,174.59324020822754
71,308.8463,60.1688,2.9291000000000004e+36,1.8875e+35,3.1269e+35,1.3797e+35,0.9915,2.0368,0.10205,0.019111000000000003,0.039201,0.084356,0.013593,71,308.8463,60.1688,63.28571105069443,1107.068336647066,0.3720854121297994,8.874403386462461,4.0457182320441995e+38,130.2298942454298
72,308.8469,60.1692,1.0529e+37,5.6163e+35,7.9345e+35,4.8955e+35,0.4414,0.2009,0.10514,0.02033,0.039745,0.085165,0.01403,72,308.8469,60.1692,62.7418151860951,1113.0325921945707,0.3822565853703567,8.922672945026505,1.454281767955801e+39,133.78980487962485
73,308.8239,60.1516,1.6398e+37,8.6168e+35,2.8148e+36,1.7483e+35,1.7419,0.0603,0.030209,0.004880399999999999,0.0061978,0.022259,0.0048289,73,308.8239,60.1516,69.44498298786505,861.1978755947914,0.9761834301304868,7.3801195579252505,2.264917127071823e+39,341.6642005456704
74,308.8245,60.152,2.2869e+37,1.1984e+36,2.4988e+36,1.6078e+35,1.0284,0.0658,0.036142,0.0058598,0.006915999999999999,0.026626,0.0059106,74,308.8245,60.152,68.89746610753798,867.1629230341008,1.1666523391965584,7.410842062040138,3.1587016574585637e+39,408.32831871879546
75,308.825,60.1524,1.5534e+37,8.1681e+35,1.4265e+36,1.1791e+35,0.7537,0.1122,0.030054,0.0053174,0.006984300000000001,0.022743,0.0051308,75,308.825,60.1524,68.85926957418485,872.8158993058584,1.0788496807357295,7.435184374028617,2.1455801104972375e+39,377.5973882575053
76,308.8255,60.1528,7.466900000000002e+36,4.0067e+35,9.5163e+35,1.0304e+35,1.2714,0.1683,0.022097,0.0045788,0.006878399999999999,0.018009999999999998,0.0039968,76,308.8255,60.1528,68.82114680631047,878.468856927266,0.7928154977708812,7.459980937063443,1.0313397790055252e+39,277.4854242198084
77,308.8339,60.1597,1.2831e+37,6.7856e+35,1.2878e+36,1.3911e+35,0.8941,0.2192,0.10357,0.016401,0.014967,0.05251,0.010624,77,308.8339,60.1597,69.32055587424713,975.2773201705834,0.4872540718953225,7.949591524377213,1.7722375690607734e+39,170.53892516336288
78,308.8344,60.1601,2.0871000000000002e+37,1.0973e+36,2.3283e+36,2.2792e+35,1.061,0.1952,0.13352999999999998,0.020961,0.01737,0.067686,0.014036000000000002,78,308.8344,60.1601,69.28376007761301,980.9299372659852,0.6361930808397833,7.9830731845822624,2.882734806629835e+39,222.66757829392415
79,308.835,60.1605,1.8793e+37,9.8892e+35,1.3891000000000002e+36,1.6434e+35,0.4108,0.2539,0.11371,0.018251,0.01901,0.06083,0.012264,79,308.835,60.1605,68.7379812312389,986.8945886624963,0.5806417527721468,8.023762000604618,2.595718232044199e+39,203.22461347025137
80,308.8386,60.1635,8.0749e+36,4.3168e+35,1.5306000000000005e+36,1.216e+35,1.8985,0.1067,0.04211,0.0068653,0.0097729,0.029625,0.005852,80,308.8386,60.1635,69.22847059927392,1028.8204030647744,0.6254180369527313,8.28027321622262,1.115317679558011e+39,218.89631293345596
81,308.8392,60.1639,2.3060000000000003e+37,1.2084e+36,2.9877000000000004e+36,1.827e+35,1.2974,0.0563,0.067923,0.011192,0.013258,0.049806,0.010476,81,308.8392,60.1639,68.68338696341402,1034.7848960235438,0.7057818985134214,8.32426008010737,3.1850828729281774e+39,247.02366447969752
82,308.8397,60.1644,2.897000000000001e+37,1.5451e+36,3.4202e+36,3.0753e+35,1.1506,0.1783,0.07885,0.014088,0.018095,0.064972,0.013772,82,308.8397,60.1644,69.27459439085361,1041.4603533571672,0.7133324975197225,8.362771526179573,4.0013812154696143e+39,249.66637413190287
83,308.8402,60.1648,1.3226e+37,7.2065e+35,8.6458e+35,1.0401e+35,0.2167,0.2317,0.052406,0.010778,0.023514,0.05154,0.010393,83,308.8402,60.1648,69.23865892476078,1047.1127512368423,0.44437460741397977,8.40080456180835,1.8267955801104974e+39,155.53111259489293
84,308.8434,60.1673,8.872e+36,4.7373e+35,6.6185e+35,1.1316e+35,0.4254,0.4137,0.13469,0.020424,0.025569,0.084553,0.017344,84,308.8434,60.1673,68.6340496679901,1082.673855360384,0.5136981054264024,8.651599509998553,1.2254143646408841e+39,179.79433689924082
85,308.8439,60.1678,5.4438e+36,2.9903e+35,4.0477e+35,9.99e+34,0.4201,0.7577,0.12624000000000002,0.020706,0.033492,0.083531,0.016318,85,308.8439,60.1678,69.225944911586,1089.3491142921719,0.4097606348216707,8.693883616788789,7.519060773480662e+38,143.41622218758474
86,308.8241,60.1527,7.3205e+36,3.9322e+35,7.8221e+35,9.8702e+34,0.993,0.2044,0.023118,0.004398399999999999,0.0064601,0.017946,0.0040686,86,308.8241,60.1527,75.3232998380605,873.0770052228551,0.7031039710638795,7.364704086066054,1.0111187845303868e+39,246.0863898723578
87,308.8247,60.1531,7.7691e+36,1.135e+36,6.1592e+35,1.1908e+35,0.5214,0.4275,0.02449,0.0053203,0.0088854,0.020792,0.0045405,87,308.8247,60.1531,74.77590327253121,879.0419917390625,0.5573286143997244,7.396802081483903,1.0730801104972376e+39,195.06501503990353
88,308.8378,60.1638,9.5853e+36,5.0912e+35,1.9287e+36,1.3681e+35,1.9928,0.0859,0.046777,0.0073922,0.008529700000000001,0.031023,0.0063509,88,308.8378,60.1638,75.18201559796898,1029.3931688039188,0.8202826241234595,8.227444819809929,1.3239364640883977e+39,287.09891844321083
89,308.8383,60.1642,3.6203e+37,1.8816e+36,5.0457e+36,4.4193e+35,1.4127,0.158,0.090005,0.014172,0.012936,0.062929,0.013401,89,308.8383,60.1642,75.14587110404591,1035.0455939546584,1.1383563905414231,8.265045857545001,5.0004143646408845e+39,398.4247366894981
90,308.8388,60.1646,4.7403e+37,2.5103e+36,5.7167e+36,5.0736e+35,1.1842,0.1734,0.11174,0.018876,0.019499,0.0858,0.018643,90,308.8388,60.1646,75.10980037612819,1040.6980004532581,1.0272013088192409,8.303045338984557,6.547375690607735e+39,359.5204580867343
91,308.8394,60.165,2.346e+37,1.2511e+36,2.7363e+36,2.4219e+35,1.1313,0.1685,0.072658,0.01407,0.026201,0.06715,0.013699,91,308.8394,60.165,74.56483706408176,1046.6624325012044,0.5731477652804418,8.348164506977492,3.240331491712707e+39,200.6017178481546
92,308.8233,60.1529,9.4145e+36,5.0034e+35,1.4815e+36,1.1984e+35,1.6045,0.1093,0.031647,0.0064368,0.0097068,0.025617,0.005683,92,308.8233,60.1529,80.65108614847884,872.6270671025479,0.7334297450614351,7.303781035648982,1.3003453038674034e+39,256.7004107715023
93,308.8238,60.1534,1.0624e+37,9.4688e+35,1.0516e+36,1.8908e+35,0.872,0.4539,0.036202,0.008086399999999999,0.015183000000000004,0.030364,0.006790100000000001,93,308.8238,60.1534,81.23983470864243,879.3031867618909,0.5687652837518615,7.32702013435513,1.467403314917127e+39,199.06784931315153
94,308.8369,60.164,1.0019e+37,5.6319e+35,1.2752e+36,1.3874e+35,1.2694,0.191,0.049098,0.0078873,0.008728,0.032401,0.0066033,94,308.8369,60.164,81.01732699492686,1028.6309325841935,0.7597754807617808,8.167341313734608,1.383839779005525e+39,265.9214182666233
95,308.8375,60.1645,3.0821e+37,1.6137e+36,3.694e+36,3.3097e+35,1.1744,0.16899999999999998,0.083912,0.013383,0.012459,0.057155999999999985,0.012278,95,308.8375,60.1645,81.09932672318962,1035.618439870399,1.0382975238434302,8.21307481835311,4.257044198895028e+39,363.4041333452006
96,308.838,60.1649,3.5886000000000002e+37,1.9173e+36,3.4152e+36,2.8196e+35,0.8101,0.1563,0.094555,0.016085,0.018806,0.069649,0.015397,96,308.838,60.1649,81.06321080170062,1041.270831656508,0.7052117670160799,8.25136587814721,4.956629834254144e+39,246.82411845562797
97,308.8385,60.1653,1.612e+37,8.5874e+35,5.2509e+36,5.3365e+35,2.7539,0.212,0.060219000000000016,0.011685,0.025372,0.053642,0.010975,97,308.8385,60.1653,81.02716864705803,1046.9232047901228,0.7005675940208662,8.290125634106676,2.2265193370165746e+39,245.1986579073032
98,308.8224,60.1532,9.4336e+36,5.0132e+35,1.0314e+36,1.0527e+35,1.0293,0.1549,0.042074,0.008788500000000001,0.014155,0.033504,0.0074671999999999985,98,308.8224,60.1532,87.11503981404871,872.8883820786453,0.9205822732412652,7.233777489534589,1.3029834254143648e+39,322.2037956344428
99,308.823,60.1536,1.0494e+37,5.5592e+35,1.2338e+36,1.1145e+35,1.1441,0.1299,0.047287,0.010431,0.02131,0.038628,0.008719,99,308.823,60.1536,86.56753627111641,878.8533259496946,0.7994668759731238,7.266569131673893,1.4494475138121548e+39,279.81340659059333
100,308.835,60.1634,7.7403e+36,4.1626e+35,8.7087e+35,1.2154e+35,1.0745,0.2959,0.048177,0.0084419,0.01112,0.028860000000000007,0.005864800000000001,100,308.835,60.1634,86.92537708332794,1016.5639268670217,0.5814538467257441,8.032188898523044,1.0691022099447515e+39,203.50884635401042
101,308.8361,60.1643,8.8351e+36,4.675e+35,6.3709e+35,1.1673e+35,0.3717,0.4706,0.048665,0.008259899999999999,0.010236,0.032106,0.0065894,101,308.8361,60.1643,86.9707951376182,1029.203889528901,0.670468034364906,8.115202128383963,1.2203176795580111e+39,234.66381202771709
102,308.8366,60.1647,1.4087000000000001e+37,7.5459e+35,1.1184e+36,1.2766e+35,0.5238,0.2397,0.058336,0.009828,0.011424,0.039503,0.0085315,102,308.8366,60.1647,86.93454395386414,1034.8562899307892,0.7482573833844863,8.153540806191076,1.9457182320441992e+39,261.89008418457024
103,308.8371,60.1651,1.4085e+37,7.598e+35,1.1683e+36,1.2337e+35,0.5929,0.2121,0.057461,0.010231,0.01617,0.043533,0.0092556,103,308.8371,60.1651,86.89836653664486,1040.508671681887,0.5620925054704816,8.192156409717379,1.9454419889502762e+39,196.73237691466858
104,308.8336,60.1633,1.0059e+37,5.3246e+35,1.3474e+36,1.5654e+35,1.3501,0.2468,0.056830999999999986,0.0094189,0.009210700000000002,0.030275,0.0066092,104,308.8336,60.1633,93.42445648771331,1011.1725468697333,0.7463651453284068,7.935323392808143,1.389364640883978e+39,261.22780086494237
105,308.8342,60.1637,1.269e+37,6.6548e+35,1.1426e+36,1.6035e+35,0.7225,0.3212,0.063266,0.011195,0.012614,0.036499,0.0077715000000000015,105,308.8342,60.1637,92.87890294261808,1017.1370095559391,0.7273734687710625,7.979590291696643,1.7527624309392265e+39,254.58071406987187
106,308.8328,60.1635,1.0748e+37,5.7058e+35,1.1604e+36,1.414e+35,1.0093,0.2647,0.058785,0.0095302,0.0097076,0.030923000000000006,0.0068426,106,308.8328,60.1635,98.75086497466671,1010.7226466750908,0.7134559110413867,7.881965008965023,1.4845303867403315e+39,249.70956886448536
107,308.8333,60.164,1.1693e+37,6.1952e+35,7.9092e+35,1.5619e+35,0.2707,0.4936,0.063118,0.011059,0.012906,0.035566,0.0078361,107,308.8333,60.164,99.3413947459684,1017.3981797162994,0.6771458879405189,7.920688803018731,1.6150552486187847e+39,237.0010607791816
108,308.8338,60.1644,5.4849e+36,3.0109e+35,4.9398e+35,2.0522e+35,0.7229,1.3942,0.050444,0.009349799999999998,0.013362,0.031692000000000005,0.0066625,108,308.8338,60.1644,99.30488078369751,1023.0505926053155,0.7261580926564187,7.958943659369122,7.575828729281769e+38,254.15533242974655
109,308.7821,60.1233,7.4622e+36,9.9628e+35,7.0484e+35,1.1101e+35,0.7981,0.3232,0.040686,0.0073931,0.021035,0.032089,0.0061773,109,308.7821,60.1233,105.09941705478434,441.1537034746084,0.4381924409001007,6.898138019508617,1.0306906077348067e+39,153.36735431503524
110,308.8319,60.1638,1.114e+37,5.909000000000001e+35,1.4745000000000002e+36,1.6176e+35,1.3311,0.2283,0.059514,0.0093889,0.0097867,0.030472000000000006,0.0069059,110,308.8319,60.1638,105.21337899887928,1010.9839367643524,0.659813708778489,7.82296810722913,1.5386740331491714e+39,230.93479807247115
111,308.8325,60.1642,1.0762e+37,5.7131e+35,8.9595e+35,1.2567e+35,0.5987,0.3064,0.063113,0.010731,0.013015,0.035024,0.007853,111,308.8325,60.1642,104.66771849463531,1016.9483568438228,0.5662320075376689,7.867888001472242,1.48646408839779e+39,198.18120263818412
112,308.833,60.1646,5.786e+36,3.1623e+35,7.961e+35,1.4653e+35,1.3924,0.4921,0.054435,0.0099024,0.014152,0.033809,0.007234999999999998,112,308.833,60.1646,104.63115159013068,1022.6007597578177,0.6286064066101927,7.9064400853328385,7.991712707182321e+38,220.01224231356747
113,308.8398,60.1702,1.1995000000000002e+37,6.3343e+35,1.0642e+36,1.0623e+35,0.6991,0.1498,0.15245,0.026538,0.020374,0.074075,0.018964,113,308.8398,60.1702,105.14472692993843,1101.108444175892,0.6860068732484912,8.469829048626583,1.6567679558011053e+39,240.10240563697192
114,308.7802,60.1227,1.0623e+37,5.6255e+35,1.063e+36,1.0619e+35,0.8893,0.1502,0.049457,0.008383700000000001,0.012218,0.035059,0.0070929,114,308.7802,60.1227,111.02945431774174,429.0842809360009,0.5810016616541908,6.8743427059584725,1.467265193370166e+39,203.35058157896677
115,308.7807,60.1231,1.2972e+37,6.8397e+35,8.6899e+35,1.0085e+35,0.2554,0.1832,0.054217,0.0089515,0.01496,0.038332,0.0079968,115,308.7807,60.1231,110.985197677692,434.738617764452,0.5667971827599356,6.85070191324848,1.7917127071823203e+39,198.37901396597746
116,308.7812,60.1235,1.2316e+37,6.5003e+35,1.1356e+36,1.0837e+35,0.76,0.1405,0.049495,0.008094,0.014141,0.034792000000000003,0.0074721000000000015,116,308.7812,60.1235,110.9410148052084,440.3929359553032,0.5896632750973011,6.827702377316713,1.7011049723756903e+39,206.38214628405538
117,308.7818,60.124,1.2978e+37,1.1205e+36,1.6244e+36,1.583e+35,1.243,0.2517,0.048264,0.0080266,0.013497,0.034857,0.0074696,117,308.7818,60.124,111.01335820216171,447.3828102345587,0.5891106695114855,6.798479571068334,1.7925414364640884e+39,206.18873432901992
118,308.7823,60.1244,1.2467e+37,8.172e+35,1.3016e+36,1.3318e+35,0.9564,0.233,0.04463,0.0078492,0.013634,0.033627,0.007124899999999998,118,308.7823,60.1244,110.96933916619764,453.0370864740886,0.5289535224603563,6.776742598370808,1.721961325966851e+39,185.1337328611247
119,308.786,60.1274,1.6106e+37,8.4886e+35,3.5698e+36,3.2942e+35,2.1456,0.1791,0.039612,0.0082118,0.0070384,0.02773,0.006462899999999999,119,308.786,60.1274,110.89644795277023,495.2875695389328,0.8507195512029518,6.63040938143279,2.2245856353591162e+39,297.75184292103313
120,308.8311,60.1641,1.1372e+37,6.0289e+35,2.3183e+36,2.4377e+35,2.0134,0.219,0.058601,0.0091158,0.0084527,0.030039,0.0067027,120,308.8311,60.1641,111.16682812361648,1011.5573292731488,0.8292222387526478,7.7711890226481595,1.570718232044199e+39,290.2277835634267
121,308.8316,60.1645,8.8393e+36,4.7205e+35,9.2985e+35,1.1955e+35,0.9683,0.2767,0.057865,0.009581200000000002,0.010444,0.031555,0.0070883,121,308.8316,60.1645,111.13013370351166,1017.2097360570897,0.5724463555579077,7.809703203851671,1.2208977900552487e+39,200.35622444526769
122,308.7662,60.1123,1.5910000000000002e+37,8.3873e+35,2.4429e+36,2.4404e+35,1.5656,0.2017,0.094467,0.018568,0.011083,0.047955000000000005,0.013818,122,308.7662,60.1123,117.307275562502,278.9451501538304,0.6299064287721566,7.630838626869927,2.1975138121546964e+39,220.46725007025483
123,308.7668,60.1127,2.32e+37,1.2189e+36,2.9248000000000004e+36,2.8734e+35,1.2542,0.1972,0.12072,0.023361,0.012929,0.059371000000000014,0.017466,123,308.7668,60.1127,116.75089619413376,284.91195059048164,0.7097548895433163,7.597796584286473,3.2044198895027627e+39,248.4142113401607
124,308.7673,60.1131,2.0385e+37,1.072e+36,1.7902e+36,1.9634e+35,0.6831,0.2311,0.10455,0.022155,0.013311000000000002,0.052477,0.015438999999999996,124,308.7673,60.1131,116.70471834944729,290.5667526792322,0.6313544850836398,7.561445409251479,2.8156077348066295e+39,220.97406977927392
125,308.7793,60.12300000000001,1.7026e+37,8.9431e+35,1.9524e+36,1.3776e+35,1.1046,0.0831,0.063326,0.010351,0.011389,0.04116,0.0090923,125,308.7793,60.12300000000001,117.4974461563595,429.34723924951777,0.887369592615903,6.792189928611382,2.351657458563536e+39,310.57935741556605
126,308.7804,60.1238,2.3863000000000004e+37,1.2502e+36,2.7866e+36,1.7356e+35,1.1333,0.0597,0.06659,0.010515,0.01057,0.044936,0.010133,126,308.7804,60.1238,116.89901606517094,440.96784415601303,1.1986844766710234,6.750380737671198,3.2959944751381224e+39,419.5395668348582
127,308.7809,60.1242,2.0076e+37,1.0529e+36,3.9976e+36,2.3035e+35,1.9764,0.0456,0.058387,0.0094872,0.0093311,0.03967,0.00919,127,308.7809,60.1242,116.85486173219613,446.6221289196746,1.1529971940405042,6.727841235351918,2.7729281767955805e+39,403.54901791417643
128,308.7814,60.1247,1.5101e+37,1.1113e+36,2.1369e+36,1.843e+35,1.4367,0.219,0.049156,0.008626799999999999,0.010727,0.035664999999999995,0.008060600000000001,128,308.7814,60.1247,117.43710231562108,453.29998408320847,0.6459907741149121,6.694116269542255,2.0857734806629834e+39,226.09677094021924
129,308.7851,60.1276,1.2051e+37,6.381e+35,2.785e+36,2.6584e+35,2.2116,0.1882,0.033457,0.0072099999999999985,0.0064888,0.024217,0.0053649,129,308.7851,60.1276,116.73742906378679,494.5268067126476,0.7780598619186151,6.558218902800281,1.6645027624309392e+39,272.3209516715153
130,308.7856,60.1281,1.1865e+37,6.2847e+35,2.5577e+36,2.428e+35,2.1016,0.1868,0.033705,0.0070261,0.0069338,0.024038,0.0053801000000000005,130,308.7856,60.1281,117.32035745050725,501.2044635643292,0.8060368351416431,6.530635440713197,1.6388121546961328e+39,282.1128922995751
131,308.7862,60.1285,1.0262e+37,5.4542e+35,2.0919e+36,1.9979e+35,2.0135,0.188,0.031837,0.006640399999999999,0.006780500000000001,0.02264,0.005023,131,308.7862,60.1285,116.76719833369872,507.1705276938753,0.7862954224009581,6.520211125763062,1.4174033149171272e+39,275.2033978403353
132,308.7867,60.1289,1.2244e+37,6.481e+35,3.2094e+36,3.2097e+35,2.4106,0.2031,0.036037,0.0074676,0.0072333,0.025248,0.0055652,132,308.7867,60.1289,116.7239043519578,512.8245934173945,0.8850307698316278,6.504957160123209,1.6911602209944753e+39,309.7607694410697
133,308.778,60.1228,1.3697e+37,7.215e+35,3.6617e+36,2.1424e+35,2.4417,0.0505,0.052137,0.0089665,0.0090082,0.03137,0.007360300000000002,133,308.778,60.1228,122.873653726317,423.24433382346564,0.7848479915584446,6.751852244642823,1.891850828729282e+39,274.69679704545564
