ID,RA,Dec,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,xcenter,ycenter,3.6um_aperture_average,Dist_to_center,H_old,L_Bol,F_Bol,Sigma_star,Sigma_g,Momentum,tau,Mass_new,Sigma_new,Mass_old,Mass_g,Mass_tot,E_dot_Wind,L_Edd,F_Edd,tau_RP,v_inf,R_UV,velocity_no_aging,distance_no_aging,time_no_aging,velocity_aging,distance_aging,time_aging
1730,202.4572,47.1939,1.9153e+37,9.9951e+35,4.266e+36,1.2951e+36,2.0797,0.6074,0.010002,0.0011636,0.0040742,0.0092963,645.1747535576997,638.9777758968353,3.726377059136736,6624.011599326543,2.800232848701604e+21,1.1750474044090085e+39,0.024023254181610585,0.27224893661440114,0.00866841429223133,1.1633742440875172,1.3437291921933479,4.256407394843732e+35,8.702011200837132e-06,5.984369833550555e+36,1.0373883511656072e+38,1.1014884568959564e+38,1110951.234229179,2.0629697322393606e+40,1.0935295356616876,4.388838651160842,0.0,6.130326939948508e+19,0.0,0.0,0.0,0.0,0.0,0.0
1731,202.4572,47.1945,2.1533e+37,1.1223000000000001e+36,4.1914e+36,1.5857e+36,1.8669,0.8522,0.011849,0.0013827,0.0047119,0.010569,645.1779144073593,645.4577467376662,3.954291201317463,6553.866241806551,2.7705796194815097e+21,1.3210617532051991e+39,0.027008444227672984,0.28890014459197183,0.007781440901171645,1.1507266747632934,1.2062355286367075,4.785319293748764e+35,9.78334502102156e-06,6.418351578926739e+36,9.31240233106252e+37,1.0002090681892682e+38,1249000.8315489432,1.7000924570353455e+40,0.9356311599199524,3.939761926168281,0.0,5.808230174297417e+19,0.0,0.0,0.0,0.0,0.0,0.0
1732,202.4572,47.195,2.0678e+37,1.0782e+36,4.2083000000000005e+36,1.5761e+36,1.9372,0.6628,0.012549,0.0014256,0.0046686,0.010918,645.1805484485516,650.8577224491476,3.875297251700191,6495.73015574731,2.7460031863885204e+21,1.2686070186586685e+39,0.02593603351784805,0.283128696144993,0.008074458896432435,1.151693065251269,1.2516575424902407,4.595311027545486e+35,9.394882661249424e-06,6.346426152461021e+36,9.663070221080034e+37,1.0343665946601591e+38,1199407.3837723054,1.8228233166220824e+40,0.9926545982669507,4.088117629960467,0.0,5.916577001373064e+19,0.0,0.0,0.0,0.0,0.0,0.0
1733,202.4572,47.1956,1.4100999999999999e+37,7.3928e+35,2.1626e+36,1.1511e+36,1.4902,1.6979,0.010555,0.0011958,0.0049332,0.0091193,645.1837092981133,657.3376933170956,3.069238779156742,6426.360657948773,2.716677943894509e+21,8.651043413340692e+38,0.01768662388215375,0.2242380188459976,0.006211314602242212,1.1102911547815328,0.9628433150004937,3.1336918850671676e+35,6.4066757136221155e-06,5.0806288470836375e+36,7.433361162220454e+37,7.97276096577949e+37,817914.8621033599,1.121139305505565e+40,0.6162685598884363,3.1448032687213954,0.0,5.189261666336316e+19,0.0,0.0,0.0,0.0,0.0,0.0
1734,202.4572,47.1961,1.2298e+37,6.4655e+35,9.9929e+35,1.0909e+36,0.4869,1.4991,0.010328,0.0012177,0.0051705,0.0087403,645.1863433394001,662.7376690531978,2.9074101872014104,6368.8904460880585,2.692383002277774e+21,7.544892695359466e+38,0.01542515428003169,0.21241472755725999,0.002029451805013913,0.8095313042745041,0.3145942894066169,2.7330077868630614e+35,5.5874971935412225e-06,4.856173151824722e+36,2.4287367802208693e+37,2.941684173271972e+37,713333.5915287654,1.8537767596216096e+39,0.14083566033303077,1.0275162471751762,0.0,2.9662187655606276e+19,0.0,0.0,0.0,0.0,0.0,0.0
1735,202.4572,47.1967,1.8915999999999999e+37,9.8728e+35,2.6879999999999996e+36,1.076e+36,1.3698,0.8277,0.014044,0.0016788,0.0045436,0.011402,645.1895041890272,669.2176399532977,3.263952904413092,6300.344003595615,2.663405697958365e+21,1.1605073200961105e+39,0.023725989458536302,0.23846348610186166,0.0057094743941426525,1.09593507847742,0.8850508474618682,4.203738436843525e+35,8.594332160759943e-06,5.511006749570932e+36,6.832786283726733e+37,7.425924343052262e+37,1097204.2785296899,9.724434917149138e+39,0.555308486570727,2.8907203848440255,0.0,4.97521521294501e+19,0.0,0.0,0.0,0.0,0.0,0.0
1736,202.4572,47.1972,1.6677999999999999e+37,8.7188e+35,3.578e+36,8.1101e+35,2.0205,0.3997,0.013423,0.0014669,0.0036407,0.010619,645.1921382304231,674.6176157181143,3.2343160335697805,6243.580338008103,2.63940944151959e+21,1.0232047517743144e+39,0.02091890739001208,0.23629807974879938,0.008421662296222246,1.161218049102096,1.305479075264057,3.706383466360558e+35,7.577514896233576e-06,5.510611641240528e+36,1.0078584235851854e+38,1.0666709234639512e+38,967391.2538231215,1.9445098918467698e+40,1.0201380021730062,4.263907532177949,0.0,6.042445169638163e+19,0.0,0.0,0.0,0.0,0.0,0.0
1737,202.4572,47.1978,8.030600000000001e+36,4.2857e+35,2.8287e+36,7.090899999999999e+35,2.8038,0.4907,0.009607,0.00090676,0.0033454,0.0077805,645.195299079926,681.0975866547163,2.8511108014724,6175.907421877108,2.610801411494898e+21,4.9268186111037355e+38,0.010072633270549887,0.20830107299351913,0.01168654132449786,1.195713852778214,1.8115823960531365,1.784655418212921e+35,3.6486383934340666e-06,4.9109334296653705e+36,1.3985812660470884e+38,1.4494752557619549e+38,465807.1832924788,3.5609600633193987e+40,1.7384187375429456,5.916923503449905,0.0,7.11798070708327e+19,0.0,0.0,0.0,0.0,0.0,0.0
1738,202.4572,47.1983,6.3566e+36,3.4412e+35,1.4226e+36,8.77e+35,2.0872,0.9747,0.0097972,0.00083785,0.0059564,0.0087795,645.197933121305,686.4975624521223,2.5541154436735143,6119.893791586056,2.5871222247718587e+21,3.899810124192713e+38,0.007972965986050533,0.186602585023747,0.008699675102536535,1.1639337705402633,1.3485750684935114,1.4126392338570286e+35,2.8880699837749343e-06,4.4396331730302095e+36,1.0411294737475864e+38,1.0869384447117455e+38,368708.43290874537,2.0421425116094927e+40,1.026616775973785,4.404666073329283,0.0,6.1413708584527135e+19,0.0,0.0,0.0,0.0,0.0,0.0
1739,202.4572,47.2111,1.7416e+37,9.1001e+35,5.4409e+36,3.0609e+35,2.6142,0.0644,0.0064011,0.0023575,0.0026478,0.0081163,645.2653645835617,824.7369506545017,2.434494903410075,4840.306976594797,2.0461900451741838e+21,1.0684814700144777e+39,0.021844567160597815,0.1778593721958039,0.010896268039982277,1.191556074890531,1.6890786431850024,3.870390601399177e+35,7.912819248878999e-06,5.350288075579649e+36,1.3040056871746553e+38,1.361378958531851e+38,1010198.229798746,3.1291725682350947e+40,1.561461527655183,5.516806271031722,0.0,6.873100526694991e+19,0.0,0.0,0.0,0.0,0.0,0.0
1740,202.4572,47.2117,2.2306e+37,1.1624e+36,4.204e+36,3.4250999999999996e+35,1.8158,0.1439,0.0077995,0.0025277,0.0041457,0.0096672,645.2685254335616,831.216922466859,1.9975399110268028,4789.730918248648,2.0248095361253871e+21,1.3684857412806008e+39,0.027978003851877292,0.14593613037158576,0.0075684505802921815,1.1451337155276686,1.1732189581115935,4.957104544947752e+35,1.0134551341610875e-05,4.4363420907980014e+36,9.057507179143673e+37,9.55071243367295e+37,1293837.9486616233,1.586648112662156e+40,0.8142626323189245,3.8319244231273055,0.0,5.728188442768744e+19,0.0,0.0,0.0,0.0,0.0,0.0
1741,202.4572,47.2122,1.7356e+37,9.069199999999999e+35,2.5472000000000002e+36,3.1614e+35,1.4207,0.2011,0.0076477,0.002264,0.0048994,0.0094609,645.2711594752706,836.6168990191125,1.927784251034497,4748.39984889566,2.007337251190686e+21,1.0648004360112124e+39,0.021769310268680276,0.140839783271756,0.005921631093413979,1.102925937035163,0.9179381946189784,3.857056687981403e+35,7.885558732403761e-06,4.318683553718788e+36,7.086683802957053e+37,7.557122725208746e+37,1006717.9878495082,1.0198923012826302e+40,0.5462233628910468,2.9981358232938446,0.0,5.0668083905675e+19,0.0,0.0,0.0,0.0,0.0,0.0
1742,202.4572,47.2128,1.8406e+37,9.611000000000001e+35,2.2986e+36,3.3074999999999997e+35,1.1657,0.2317,0.010667,0.0029302,0.0067583,0.012783,645.2743203253883,843.0968709335132,1.790284389190684,4699.810606494872,1.9867966481702983e+21,1.1292185310683555e+39,0.02308630587723722,0.1307941776119497,0.004858763543037006,1.0607045085837528,0.7531784004134181,4.090400172792447e+35,8.362617770720422e-06,4.052111355990838e+36,5.81470212508414e+37,6.260817262411148e+37,1067622.2219611688,7.208881864021342e+39,0.3971674463558504,2.460003469566858,0.0,4.5896195739229635e+19,0.0,0.0,0.0,0.0,0.0,0.0
1743,202.4572,47.2133,1.4164e+37,7.4261e+35,1.512e+36,2.4119e+35,0.9178,0.2946,0.013299,0.0033263,0.0090371,0.014677,645.2769543671102,848.4968475726191,1.3960633159896434,4660.1829614402795,1.9700444683568084e+21,8.689694270374979e+38,0.01776564361866717,0.10199316171022459,0.0038254895597489612,1.0058117052584146,0.5930060357720126,3.1476924941558307e+35,6.435299255921116e-06,3.1867016433994866e+36,4.578136407653961e+37,4.928283496935468e+37,821569.1161500595,4.711691416830406e+39,0.2595492176486686,1.9368544088259945,0.0,4.072464596537886e+19,0.0,0.0,0.0,0.0,0.0,0.0
1744,202.4572,47.2245,1.3987999999999999e+37,7.3359e+35,2.2726e+36,1.7787e+35,1.5812,0.0938,0.020971,0.0048393,0.0037524,0.015673,645.3359569084214,969.4563365233846,1.3354416187164018,4023.0929088456887,1.7007211940681912e+21,8.581717272945862e+38,0.017544890069042387,0.09756223491441006,0.006590612433945367,1.1212064382084757,1.021639947442478,3.1085796814636933e+35,6.355335074260418e-06,3.530977867467427e+36,7.887284035500593e+37,8.271467619061973e+37,811360.4064322955,1.2221541426612012e+40,0.6181538648644288,3.3368426576984773,0.0,5.3453567287087645e+19,0.0,0.0,0.0,0.0,0.0,0.0
1745,202.4572,47.225,1.3056999999999998e+37,6.857499999999999e+35,2.6287000000000002e+36,2.0901e+35,1.9201,0.0936,0.020192,0.0039427,0.0037007,0.014486,645.3385909507242,974.856314332914,1.373220844245482,4007.7749324894125,1.6942456769400448e+21,8.010543496772527e+38,0.016377153962788563,0.10032217677022727,0.008003184248936566,1.1501623158071055,1.2406089445258675,2.9016817915979012e+35,5.932342726952979e-06,3.644743242903218e+36,9.577772626210908e+37,9.971263768417209e+37,757358.6521866228,1.7440300965225673e+40,0.8602247224766,4.052031107416421,0.0,5.890405793820903e+19,0.0,0.0,0.0,0.0,0.0,0.0
1746,202.4564,47.19,8.960100000000001e+36,4.7585e+35,2.0053e+36,7.8956e+35,2.0873,0.9647,0.0089418,0.0013345,0.0060684,0.0099304,651.0256608523605,596.8551317502922,2.4794015505145346,7154.405567326431,3.0244514494204614e+21,5.497072128776253e+38,0.01123848795450577,0.18114574855338716,0.008700091913340605,1.1639412308929666,1.3486396801775136,1.9912199602432686e+35,4.070949227829623e-06,3.686616030690396e+36,1.0411793553820128e+38,1.0800367356491601e+38,519721.9314894203,2.0292434333811835e+40,0.9913347541181377,4.404877105624862,0.0,6.141517976536756e+19,0.0,0.0,0.0,0.0,0.0,0.0
1747,202.4564,47.1906,1.1688e+37,6.1533999999999995e+35,2.5195e+36,9.2514e+35,2.0281,0.7052,0.009067,0.0012067,0.0064534,0.010193,651.0287553281623,603.3351025738637,2.784480610089608,7082.513167369587,2.994059675959253e+21,7.170654238360826e+38,0.014660042545536704,0.20343479920304897,0.008453339917331519,1.1618962698039892,1.3103895632482223,2.59744633378236e+35,5.310348609376306e-06,4.182261376621164e+36,1.0116494278015906e+38,1.0560694879015846e+38,677951.1317115148,1.931318175585284e+40,0.9651811619453615,4.279945986641968,0.0,6.053798666420056e+19,0.0,0.0,0.0,0.0,0.0,0.0
1748,202.4564,47.1911,1.0986e+37,5.7939e+35,2.5867e+36,8.7395e+35,2.1674,0.599,0.0079442,0.00095782,0.0050643,0.0088813,651.0313340580165,608.7350782638998,2.683155833695823,7022.870321900855,2.9688462758063065e+21,6.739973259978786e+38,0.013779536910101493,0.19603189873140545,0.009033957367400196,1.166639266433085,1.4003936390632603,2.4414395467944053e+35,4.991400566616026e-06,4.064296792172911e+36,1.0811345445575502e+38,1.1242189520260737e+38,637232.3009054331,2.1882247241623845e+40,1.0779991903816095,4.57391397438381,0.0,6.2582488084710785e+19,0.0,0.0,0.0,0.0,0.0,0.0
1749,202.4564,47.1928,8.8663e+36,4.7108999999999996e+35,3.0888e+36,8.2194e+35,2.7863,0.4901,0.0070587,0.00071012,0.0027352,0.0070116,651.0401017396762,627.0949956471985,3.13632945154024,6821.992417800539,2.8839272056619815e+21,5.439525297191872e+38,0.011120836346808017,0.22914048348738594,0.011613599433785718,1.1948054917966515,1.8002753513527552,1.9703746089334822e+35,4.028331953740002e-06,4.890619891864692e+36,1.3898519800224706e+38,1.440728553550051e+38,514281.15324211196,3.5200442275739617e+40,1.7187683448151192,5.879992851723544,0.0,7.095732394110151e+19,0.0,0.0,0.0,0.0,0.0,0.0
1750,202.4564,47.1933,1.2527e+37,6.5835e+35,2.6894e+36,8.232000000000001e+35,2.0217,0.6742,0.0092502,0.00097072,0.0033089,0.0086504,651.0426804697242,632.4949713623827,3.151031099638268,6763.498258279677,2.8591994006919294e+21,7.685385493150759e+38,0.015712384750850298,0.23021447260501182,0.008426664025871078,1.1613282363308244,1.3062544154720832,2.7838988897408986e+35,5.69154149808838e-06,4.9560371949735475e+36,1.0084570031983018e+38,1.0608012740377782e+38,726616.5149683561,1.9347919949346802e+40,0.9955843984185968,4.2664399197249,0.0,6.0442392448468296e+19,0.0,0.0,0.0,0.0,0.0,0.0
1751,202.4564,47.1939,1.447e+37,7.582699999999999e+35,2.4867e+36,1.0747e+36,1.6701,1.567,0.011067,0.0012404,0.0044369,0.0097964,651.0457749455547,638.9749422310064,3.109280736893941,6693.675108796613,2.8296823816090886e+21,8.877427004541509e+38,0.018149453767446623,0.22716405050153268,0.006961157238763064,1.1325522283293274,1.0790797345204164,3.2156954525864772e+35,6.574327889944828e-06,4.9413804415548257e+36,8.330731765551188e+37,8.857026764232536e+37,839318.350091172,1.36839978765708e+40,0.7296313795026468,3.524450368468395,0.0,5.493568306309324e+19,0.0,0.0,0.0,0.0,0.0,0.0
1752,202.4564,47.1945,1.609e+37,8.4165e+35,3.1547e+36,9.7001e+35,1.8783,0.533,0.013014,0.0014992,0.0049729,0.011165,651.0488694213495,645.4549131122848,3.1550041459344125,6624.267469660498,2.800341015256479e+21,9.871306185423143e+38,0.020181389849220188,0.23050445838627784,0.007828957332835557,1.1503258367041362,1.2136012606129563,3.5757111148663735e+35,7.310361834776246e-06,5.066578633890904e+36,9.369267394308603e+37,9.911682368846356e+37,933284.8827205916,1.6956194139499705e+40,0.8875639824279399,3.9638196078643118,0.0,5.825936813579216e+19,0.0,0.0,0.0,0.0,0.0,0.0
1753,202.4564,47.195,1.3152e+37,6.905e+35,2.5219000000000003e+36,8.8818e+35,1.8431,0.734,0.012587,0.0014286,0.0047682,0.010689,651.0514481513101,650.854888857753,2.949308350814432,6566.75468175839,2.77602807505567e+21,8.068826535157562e+38,0.01649631070832467,0.2154762179244415,0.007682239929803127,1.150291483732096,1.1908579478441887,2.9227938211760434e+35,5.975505211372106e-06,4.777732923891931e+36,9.193684041127714e+37,9.700685271728668e+37,762869.0352729161,1.6284835703563165e+40,0.8463805403856778,3.88953623982043,0.0,5.771088581065339e+19,0.0,0.0,0.0,0.0,0.0,0.0
1754,202.4564,47.1956,7.215800000000001e+36,3.8738e+35,1.2945000000000001e+36,8.4256e+35,1.7379,0.9499,0.010023,0.0011371,0.0048167,0.0085402,651.0545426273046,657.334859766448,2.548727648344569,6498.143434869882,2.7470233753436244e+21,4.426934193460306e+38,0.009050644678309698,0.186209703657672,0.007243754963922118,1.1366533447240539,1.122886456273895,1.6035808739995512e+35,3.2784405797003384e-06,4.1724038049314625e+36,8.668929246962104e+37,9.102205436195247e+37,418545.49762183,1.4581103464866413e+40,0.7480143186299262,3.6675302648711003,0.0,5.6039684612643955e+19,0.0,0.0,0.0,0.0,0.0,0.0
1755,202.4564,47.1961,6.7431e+36,3.6363e+35,4.9477999999999996e+35,8.2887e+35,0.3256,1.5494,0.01047,0.0012385,0.0052023,0.0086777,651.0571213571731,662.7348355363631,2.397704240128042,6441.313709825235,2.7229991929480374e+21,4.13693006456972e+38,0.008457745798152684,0.17517585554752516,0.0013571359780499693,0.6766028431825709,0.2103756431110997,1.4985318594565222e+35,3.06367314406959e-06,3.9597987429104736e+36,1.6241460169232184e+37,2.035111209808831e+37,391126.9914650852,1.026118546319887e+39,0.08434091634230274,0.6871211544059096,0.0,2.4256352145699578e+19,0.0,0.0,0.0,0.0,0.0,0.0
1756,202.4564,47.1967,9.041700000000001e+36,4.7999999999999996e+35,1.1703000000000001e+36,7.3431e+35,1.2224,1.0353,0.012676,0.0015303,0.0041512,0.01003,651.0602158329395,669.2148064768995,2.574868283438524,6373.54621523638,2.694351180851982e+21,5.5471341912206616e+38,0.011340837327513625,0.18811930066307875,0.005095095268944356,1.071462040578366,0.7898132252426544,2.0093540824914415e+35,4.108023530235948e-06,4.297595473102325e+36,6.097530992281764e+37,6.54738408041691e+37,524455.0605403837,7.82625823811165e+39,0.4335354703675556,2.57965878116027,0.0,4.69991454380968e+19,0.0,0.0,0.0,0.0,0.0,0.0
1757,202.4564,47.2106,2.3433e+37,1.2205e+36,6.7608e+36,3.5952e+35,2.4886,0.0414,0.0078316,0.0027592,0.0025744,0.0098268,651.1319045293255,819.3341416501595,2.8745014848492296,4977.334247223736,2.104116916018144e+21,1.4376278299752673e+39,0.02939157913839507,0.21000602935292031,0.01037275367007111,1.187024641609057,1.6079263680782638,5.207559885311605e+35,1.0646594709404087e-05,6.14339266161311e+36,1.2413543543351108e+38,1.3079958408365535e+38,1359208.4932748054,2.872921633960513e+40,1.4785765123131747,5.251749707784234,0.0,6.705958156723554e+19,0.0,0.0,0.0,0.0,0.0,0.0
1758,202.4564,47.2111,8.602e+37,4.4593e+36,1.8301e+37,1.254e+36,2.0073,0.0667,0.02089,0.0061276,0.0059319,0.025946,651.1344832596437,824.7341181535028,4.142148184437551,4935.213108041337,2.0863106371802146e+21,5.2773757493480344e+39,0.10789329737911253,0.3026177916065156,0.008366643270085083,1.1600059895860833,1.2969503329757688,1.9116387203281877e+36,3.9082493786665795e-05,8.928157934445829e+36,1.0012740478409016e+38,1.1096720143886419e+38,4989506.874557195,2.0116127057996663e+40,1.167619129761614,4.236051269161492,0.0,6.022675069982649e+19,0.0,0.0,0.0,0.0,0.0,0.0
1759,202.4564,47.2117,7.5477e+37,3.9135e+36,1.5385999999999999e+37,1.061e+36,1.9398,0.0679,0.019029,0.0048673,0.0068732,0.023188,651.1375777359929,831.2140900065565,3.07623841015357,4885.619619182177,2.0653454992871507e+21,4.630556724407598e+39,0.09466940718766888,0.2247441167454103,0.008085295977338237,1.151962676868672,1.2533374462742972,1.6773396383888704e+36,3.4292366700025274e-05,6.697951492684509e+36,9.676039446030892e+37,1.051356855913823e+38,4377970.360043635,1.8546939077856723e+40,1.012385501801426,4.093604469645526,0.0,5.920546117128598e+19,0.0,0.0,0.0,0.0,0.0,0.0
1760,202.4564,47.2122,2.7641e+37,1.4379999999999998e+36,4.1479e+36,2.9074e+35,1.4559,0.1069,0.0095533,0.0022727,0.0049647,0.01188,651.1401564663163,836.614066592706,2.1414615271580084,4845.106595226064,2.0482190346394017e+21,1.695791014737608e+39,0.03466959582487852,0.1564509521693384,0.006068348496446408,1.105965568518508,0.9406815073877459,6.1427116796781505e+35,1.2558465598200762e-05,4.7016272152417314e+36,7.262267156137942e+37,7.793856994458897e+37,1603289.461981347,1.0749239984880988e+40,0.5818897677126238,3.0724191913377266,0.0,5.129193271074899e+19,0.0,0.0,0.0,0.0,0.0,0.0
1761,202.4564,47.2128,2.5423e+37,1.3233000000000001e+36,3.4693000000000004e+36,3.7473e+35,1.3058,0.1471,0.012152,0.0028387,0.0067392,0.015094,651.1432509427682,843.0940385477546,2.254998379444688,4797.496902660018,2.0280925262477832e+21,1.5597154577502334e+39,0.03188759938699347,0.16474554400293961,0.005442715479538237,1.0889822837416459,0.8436993697004729,5.649801347001106e+35,1.1550735172499471e-05,5.000026325423824e+36,6.513543823397846e+37,7.07004446941024e+37,1474636.5179245241,8.882127353406883e+39,0.500076869455716,2.7556597156733313,0.0,4.8575985804811575e+19,0.0,0.0,0.0,0.0,0.0,0.0
1762,202.4564,47.2133,1.585e+37,8.293099999999999e+35,2.5006e+36,2.9511e+35,1.535,0.171,0.013111,0.0030561,0.0077919,0.015499,651.145829673114,848.4940152207621,1.7099612722169382,4758.682803907933,2.011684264775326e+21,9.724064825292532e+38,0.019880362281550032,0.12492613542395602,0.006398045842465303,1.1171401463433381,0.9917893494334705,3.522375461195278e+35,7.2013197688752964e-06,3.822432854277752e+36,7.656830884450675e+37,8.074297924490403e+37,919363.9149236406,1.1623766278841523e+40,0.5989935537758122,3.239345737140882,0.0,5.266686658035238e+19,0.0,0.0,0.0,0.0,0.0,0.0
1763,202.4564,47.2245,1.6483e+37,8.6199e+35,2.6552000000000003e+36,2.3247e+35,1.5678,0.106,0.022916,0.0044535,0.00372,0.017017,651.2035932390056,969.4535049298348,1.6611445484100065,4136.790222783267,1.7487855654122144e+21,1.011241391263702e+39,0.020674322491280074,0.12135738139019452,0.006534759786200067,1.11960691051404,1.0129819817861858,3.663048247752792e+35,7.488918217689053e-06,4.271456773334721e+36,7.820442645369232e+37,8.284218805180232e+37,956080.4674880988,1.2153941507586955e+40,0.6370076924709626,3.308564330090863,0.0,5.322658720744283e+19,0.0,0.0,0.0,0.0,0.0,0.0
1764,202.4564,47.225,1.6508e+37,8.6331e+35,2.8022e+36,2.4482e+35,1.6505,0.1076,0.023369,0.0037474,0.0041718,0.017035,651.2061719699353,974.8534827733888,1.6086260480626522,4121.894795309711,1.742488676482982e+21,1.0127751554317294e+39,0.020705679529579052,0.1175204981281237,0.006879462321165462,1.1297398855513694,1.066415844455989,3.6686040450101984e+35,7.500276766220402e-06,4.151356573074877e+36,8.232963762075466e+37,8.684785459833057e+37,957530.5683002813,1.329338604287255e+40,0.6863663434574938,3.48308803853487,0.0,5.461237392934916e+19,0.0,0.0,0.0,0.0,0.0,0.0
1765,202.4556,47.2006,6.5999e+36,3.5638999999999996e+35,1.1764000000000001e+36,2.9875999999999998e+35,1.7278,0.3611,0.02911,0.0049168,0.0074542,0.016504,656.9506101869492,711.3318450567009,1.7971668378483217,6025.281292308894,2.547125762748664e+21,4.0490760530251216e+38,0.008278132682776156,0.1313000948814791,0.007201657072711108,1.1366531479156539,1.1163606761896745,1.4667082527661019e+35,2.998611378082023e-06,3.1729339398652286e+36,8.618548796191452e+37,8.950509272705637e+37,382820.8140129044,1.4254799111442288e+40,0.7003913883525583,3.6462160030175994,0.0,5.587660688748237e+19,0.0,0.0,0.0,0.0,0.0,0.0
1766,202.4556,47.2106,3.616e+37,1.8785e+36,5.0847e+36,3.0742999999999997e+35,1.3531,0.0777,0.011069,0.0032332,0.0040679,0.014153,657.0010785616319,819.3313692541319,2.9985610180843647,5072.349896532715,2.144283805575337e+21,2.218436492634561e+39,0.04535482019563717,0.21907003815368656,0.005639866989863063,1.0940421998473078,0.8742606962335043,8.035905153111751e+35,1.642900459574326e-05,6.288500460537228e+36,6.749483954234664e+37,7.458693051819504e+37,2097425.814740621,9.664776360771806e+39,0.5707297340062082,2.855477991482298,0.0,4.944794389871971e+19,0.0,0.0,0.0,0.0,0.0,0.0
1767,202.4556,47.2111,1.1854999999999999e+38,6.1432e+36,1.5419e+37,1.085e+36,1.2299,0.0702,0.028418,0.0067635,0.0088849,0.03636,657.0036019805297,824.7313457912072,4.359614203799056,5031.024317775873,2.126813841733746e+21,7.273109684785044e+39,0.14869507561373857,0.31850611958209174,0.005126356079249561,1.0732135164805834,0.7946591015428179,2.6345590594618308e+36,5.386223713565718e-05,9.217957081080819e+36,6.134942218101555e+37,7.32019383215582e+37,6876378.051368932,8.788579456636496e+39,0.5883949300179632,2.5954862033287105,0.0,4.714310591115899e+19,0.0,0.0,0.0,0.0,0.0,0.0
1768,202.4556,47.2117,8.316999999999999e+37,4.3117e+36,1.1533e+37,6.2527999999999995e+35,1.3311,0.0391,0.021033,0.0043063,0.0083677,0.026714,657.0066300831667,831.2113176846851,2.880707693454399,4982.384602537923,2.106251901840004e+21,5.102526634192932e+39,0.1043185950130294,0.21045946698454435,0.005548168612967795,1.0881486687098865,0.8600461257530245,1.8483026315937617e+36,3.7787619254092004e-05,6.150416611315649e+36,6.639744358496608e+37,7.43961628278755e+37,4824195.381968402,9.534345350829458e+39,0.5555278120137741,2.8090508864548713,0.0,4.904431041648722e+19,0.0,0.0,0.0,0.0,0.0,0.0
1769,202.4556,47.2122,2.1981e+37,1.1456e+36,2.9287e+36,3.0622e+35,1.268,0.1996,0.0080888,0.0015406,0.0045854,0.010592,657.009153502077,836.6112943045526,2.0394477318154007,4942.664785656849,2.0894607573338408e+21,1.3485468070962469e+39,0.027570362353990616,0.1489983561497875,0.005285160995600003,1.0758971536872046,0.8192761531476487,4.884879180601476e+35,9.986890210703335e-06,4.3892835445609995e+36,6.324991245266096e+37,6.812768391528211e+37,1274986.6381032518,8.412271298430542e+39,0.4627806895833219,2.67588950794439,0.0,4.786773935742937e+19,0.0,0.0,0.0,0.0,0.0,0.0
1770,202.4556,47.2128,1.8819e+37,9.8234e+35,2.4077e+36,3.0168e+35,1.2039,0.2003,0.0098277,0.0018798,0.005634,0.012862,657.0121816048107,843.091266299992,1.8643544834554464,4896.003859812779,2.069735330326334e+21,1.154556315124165e+39,0.02360432414993628,0.13620621841202435,0.005017985270191517,1.0694834055245714,0.7778600637022508,4.182181943484791e+35,8.550260992458308e-06,4.050685274455312e+36,6.005249968592944e+37,6.452140315473324e+37,1091577.8873784223,7.609637536707762e+39,0.41617316290245593,2.540617806478115,0.0,4.664214320848594e+19,0.0,0.0,0.0,0.0,0.0,0.0
1771,202.4556,47.2133,1.3196999999999998e+37,6.928e+35,2.0552000000000002e+36,2.1816999999999998e+35,1.5146,0.1477,0.011791,0.0023738,0.0063122,0.014545,657.0147050238355,848.491243006976,1.4957346071097468,4857.9768723696325,2.0536598120729708e+21,8.096434290182052e+38,0.016552753377262825,0.10927545079870259,0.006313016438435145,1.1132524268733215,0.9786085658970257,2.932794256239374e+35,5.995950598728534e-06,3.275220028346278e+36,7.555072350220842e+37,7.911922295617865e+37,765479.2167348444,1.1277942454075945e+40,0.5674004094704409,3.1962951488427227,0.0,5.231572727130467e+19,0.0,0.0,0.0,0.0,0.0,0.0
1772,202.4547,47.1556,1.1250999999999999e+37,5.9299999999999995e+35,1.1292e+36,2.7625e+35,0.8204,0.5139,0.048225,0.0094652,0.006234,0.020579,663.3331681275483,225.33093853803305,1.027125130231024,11723.45838387833,4.955971585294318e+21,6.902552261789669e+38,0.014111921516070623,0.0750432658761721,0.003419515836585365,0.9715698134213108,0.5300742555538888,2.5003309977229064e+35,5.111801181048325e-06,9.320287247553681e+35,4.0922892883409347e+37,4.2104954707937007e+37,652603.3695145665,3.725092989218162e+39,0.1721617391349032,1.7313089529318433,0.0,3.850313718388062e+19,0.0,0.0,0.0,0.0,0.0,0.0
