ID RA Dec highres_co lowres_co hi
1228 202.468 47.1878 6.55247e+21 9.06537e+21 5.98573e+20
1229 202.468 47.1883 7.56418e+21 9.06537e+21 5.95199e+20
1230 202.468 47.1889 4.14358e+21 1.04991e+22 5.82922e+20
1231 202.468 47.1895 7.96670e+21 1.16734e+22 5.97393e+20
1232 202.468 47.1900 9.84570e+21 1.16734e+22 6.02000e+20
1233 202.468 47.1906 8.85216e+21 1.22641e+22 6.53039e+20
1234 202.468 47.1911 1.08304e+22 1.22641e+22 6.50681e+20
1235 202.468 47.1917 9.54919e+21 1.21694e+22 5.19548e+20
1236 202.468 47.1922 9.05945e+21 1.21694e+22 4.67295e+20
1237 202.468 47.1928 6.63422e+21 1.20614e+22 4.22682e+20
1238 202.468 47.1933 6.70018e+21 1.20614e+22 3.64870e+20
1239 202.468 47.1939 6.38301e+21 1.22824e+22 2.40758e+20
1240 202.468 47.1945 7.14879e+21 1.26450e+22 2.35658e+20
1241 202.468 47.1950 5.28813e+21 1.26450e+22 2.43500e+20
1242 202.468 47.1956 9.74302e+21 1.27063e+22 2.98963e+20
1243 202.468 47.1961 1.15469e+22 1.27063e+22 3.53614e+20
1244 202.468 47.1967 8.08351e+21 1.30379e+22 3.72446e+20
1245 202.468 47.1972 9.80828e+21 1.30379e+22 3.88025e+20
1246 202.468 47.1978 1.46815e+22 1.34315e+22 4.20431e+20
1247 202.468 47.1983 1.47163e+22 1.34315e+22 4.46838e+20
1248 202.468 47.1989 1.08802e+22 1.37780e+22 4.41298e+20
1249 202.468 47.1995 2.12390e+22 1.38076e+22 4.47473e+20
1250 202.468 47.2000 2.03102e+22 1.38076e+22 4.79956e+20
1251 202.468 47.2006 2.76171e+22 1.26120e+22 5.15460e+20
1252 202.468 47.2011 1.88479e+22 1.26120e+22 5.54172e+20
1253 202.468 47.2017 6.95688e+21 9.99375e+21 5.96681e+20
1254 202.468 47.2022 2.58355e+21 9.99375e+21 6.03876e+20
1255 202.468 47.2028 2.48424e+21 7.44102e+21 5.68356e+20
1256 202.468 47.2033 5.99012e+21 7.44102e+21 5.11031e+20
1257 202.468 47.2039 1.97626e+21 6.78431e+21 4.61686e+20
1258 202.468 47.2061 2.72623e+21 6.12434e+21 5.77065e+20
1259 202.468 47.2095 5.33575e+21 7.31666e+21 8.55192e+20
1260 202.468 47.2100 3.24428e+21 7.31666e+21 9.44374e+20
1261 202.468 47.2106 1.55000e+22 7.40515e+21 1.14832e+21
1262 202.468 47.2111 1.78823e+22 7.40515e+21 1.24063e+21
1263 202.468 47.2117 1.39245e+22 6.90823e+21 1.26837e+21
1264 202.468 47.2122 1.52105e+22 6.90823e+21 1.21571e+21
1265 202.468 47.2128 1.23241e+22 6.00567e+21 1.13611e+21
1266 202.468 47.2133 6.80419e+21 6.00567e+21 1.04117e+21
1267 202.468 47.2139 1.49609e+21 3.98119e+21 8.56989e+20
1268 202.468 47.2145 0.00000 3.35341e+21 7.96758e+20
1269 202.467 47.1778 7.57566e+21 6.63626e+21 1.15732e+21
1270 202.467 47.1817 3.75310e+22 1.12200e+22 7.12148e+20
1271 202.467 47.1883 1.08113e+22 9.12233e+21 5.86335e+20
1272 202.467 47.1889 7.62374e+21 1.04537e+22 5.62690e+20
1273 202.467 47.1895 1.03032e+22 1.14513e+22 5.92676e+20
1274 202.467 47.1900 9.08224e+21 1.14513e+22 6.08943e+20
1275 202.467 47.1906 1.00715e+22 1.17104e+22 6.55977e+20
1276 202.467 47.1911 6.78883e+21 1.17104e+22 6.67573e+20
1277 202.467 47.1917 1.09280e+22 1.15375e+22 6.09950e+20
1278 202.467 47.1922 7.86182e+21 1.15375e+22 5.35418e+20
1279 202.467 47.1928 8.70479e+21 1.17524e+22 4.87716e+20
1280 202.467 47.1933 8.55394e+21 1.17524e+22 4.24409e+20
1281 202.467 47.1939 6.24406e+21 1.23888e+22 2.77007e+20
1282 202.467 47.1945 6.98337e+21 1.30635e+22 2.66243e+20
1283 202.467 47.1950 9.22566e+21 1.30635e+22 2.53557e+20
1284 202.467 47.1956 9.07964e+21 1.37220e+22 2.84392e+20
1285 202.467 47.1961 6.23482e+21 1.37220e+22 3.48160e+20
1286 202.467 47.1967 3.45089e+21 1.39193e+22 4.02000e+20
1287 202.467 47.1972 1.06612e+22 1.39193e+22 4.27403e+20
1288 202.467 47.1978 1.68712e+22 1.43111e+22 4.60797e+20
1289 202.467 47.1983 2.19116e+22 1.43111e+22 4.85380e+20
1290 202.467 47.1989 1.30113e+22 1.47592e+22 5.00216e+20
1291 202.467 47.1995 1.90560e+22 1.51442e+22 5.15258e+20
1292 202.467 47.2000 1.30019e+22 1.51442e+22 5.30612e+20
1293 202.467 47.2006 2.27607e+22 1.33727e+22 5.51580e+20
1294 202.467 47.2011 1.71152e+22 1.33727e+22 5.62132e+20
1295 202.467 47.2017 1.11227e+22 1.03263e+22 5.43952e+20
1296 202.467 47.2022 2.93873e+21 1.03263e+22 5.48378e+20
1297 202.467 47.2028 1.56302e+21 7.21394e+21 5.24146e+20
1298 202.467 47.2033 4.06011e+21 7.21394e+21 4.78370e+20
1299 202.467 47.2039 4.41977e+21 6.41618e+21 4.36732e+20
1300 202.467 47.2045 5.11754e+21 5.98889e+21 4.45971e+20
1301 202.467 47.2061 5.67145e+21 5.94452e+21 6.18253e+20
1302 202.467 47.2089 8.31488e+21 6.68251e+21 7.21050e+20
1303 202.467 47.2111 1.82385e+22 7.53601e+21 1.18169e+21
1304 202.467 47.2117 1.79224e+22 7.03965e+21 1.20436e+21
1305 202.467 47.2122 1.88491e+22 7.03965e+21 1.15272e+21
1306 202.467 47.2128 1.11915e+22 6.21259e+21 1.06959e+21
1307 202.467 47.2133 9.47906e+21 6.21259e+21 9.78626e+20
1308 202.467 47.2139 3.65686e+21 4.20226e+21 8.24117e+20
1309 202.467 47.2145 0.00000 3.57640e+21 7.83362e+20
1310 202.466 47.1772 1.01827e+21 4.19048e+21 1.14969e+21
1311 202.466 47.1817 4.85838e+22 1.16617e+22 7.48509e+20
1312 202.466 47.1883 9.68981e+21 9.23758e+21 5.53194e+20
1313 202.466 47.1889 1.01986e+22 1.04036e+22 5.54381e+20
1314 202.466 47.1895 7.01542e+21 1.12134e+22 5.84880e+20
1315 202.466 47.1900 8.71076e+21 1.12134e+22 6.23031e+20
1316 202.466 47.1906 6.20427e+21 1.12538e+22 6.90405e+20
1317 202.466 47.1911 5.15585e+21 1.12538e+22 7.07549e+20
1318 202.466 47.1917 6.97845e+21 1.10877e+22 6.62239e+20
1319 202.466 47.1922 9.40251e+21 1.10877e+22 5.86282e+20
1320 202.466 47.1928 8.62350e+21 1.17151e+22 5.34815e+20
1321 202.466 47.1933 1.04309e+22 1.17151e+22 4.75612e+20
1322 202.466 47.1939 1.07086e+22 1.25264e+22 3.32949e+20
1323 202.466 47.1945 6.47239e+21 1.33505e+22 3.07773e+20
1324 202.466 47.1950 9.86425e+21 1.33505e+22 2.88337e+20
1325 202.466 47.1956 1.10655e+22 1.44076e+22 2.89903e+20
1326 202.466 47.1961 9.13378e+21 1.44076e+22 3.37389e+20
1327 202.466 47.1967 7.00182e+21 1.46947e+22 4.04265e+20
1328 202.466 47.1972 1.08055e+22 1.46947e+22 4.52258e+20
1329 202.466 47.1978 1.95094e+22 1.52040e+22 4.99541e+20
1330 202.466 47.1983 1.44925e+22 1.52040e+22 5.17736e+20
1331 202.466 47.1989 1.27026e+22 1.57173e+22 5.33069e+20
1332 202.466 47.1995 1.94744e+22 1.63897e+22 5.63064e+20
1333 202.466 47.2000 1.60590e+22 1.63897e+22 5.70374e+20
1334 202.466 47.2006 1.99704e+22 1.45627e+22 5.77026e+20
1335 202.466 47.2011 1.26558e+22 1.45627e+22 5.79159e+20
1336 202.466 47.2017 1.08338e+22 1.05764e+22 5.26622e+20
1337 202.466 47.2022 3.36276e+21 1.05764e+22 5.16472e+20
1338 202.466 47.2028 8.67134e+20 6.76017e+21 4.96692e+20
1339 202.466 47.2033 1.35880e+21 6.76017e+21 4.59098e+20
1340 202.466 47.2039 3.52013e+21 5.90525e+21 4.23898e+20
1341 202.466 47.2045 5.00567e+21 5.60527e+21 4.42284e+20
1342 202.466 47.2056 7.06956e+21 5.73463e+21 5.94053e+20
1343 202.466 47.2117 1.61067e+22 6.95672e+21 1.16942e+21
1344 202.466 47.2122 1.01267e+22 6.95672e+21 1.11828e+21
1345 202.466 47.2128 4.27855e+21 6.19311e+21 1.04103e+21
1346 202.466 47.2133 4.39916e+21 6.19311e+21 9.60657e+20
1347 202.466 47.2139 4.42361e+21 4.29082e+21 8.12439e+20
1348 202.466 47.2145 0.00000 3.69250e+21 7.66163e+20
1349 202.466 47.2161 0.00000 2.56328e+21 6.22656e+20
1350 202.466 47.2167 0.00000 1.86943e+21 5.97122e+20
1351 202.465 47.1772 4.02902e+21 4.18848e+21 1.00117e+21
1352 202.465 47.1889 6.09145e+21 1.02096e+22 4.94779e+20
1353 202.465 47.1895 7.75609e+21 1.09227e+22 5.25845e+20
1354 202.465 47.1900 1.00555e+22 1.09227e+22 5.98663e+20
1355 202.465 47.1906 5.75639e+21 1.07878e+22 7.44801e+20
1356 202.465 47.1911 2.83738e+21 1.07878e+22 7.75840e+20
1357 202.465 47.1917 2.26650e+21 1.07152e+22 7.82628e+20
1358 202.465 47.1922 4.18622e+21 1.07152e+22 7.22406e+20
1359 202.465 47.1928 7.93760e+21 1.17830e+22 6.31947e+20
1360 202.465 47.1933 8.62926e+21 1.17830e+22 5.30175e+20
1361 202.465 47.1939 9.49910e+21 1.26656e+22 4.00890e+20
1362 202.465 47.1945 6.05172e+21 1.35043e+22 3.89911e+20
1363 202.465 47.1950 9.34646e+21 1.35043e+22 3.81357e+20
1364 202.465 47.1956 1.01015e+22 1.48073e+22 3.54768e+20
1365 202.465 47.1972 1.45093e+22 1.54827e+22 4.69014e+20
1366 202.465 47.1978 1.88573e+22 1.60348e+22 5.42402e+20
1367 202.465 47.1983 8.59563e+21 1.60348e+22 5.92059e+20
1368 202.465 47.1989 1.13131e+22 1.66792e+22 6.28139e+20
1369 202.465 47.1995 2.66736e+22 1.75621e+22 6.50984e+20
1370 202.465 47.2000 2.20659e+22 1.75621e+22 6.41212e+20
1371 202.465 47.2006 2.56511e+22 1.56300e+22 6.05657e+20
1372 202.465 47.2011 1.01041e+22 1.56300e+22 5.82878e+20
1373 202.465 47.2017 1.12631e+22 1.09248e+22 5.14072e+20
1374 202.465 47.2022 7.28043e+21 1.09248e+22 4.65864e+20
1375 202.465 47.2028 2.74828e+21 6.34353e+21 4.41895e+20
1376 202.465 47.2033 3.29687e+21 6.34353e+21 4.31303e+20
1377 202.465 47.2039 1.70232e+21 5.40076e+21 4.35216e+20
1378 202.465 47.2117 3.95944e+21 6.75320e+21 1.14431e+21
1379 202.465 47.2122 3.67955e+21 6.75320e+21 1.08370e+21
1380 202.465 47.2133 1.36635e+21 6.13852e+21 9.09014e+20
1381 202.465 47.2139 3.17529e+21 4.24810e+21 8.23916e+20
1382 202.465 47.2161 0.00000 2.50169e+21 6.54794e+20
1383 202.465 47.2167 0.00000 1.84953e+21 6.47425e+20
1384 202.465 47.1772 3.61286e+21 4.08219e+21 9.11448e+20
1385 202.465 47.1889 5.04888e+21 9.90482e+21 5.01307e+20
1386 202.465 47.1895 3.31815e+21 1.04983e+22 5.22410e+20
1387 202.465 47.1900 4.13659e+21 1.04983e+22 6.07338e+20
1388 202.465 47.1906 4.51297e+21 1.04375e+22 7.60047e+20
1389 202.465 47.1911 4.32197e+21 1.04375e+22 7.85253e+20
1390 202.465 47.1917 3.20378e+21 1.07255e+22 7.82010e+20
1391 202.465 47.1922 4.10130e+21 1.07255e+22 7.37413e+20
1392 202.465 47.1928 9.29940e+21 1.18474e+22 6.62018e+20
1393 202.465 47.1933 8.23993e+21 1.18474e+22 5.66316e+20
1394 202.465 47.1939 6.33517e+21 1.27222e+22 4.59889e+20
1395 202.465 47.1945 4.13236e+21 1.35781e+22 4.57516e+20
1396 202.465 47.1950 7.13322e+21 1.35781e+22 4.43446e+20
1397 202.465 47.1956 1.16698e+22 1.48637e+22 4.22428e+20
1398 202.465 47.1961 9.13824e+21 1.48637e+22 4.59071e+20
1399 202.465 47.1972 1.26237e+22 1.59772e+22 5.25765e+20
1400 202.465 47.1978 1.90277e+22 1.67272e+22 5.83688e+20
1401 202.465 47.1983 1.09915e+22 1.67272e+22 6.19941e+20
1402 202.465 47.1989 1.25281e+22 1.75239e+22 6.59655e+20
1403 202.465 47.1995 2.36754e+22 1.84190e+22 6.73908e+20
1404 202.465 47.2000 4.52307e+22 1.84190e+22 6.79043e+20
1405 202.465 47.2006 2.43461e+22 1.67855e+22 6.35646e+20
1406 202.465 47.2011 3.44571e+21 1.67855e+22 5.95573e+20
1407 202.465 47.2017 5.04269e+21 1.13734e+22 5.21551e+20
1408 202.465 47.2022 8.81983e+21 1.13734e+22 4.66825e+20
1409 202.465 47.2028 2.76560e+21 6.13059e+21 4.39649e+20
1410 202.465 47.2033 3.23908e+21 6.13059e+21 4.39039e+20
1411 202.465 47.2117 2.96291e+21 6.51890e+21 1.12468e+21
1412 202.465 47.2122 1.29325e+21 6.51890e+21 1.05729e+21
1413 202.465 47.2128 1.18011e+21 5.72369e+21 9.57515e+20
1414 202.465 47.2133 1.62425e+21 5.72369e+21 8.86231e+20
1415 202.465 47.2139 3.76473e+21 4.11886e+21 8.29276e+20
1416 202.464 47.1772 2.18826e+21 3.95338e+21 7.99495e+20
1417 202.464 47.1778 2.77266e+21 5.83355e+21 7.74681e+20
1418 202.464 47.1889 3.28714e+21 9.65802e+21 5.35007e+20
1419 202.464 47.1895 3.75766e+21 1.00929e+22 5.59621e+20
1420 202.464 47.1900 3.76027e+21 1.00929e+22 6.40347e+20
1421 202.464 47.1906 7.26374e+21 1.01699e+22 7.77618e+20
1422 202.464 47.1911 9.18885e+21 1.01699e+22 8.00272e+20
1423 202.464 47.1917 6.25522e+21 1.07393e+22 7.66226e+20
1424 202.464 47.1922 1.04005e+22 1.07393e+22 7.26729e+20
1425 202.464 47.1928 1.54039e+22 1.20842e+22 6.82978e+20
1426 202.464 47.1933 9.87053e+21 1.20842e+22 6.09867e+20
1427 202.464 47.1939 1.08032e+22 1.28903e+22 5.17509e+20
1428 202.464 47.1945 1.35725e+22 1.35820e+22 5.11334e+20
1429 202.464 47.1950 6.33425e+21 1.35820e+22 4.93324e+20
1430 202.464 47.1956 5.88192e+21 1.47832e+22 4.90189e+20
1431 202.464 47.1961 1.06856e+22 1.47832e+22 5.23070e+20
1432 202.464 47.1967 7.21241e+21 1.63080e+22 5.74441e+20
1433 202.464 47.1972 9.96338e+21 1.63080e+22 6.13690e+20
1434 202.464 47.1978 1.75451e+22 1.72454e+22 6.49953e+20
1435 202.464 47.1983 9.55219e+21 1.72454e+22 6.61472e+20
1436 202.464 47.1989 2.54129e+22 1.80416e+22 6.87862e+20
1437 202.464 47.1995 3.81279e+22 1.91457e+22 6.99397e+20
1438 202.464 47.2000 5.39082e+22 1.91457e+22 7.12353e+20
1439 202.464 47.2006 1.50930e+22 1.76463e+22 6.58674e+20
1440 202.464 47.2011 4.75527e+21 1.76463e+22 5.97008e+20
1441 202.464 47.2017 2.01723e+21 1.15556e+22 5.14422e+20
1442 202.464 47.2022 4.39592e+21 1.15556e+22 4.69751e+20
1443 202.464 47.2028 4.82211e+21 6.21379e+21 4.51602e+20
1444 202.464 47.2033 3.82894e+21 6.21379e+21 4.50367e+20
1445 202.464 47.2117 1.57356e+21 6.21147e+21 1.12632e+21
1446 202.464 47.2122 1.60582e+21 6.21147e+21 1.04896e+21
1447 202.464 47.2128 7.20796e+20 5.48073e+21 9.50915e+20
1448 202.464 47.2133 1.66951e+21 5.48073e+21 8.85974e+20
1449 202.464 47.2139 9.27131e+20 3.93512e+21 8.33955e+20
1450 202.463 47.1772 3.37910e+21 3.83018e+21 6.36377e+20
1451 202.463 47.1778 2.58527e+21 5.41783e+21 6.61248e+20
1452 202.463 47.1889 5.26051e+21 9.70249e+21 5.51078e+20
1453 202.463 47.1895 5.58990e+21 9.92787e+21 6.00441e+20
1454 202.463 47.1900 7.08636e+21 9.92787e+21 6.64600e+20
1455 202.463 47.1906 8.38359e+21 1.01443e+22 7.69222e+20
1456 202.463 47.1911 9.33290e+21 1.01443e+22 7.87785e+20
1457 202.463 47.1917 8.23638e+21 1.09749e+22 7.64984e+20
1458 202.463 47.1922 1.00632e+22 1.09749e+22 7.36527e+20
1459 202.463 47.1928 1.44125e+22 1.23868e+22 7.20198e+20
1460 202.463 47.1933 1.01604e+22 1.23868e+22 6.86261e+20
1461 202.463 47.1939 8.90974e+21 1.32808e+22 6.21096e+20
1462 202.463 47.1945 4.73875e+21 1.38117e+22 6.35418e+20
1463 202.463 47.1950 4.54756e+21 1.38117e+22 6.44854e+20
1464 202.463 47.1956 3.56897e+21 1.48739e+22 6.21367e+20
1465 202.463 47.1961 7.78042e+21 1.48739e+22 6.68569e+20
1466 202.463 47.1967 1.64203e+22 1.66379e+22 7.47357e+20
1467 202.463 47.1972 2.09866e+22 1.66379e+22 7.64794e+20
1468 202.463 47.1978 1.38579e+22 1.75286e+22 7.22652e+20
1469 202.463 47.1983 1.53245e+22 1.75286e+22 7.21968e+20
1470 202.463 47.1989 2.25772e+22 1.81813e+22 7.26616e+20
1471 202.463 47.1995 4.46972e+22 1.93522e+22 7.31053e+20
1472 202.463 47.2000 3.15286e+22 1.93522e+22 7.14354e+20
1473 202.463 47.2006 6.27388e+21 1.77587e+22 6.57527e+20
1474 202.463 47.2011 4.51470e+21 1.77587e+22 5.85042e+20
1475 202.463 47.2017 0.00000 1.11604e+22 4.96951e+20
1476 202.463 47.2022 0.00000 1.11604e+22 4.64612e+20
1477 202.463 47.2028 5.38784e+21 5.80868e+21 4.50719e+20
1478 202.463 47.2033 6.91872e+21 5.80868e+21 4.55479e+20
1479 202.463 47.2117 7.32097e+21 5.92157e+21 1.13911e+21
1480 202.463 47.2122 6.87235e+21 5.92157e+21 1.05854e+21
1481 202.463 47.2128 3.40572e+21 5.19855e+21 9.66048e+20
1482 202.463 47.2133 1.80564e+21 5.19855e+21 9.05657e+20
1483 202.463 47.2145 0.00000 3.17027e+21 8.09617e+20
1484 202.462 47.1567 NaN 2.50248e+21 1.33969e+21
1485 202.462 47.1728 0.00000 7.40214e+20 4.10026e+20
1486 202.462 47.1772 6.30445e+21 3.71495e+21 5.76168e+20
1487 202.462 47.1778 4.28933e+21 4.99423e+21 6.04382e+20
1488 202.462 47.1783 3.23234e+21 4.99423e+21 6.22049e+20
1489 202.462 47.1789 3.61545e+21 5.69822e+21 5.97164e+20
1490 202.462 47.1795 0.00000 6.35636e+21 5.88342e+20
1491 202.462 47.1800 7.59721e+20 6.35636e+21 5.76707e+20
1492 202.462 47.1895 9.50719e+21 1.03689e+22 6.11383e+20
1493 202.462 47.1900 5.92009e+21 1.03689e+22 6.54296e+20
1494 202.462 47.1906 8.96188e+21 1.03464e+22 7.45817e+20
1495 202.462 47.1911 1.02305e+22 1.03464e+22 7.53216e+20
1496 202.462 47.1917 7.73308e+21 1.15472e+22 7.46528e+20
1497 202.462 47.1933 6.68419e+21 1.31098e+22 7.29667e+20
1498 202.462 47.1939 9.20998e+21 1.39601e+22 6.97044e+20
1499 202.462 47.1945 4.59730e+21 1.43736e+22 7.19264e+20
1500 202.462 47.1950 9.13447e+21 1.43736e+22 7.19118e+20
1501 202.462 47.1956 1.25018e+22 1.53756e+22 7.11869e+20
1502 202.462 47.1961 1.41283e+22 1.53756e+22 7.68616e+20
1503 202.462 47.1967 1.43513e+22 1.71269e+22 8.08922e+20
1504 202.462 47.1972 9.99217e+21 1.71269e+22 8.01636e+20
1505 202.462 47.1978 8.60855e+21 1.76627e+22 8.08472e+20
1506 202.462 47.1983 1.75234e+22 1.76627e+22 8.02349e+20
1507 202.462 47.1989 2.14323e+22 1.79774e+22 7.81706e+20
1508 202.462 47.1995 3.07623e+22 1.87226e+22 7.78747e+20
1509 202.462 47.2000 1.50332e+22 1.87226e+22 7.35286e+20
1510 202.462 47.2006 3.47763e+21 1.70292e+22 6.66126e+20
1511 202.462 47.2011 5.21271e+21 1.70292e+22 5.98708e+20
1512 202.462 47.2017 3.07937e+21 1.03042e+22 5.18831e+20
1513 202.462 47.2022 0.00000 1.03042e+22 4.88433e+20
1514 202.462 47.2028 0.00000 5.45689e+21 4.81424e+20
1515 202.462 47.2117 1.37936e+22 5.69593e+21 1.11314e+21
1516 202.462 47.2122 4.84046e+21 5.69593e+21 1.02715e+21
1517 202.462 47.2128 3.37880e+21 4.99330e+21 9.52740e+20
1518 202.461 47.1561 NaN 1.31255e+21 1.23262e+21
1519 202.461 47.1567 NaN 2.15154e+21 1.39624e+21
1520 202.461 47.1622 NaN 2.27498e+21 1.12302e+21
1521 202.461 47.1628 NaN 2.37358e+21 1.14624e+21
1522 202.461 47.1633 NaN 2.37358e+21 1.16964e+21
1523 202.461 47.1728 0.00000 7.39362e+20 3.83165e+20
1524 202.461 47.1733 0.00000 7.39362e+20 3.65071e+20
1525 202.461 47.1772 7.33465e+20 3.61827e+21 5.42570e+20
1526 202.461 47.1778 2.11438e+21 4.69433e+21 5.66856e+20
1527 202.461 47.1783 1.86824e+21 4.69433e+21 5.90324e+20
1528 202.461 47.1789 2.94768e+21 5.09452e+21 5.94684e+20
1529 202.461 47.1800 2.25555e+21 5.55255e+21 5.82273e+20
1530 202.461 47.1806 2.06347e+21 6.77395e+21 6.16388e+20
1531 202.461 47.1861 4.08650e+22 1.21808e+22 7.01392e+20
1532 202.461 47.1900 9.30599e+21 1.11915e+22 6.87362e+20
1533 202.461 47.1906 6.18955e+21 1.13956e+22 7.62579e+20
1534 202.461 47.1911 8.00987e+21 1.13956e+22 7.56984e+20
1535 202.461 47.1917 8.40287e+21 1.24342e+22 7.51118e+20
1536 202.461 47.1933 6.08898e+21 1.41095e+22 7.72628e+20
1537 202.461 47.1939 9.61312e+21 1.48660e+22 7.45977e+20
1538 202.461 47.1945 1.23750e+22 1.51240e+22 7.63709e+20
1539 202.461 47.1950 1.50684e+22 1.51240e+22 7.90533e+20
1540 202.461 47.1956 1.69562e+22 1.59810e+22 8.02291e+20
1541 202.461 47.1961 1.25005e+22 1.59810e+22 8.57157e+20
1542 202.461 47.1967 6.19430e+21 1.75496e+22 8.58579e+20
1543 202.461 47.1972 6.41280e+21 1.75496e+22 8.43567e+20
1544 202.461 47.1978 1.27303e+22 1.78527e+22 8.31250e+20
1545 202.461 47.1983 2.54613e+22 1.78527e+22 8.04409e+20
1546 202.461 47.1989 3.55893e+22 1.77376e+22 7.46454e+20
1547 202.461 47.1995 2.04799e+22 1.76645e+22 7.36024e+20
1548 202.461 47.2000 1.77695e+22 1.76645e+22 7.11450e+20
1549 202.461 47.2006 8.85255e+21 1.57348e+22 6.48684e+20
1550 202.461 47.2011 3.72186e+21 1.57348e+22 5.80525e+20
1551 202.461 47.2017 1.83138e+21 9.27527e+21 5.02403e+20
1552 202.461 47.2022 0.00000 9.27527e+21 4.89880e+20
1553 202.461 47.2028 0.00000 5.17742e+21 4.86104e+20
1554 202.461 47.2117 5.75314e+21 5.47068e+21 1.09558e+21
1555 202.461 47.2122 1.92500e+21 5.47068e+21 1.01814e+21
1556 202.461 47.2128 4.06538e+21 4.78831e+21 9.53663e+20
1557 202.461 47.2322 NaN 2.34364e+21 1.64940e+21
1558 202.460 47.1556 NaN 1.27036e+21 1.22901e+21
1559 202.460 47.1561 NaN 1.27036e+21 1.33073e+21
1560 202.460 47.1567 NaN 2.05558e+21 1.49105e+21
1561 202.460 47.1572 NaN 2.05558e+21 1.53708e+21
1562 202.460 47.1617 NaN 2.23832e+21 1.18047e+21
1563 202.460 47.1622 NaN 2.23832e+21 1.18327e+21
1564 202.460 47.1628 NaN 2.08647e+21 1.20823e+21
1565 202.460 47.1633 NaN 2.08647e+21 1.26577e+21
1566 202.460 47.1639 NaN 2.43429e+21 1.37709e+21
1567 202.460 47.1778 1.49645e+21 4.38116e+21 5.60891e+20
1568 202.460 47.1783 0.00000 4.38116e+21 5.70575e+20
1569 202.460 47.1789 2.48783e+21 4.70627e+21 5.94653e+20
1570 202.460 47.1795 2.86945e+21 4.92509e+21 5.78180e+20
1571 202.460 47.1800 3.78087e+21 4.92509e+21 6.25917e+20
1572 202.460 47.1806 2.96997e+21 5.70745e+21 6.46325e+20
1573 202.460 47.1811 4.28766e+21 5.70745e+21 6.56788e+20
1574 202.460 47.1856 1.00841e+22 1.30110e+22 6.76549e+20
1575 202.460 47.1861 1.83309e+22 1.30110e+22 6.96137e+20
1576 202.460 47.1867 2.26604e+22 1.25567e+22 7.52256e+20
1577 202.460 47.1872 2.44648e+22 1.25567e+22 7.73717e+20
1578 202.460 47.1878 2.40200e+22 1.25331e+22 7.76147e+20
1579 202.460 47.1883 1.91710e+22 1.25331e+22 7.44329e+20
1580 202.460 47.1895 3.18303e+22 1.25630e+22 7.35803e+20
1581 202.460 47.1900 3.38461e+22 1.25630e+22 7.53747e+20
1582 202.460 47.1906 3.02871e+22 1.27929e+22 8.18777e+20
1583 202.460 47.1911 2.50753e+22 1.27929e+22 8.30892e+20
1584 202.460 47.1917 1.61265e+22 1.36277e+22 8.04900e+20
1585 202.460 47.1922 1.16582e+22 1.36277e+22 7.80187e+20
1586 202.460 47.1928 9.71969e+21 1.51607e+22 7.77571e+20
1587 202.460 47.1933 1.83930e+22 1.51607e+22 8.03437e+20
1588 202.460 47.1939 2.98229e+22 1.58364e+22 7.97467e+20
1589 202.460 47.1945 2.35108e+22 1.59626e+22 8.35689e+20
1590 202.460 47.1950 1.72321e+22 1.59626e+22 8.79212e+20
1591 202.460 47.1956 1.62113e+22 1.65605e+22 8.91821e+20
1592 202.460 47.1961 1.06384e+22 1.65605e+22 9.00727e+20
1593 202.460 47.1967 1.05390e+22 1.79669e+22 8.93602e+20
1594 202.460 47.1972 1.13751e+22 1.79669e+22 8.85403e+20
1595 202.460 47.1978 2.36172e+22 1.79318e+22 8.39522e+20
1596 202.460 47.1983 2.86708e+22 1.79318e+22 7.76069e+20
1597 202.460 47.1989 2.18473e+22 1.74309e+22 7.02053e+20
1598 202.460 47.1995 1.03954e+22 1.63779e+22 6.73782e+20
1599 202.460 47.2000 1.29221e+22 1.63779e+22 6.12320e+20
1600 202.460 47.2006 6.59217e+21 1.41681e+22 5.90247e+20
1601 202.460 47.2022 1.03403e+21 8.21044e+21 5.12568e+20
1602 202.460 47.2028 0.00000 4.88514e+21 4.97167e+20
1603 202.460 47.2117 9.49480e+20 5.29425e+21 1.06245e+21
1604 202.460 47.2122 0.00000 5.29425e+21 1.00478e+21
1605 202.460 47.2128 4.96465e+21 4.70829e+21 9.52880e+20
1606 202.460 47.2133 3.86203e+21 4.70829e+21 9.03891e+20
1607 202.460 47.2289 NaN 2.83108e+21 1.64833e+21
1608 202.460 47.2295 NaN 2.78007e+21 1.66962e+21
1609 202.460 47.2300 NaN 2.78007e+21 1.70195e+21
1610 202.460 47.2306 NaN 2.62588e+21 1.71684e+21
1611 202.460 47.2322 NaN 2.41562e+21 1.75140e+21
1612 202.460 47.2328 NaN 1.84255e+21 1.73388e+21
1613 202.460 47.2333 NaN 1.84255e+21 1.71535e+21
1614 202.460 47.1561 NaN 1.30048e+21 1.39519e+21
1615 202.460 47.1567 NaN 2.11442e+21 1.51918e+21
1616 202.460 47.1622 NaN 2.15316e+21 1.15469e+21
1617 202.460 47.1628 NaN 2.01943e+21 1.18394e+21
1618 202.460 47.1633 NaN 2.01943e+21 1.25208e+21
1619 202.460 47.1639 NaN 2.08796e+21 1.38320e+21
1620 202.460 47.1778 3.87757e+21 4.05830e+21 5.66079e+20
