ID RA Dec highres_co lowres_co hi
1207 308.722 60.1593 8.99654e+21 1.94959e+22 8.44110e+20
1208 308.722 60.1597 7.64963e+21 1.56771e+22 1.05878e+21
1209 308.723 60.1601 7.06004e+21 1.38709e+22 1.01742e+21
1210 308.723 60.1606 5.29661e+21 1.22052e+22 9.36645e+20
1211 308.713 60.1536 2.37943e+22 5.69515e+22 8.64326e+20
1212 308.714 60.1540 3.54362e+22 5.75048e+22 7.52994e+20
1213 308.714 60.1544 5.10959e+22 6.70804e+22 0.00000
1214 308.715 60.1549 7.49264e+22 6.48401e+22 0.00000
1215 308.717 60.1566 4.03612e+22 5.53247e+22 3.23582e+20
1216 308.719 60.1583 2.74461e+22 3.23911e+22 1.09441e+21
1217 308.720 60.1587 2.13351e+22 2.73458e+22 1.10328e+21
1218 308.720 60.1591 1.62200e+22 2.13786e+22 9.29839e+20
1219 308.721 60.1596 1.12811e+22 1.85151e+22 8.56803e+20
1220 308.721 60.1600 8.76213e+21 1.69282e+22 1.00938e+21
1221 308.722 60.1604 5.34667e+21 1.48847e+22 1.10260e+21
1222 308.722 60.1608 4.55481e+21 1.22052e+22 9.48529e+20
1223 308.726 60.1638 2.87378e+21 5.57436e+21 8.43040e+20
1224 308.727 60.1642 3.53107e+21 5.43183e+21 9.39201e+20
1225 308.747 60.1809 1.75449e+21 2.15670e+21 7.69400e+20
1226 308.712 60.1538 1.74710e+22 4.70353e+22 7.67787e+20
1227 308.713 60.1543 2.69715e+22 4.76720e+22 6.94697e+20
1228 308.714 60.1547 4.03876e+22 5.60107e+22 6.33657e+20
1229 308.714 60.1551 6.03233e+22 5.30235e+22 6.66815e+20
1230 308.716 60.1568 4.80858e+22 4.64574e+22 2.80350e+20
1231 308.717 60.1573 3.71778e+22 4.09337e+22 4.56343e+20
1232 308.717 60.1577 3.29811e+22 4.09337e+22 7.44215e+20
1233 308.718 60.1581 2.17837e+22 3.41667e+22 1.06992e+21
1234 308.718 60.1585 1.96253e+22 2.91068e+22 1.31402e+21
1235 308.719 60.1590 1.58272e+22 2.34620e+22 1.07035e+21
1236 308.719 60.1594 1.39378e+22 2.34620e+22 8.68953e+20
1237 308.712 60.1545 1.08443e+22 4.67699e+22 5.73643e+20
1238 308.713 60.1550 1.75560e+22 4.67699e+22 7.16800e+20
1239 308.713 60.1554 2.82785e+22 5.30235e+22 7.87066e+20
1240 308.727 60.1669 2.37993e+21 4.76746e+21 6.62653e+20
1241 308.715 60.1573 3.57716e+22 3.76300e+22 7.44743e+20
1242 308.715 60.1578 2.61744e+22 3.28650e+22 9.02694e+20
1243 308.691 60.1388 1.83764e+21 2.29114e+21 1.25005e+21
1244 308.691 60.1393 2.44881e+21 2.54569e+21 1.00294e+21
1245 308.713 60.1572 2.62861e+22 3.29850e+22 8.55411e+20
1246 308.714 60.1576 2.96137e+22 3.37843e+22 9.04317e+20
1247 308.714 60.1580 2.83114e+22 2.98801e+22 8.15806e+20
1248 308.716 60.1597 2.07001e+22 2.36274e+22 1.13184e+21
1249 308.719 60.1623 1.08875e+22 1.21466e+22 1.18983e+21
1250 308.720 60.1627 1.16363e+22 1.15054e+22 1.15489e+21
1251 308.720 60.1632 1.52346e+22 1.07562e+22 8.64492e+20
1252 308.690 60.1391 1.80048e+21 2.48400e+21 1.37897e+21
1253 308.690 60.1395 1.96846e+21 2.66214e+21 1.18240e+21
1254 308.712 60.1574 1.14525e+22 2.92727e+22 7.65116e+20
1255 308.713 60.1579 1.96105e+22 2.62172e+22 8.51752e+20
1256 308.713 60.1583 2.56965e+22 2.98801e+22 8.34950e+20
1257 308.715 60.1600 2.79290e+22 2.36274e+22 1.00403e+21
1258 308.716 60.1604 2.60143e+22 2.12526e+22 1.11447e+21
1259 308.719 60.1626 1.32030e+22 1.28104e+22 1.51589e+21
1260 308.719 60.1630 1.45434e+22 1.16056e+22 1.53572e+21
1261 308.687 60.1376 1.59825e+21 2.72638e+21 9.18214e+20
1262 308.687 60.1381 1.39482e+21 2.81050e+21 9.98305e+20
1263 308.688 60.1385 8.45717e+20 2.63241e+21 1.20457e+21
1264 308.688 60.1389 2.09411e+21 2.63241e+21 1.45798e+21
1265 308.689 60.1393 1.65290e+21 2.54986e+21 1.47876e+21
1266 308.689 60.1398 1.13174e+21 2.67583e+21 1.26121e+21
1267 308.711 60.1577 6.25996e+21 2.46230e+22 8.12370e+20
1268 308.712 60.1581 1.39523e+22 2.22734e+22 8.42102e+20
1269 308.712 60.1586 2.11004e+22 2.39361e+22 7.95550e+20
1270 308.714 60.1598 3.34251e+22 2.22734e+22 9.41722e+20
1271 308.715 60.1603 3.79302e+22 2.10818e+22 9.45647e+20
1272 308.715 60.1607 3.80706e+22 1.87093e+22 1.01164e+21
1273 308.686 60.1383 2.07650e+21 2.81050e+21 9.92231e+20
1274 308.687 60.1388 2.67021e+21 2.87487e+21 1.30273e+21
1275 308.688 60.1392 2.92221e+21 2.72266e+21 1.44185e+21
1276 308.713 60.1601 2.77529e+22 1.83036e+22 9.25869e+20
1277 308.714 60.1605 3.49802e+22 2.01044e+22 9.37977e+20
1278 308.714 60.1609 4.03128e+22 1.77997e+22 1.06802e+21
1279 308.715 60.1614 3.42065e+22 1.64117e+22 1.11467e+21
1280 308.715 60.1618 2.69886e+22 1.45681e+22 1.05258e+21
1281 308.716 60.1622 2.00516e+22 1.46994e+22 1.09236e+21
1282 308.712 60.1599 5.60754e+21 1.76535e+22 8.90346e+20
1283 308.712 60.1604 1.16087e+22 1.83036e+22 9.29140e+20
1284 308.713 60.1608 2.04169e+22 1.61407e+22 9.08546e+20
1285 308.713 60.1612 2.69299e+22 1.56184e+22 8.74986e+20
1286 308.714 60.1616 3.00175e+22 1.56184e+22 1.02600e+21
1287 308.714 60.1621 2.17434e+22 1.45681e+22 1.12747e+21
1288 308.715 60.1625 1.82771e+22 1.31228e+22 1.12747e+21
1289 308.715 60.1629 1.27303e+22 1.18942e+22 1.07666e+21
1290 308.711 60.1602 2.05953e+21 1.59391e+22 8.38163e+20
1291 308.711 60.1606 5.80660e+21 1.40477e+22 7.17508e+20
1292 308.712 60.1610 1.13305e+22 1.40477e+22 7.95561e+20
1293 308.712 60.1615 1.44366e+22 1.41345e+22 8.83631e+20
1294 308.713 60.1619 1.75251e+22 1.24973e+22 9.47579e+20
1295 308.714 60.1623 1.39813e+22 1.23752e+22 1.12178e+21
1296 308.714 60.1628 9.23544e+21 1.10524e+22 1.03952e+21
1297 308.715 60.1632 9.10197e+21 1.17802e+22 9.02845e+20
1298 308.713 60.1630 6.71356e+21 1.10524e+22 9.68271e+20
1299 308.714 60.1634 5.99129e+21 9.82001e+21 8.94406e+20
1300 308.719 60.1681 1.17175e+21 4.01122e+21 8.48986e+20
1301 308.703 60.1556 2.02201e+21 7.58758e+21 6.81618e+20
1302 308.703 60.1560 2.26090e+21 8.24880e+21 7.95133e+20
1303 308.704 60.1564 1.63219e+21 7.62212e+21 9.84049e+20
1304 308.713 60.1641 2.91784e+21 8.68377e+21 8.85744e+20
1305 308.714 60.1646 3.98382e+21 7.94555e+21 8.13615e+20
1306 308.714 60.1650 4.62825e+21 8.37663e+21 9.72568e+20
1307 308.702 60.1559 3.90449e+21 7.58758e+21 9.09253e+20
1308 308.703 60.1563 3.42760e+21 7.03534e+21 9.60278e+20
1309 308.703 60.1567 2.31341e+21 7.02178e+21 8.98327e+20
1310 308.712 60.1644 3.43051e+21 7.87474e+21 8.12098e+20
1311 308.713 60.1648 5.59063e+21 7.24083e+21 8.28249e+20
1312 308.714 60.1652 5.65980e+21 7.27875e+21 8.37084e+20
1313 308.702 60.1565 4.80928e+21 6.71122e+21 8.78932e+20
1314 308.711 60.1642 4.75703e+21 6.98616e+21 7.40226e+20
1315 308.712 60.1646 5.50715e+21 6.44952e+21 8.89598e+20
1316 308.712 60.1651 7.15834e+21 6.73296e+21 9.17344e+20
1317 308.713 60.1655 7.70937e+21 6.73296e+21 8.98647e+20
1318 308.703 60.1589 3.36298e+21 5.11366e+21 5.69107e+20
1319 308.711 60.1653 7.05134e+21 5.97901e+21 1.00272e+21
1320 308.712 60.1658 7.35158e+21 5.58261e+21 9.79880e+20
1321 308.712 60.1662 7.46453e+21 5.68163e+21 1.04051e+21
1322 308.710 60.1656 4.59061e+21 4.81842e+21 1.16869e+21
1323 308.711 60.1660 5.28711e+21 5.58261e+21 1.14992e+21
1324 308.711 60.1664 5.79641e+21 5.08575e+21 1.09415e+21
1325 308.718 60.1720 3.99879e+21 2.16996e+21 9.67535e+20
1326 308.719 60.1724 3.94270e+21 1.96068e+21 7.54602e+20
1327 308.656 60.1219 0.00000 5.49426e+20 5.54642e+20
1328 308.656 60.1223 0.00000 5.15178e+20 6.20167e+20
1329 308.710 60.1663 3.57473e+21 4.51041e+21 1.08553e+21
1330 308.711 60.1667 2.62539e+21 4.13507e+21 9.22894e+20
1331 308.713 60.1718 0.00000 1.89164e+21 5.29770e+20
1332 308.714 60.1722 0.00000 1.89164e+21 4.06261e+20
1333 308.712 60.1720 0.00000 1.77746e+21 5.48202e+20
1334 308.713 60.1724 0.00000 1.72310e+21 4.49560e+20
1335 308.714 60.1729 0.00000 1.75144e+21 2.91787e+20
1336 308.712 60.1723 0.00000 1.58895e+21 4.73615e+20
1337 308.712 60.1727 0.00000 1.72310e+21 3.72399e+20
1338 308.713 60.1731 0.00000 1.57976e+21 2.40462e+20
1339 308.706 60.1683 3.96584e+21 2.61265e+21 6.80519e+20
1340 308.706 60.1687 2.37789e+21 2.35049e+21 7.48762e+20
1341 308.711 60.1730 0.00000 1.42675e+21 3.22897e+20
1342 308.705 60.1685 4.04784e+21 2.37264e+21 5.76724e+20
1343 308.705 60.1690 2.23918e+21 1.96777e+21 7.17724e+20
1344 308.706 60.1694 1.37034e+21 2.17708e+21 7.62746e+20
1345 308.671 60.1419 2.39165e+21 2.20800e+21 1.12177e+21
1346 308.685 60.1539 2.41654e+21 1.87500e+21 3.34304e+20
1347 308.701 60.1667 8.63728e+20 2.79721e+21 5.35017e+20
1348 308.704 60.1692 1.86723e+21 1.96777e+21 5.58250e+20
1349 308.709 60.1731 0.00000 1.07566e+21 5.79437e+20
1350 308.710 60.1735 0.00000 1.12381e+21 5.91861e+20
1351 308.670 60.1422 2.61945e+21 2.16893e+21 8.91653e+20
1352 308.691 60.1592 1.44677e+21 2.42431e+21 6.83950e+20
1353 308.691 60.1597 1.13971e+21 2.41597e+21 7.23911e+20
1354 308.708 60.1733 0.00000 8.34588e+20 4.11610e+20
1355 308.709 60.1737 0.00000 1.12381e+21 6.07355e+20
1356 308.674 60.1463 7.60047e+21 4.31010e+21 9.51407e+20
1357 308.679 60.1505 3.90141e+21 4.62402e+21 9.10795e+20
1358 308.680 60.1510 7.00304e+21 4.77046e+21 1.12519e+21
1359 308.680 60.1514 8.47714e+21 4.30986e+21 1.27180e+21
1360 308.681 60.1518 7.40280e+21 4.41162e+21 1.19736e+21
1361 308.690 60.1595 1.56797e+21 2.37603e+21 6.49344e+20
1362 308.690 60.1599 1.47474e+21 2.37603e+21 6.93192e+20
1363 308.691 60.1603 8.33349e+20 2.58168e+21 7.20834e+20
1364 308.698 60.1659 1.39088e+21 2.52890e+21 1.06115e+21
1365 308.701 60.1680 7.78137e+20 2.59424e+21 4.58089e+20
1366 308.658 60.1346 1.61864e+21 1.80565e+21 1.30833e+21
1367 308.662 60.1376 3.77057e+21 2.91118e+21 1.10258e+21
1368 308.672 60.1461 8.00560e+21 4.62215e+21 9.94858e+20
1369 308.673 60.1465 8.21644e+21 4.83836e+21 1.07730e+21
1370 308.673 60.1469 5.62119e+21 3.95269e+21 9.94139e+20
1371 308.674 60.1474 1.88860e+21 3.40768e+21 7.76303e+20
1372 308.690 60.1602 1.38583e+21 2.46035e+21 7.98306e+20
1373 308.661 60.1378 2.75240e+21 3.13735e+21 1.22762e+21
1374 308.662 60.1382 4.08034e+21 3.13735e+21 1.10200e+21
1375 308.672 60.1464 7.97361e+21 5.12547e+21 1.22373e+21
1376 308.672 60.1468 8.54817e+21 4.39874e+21 1.11735e+21
1377 308.673 60.1472 6.81944e+21 4.39874e+21 9.45868e+20
1378 308.696 60.1660 1.06330e+21 2.23968e+21 9.25488e+20
1379 308.699 60.1690 0.00000 2.05843e+21 4.18441e+20
1380 308.700 60.1694 0.00000 2.25014e+21 5.44069e+20
1381 308.656 60.1342 1.13905e+21 1.43582e+21 8.07409e+20
1382 308.656 60.1347 8.38565e+20 1.44863e+21 8.09251e+20
1383 308.671 60.1470 7.61054e+21 4.71998e+21 1.16921e+21
1384 308.658 60.1371 2.43320e+21 2.94128e+21 1.69303e+21
1385 308.658 60.1375 1.49063e+21 3.24444e+21 1.78231e+21
1386 308.705 60.1759 0.00000 7.41990e+20 1.29888e+21
1387 308.657 60.1373 3.91018e+21 3.26518e+21 1.53958e+21
1388 308.658 60.1377 3.68742e+21 3.24444e+21 1.76616e+21
1389 308.658 60.1382 3.23478e+21 3.46020e+21 1.69032e+21
1390 308.669 60.1471 3.75272e+21 4.53277e+21 1.03195e+21
1391 308.683 60.1582 9.60037e+20 1.85148e+21 4.07332e+20
1392 308.656 60.1376 4.85827e+21 3.25766e+21 1.65585e+21
1393 308.657 60.1380 5.20824e+21 3.50359e+21 1.70542e+21
1394 308.668 60.1474 4.46538e+21 3.55463e+21 1.04319e+21
1395 308.669 60.1478 4.10616e+21 3.29400e+21 9.57017e+20
1396 308.682 60.1585 1.54906e+21 2.15567e+21 4.62168e+20
1397 308.655 60.1378 4.47632e+21 3.51621e+21 1.57221e+21
1398 308.656 60.1383 5.55087e+21 3.51621e+21 1.73374e+21
1399 308.668 60.1481 3.68591e+21 2.99590e+21 1.20403e+21
1400 308.702 60.1763 0.00000 1.11988e+21 6.29861e+20
1401 308.703 60.1767 0.00000 1.13052e+21 5.52335e+20
1402 308.654 60.1381 4.45433e+21 3.61541e+21 1.72004e+21
1403 308.655 60.1385 5.13479e+21 3.81841e+21 1.70252e+21
1404 308.700 60.1757 0.00000 1.69995e+21 3.47929e+20
1405 308.701 60.1761 0.00000 1.46090e+21 4.80179e+20
1406 308.702 60.1765 0.00000 1.45813e+21 5.92690e+20
1407 308.702 60.1769 0.00000 1.13052e+21 6.65177e+20
1408 308.703 60.1774 0.00000 1.25115e+21 5.47881e+20
1409 308.651 60.1366 1.12038e+21 3.18643e+21 1.50533e+21
1410 308.652 60.1371 9.87227e+20 3.34892e+21 1.48975e+21
1411 308.652 60.1375 2.08888e+21 3.76896e+21 1.47070e+21
1412 308.653 60.1379 2.67131e+21 3.84472e+21 1.47070e+21
1413 308.654 60.1384 3.83327e+21 3.94815e+21 1.75014e+21
1414 308.701 60.1768 0.00000 1.64289e+21 5.67986e+20
1415 308.701 60.1772 0.00000 1.43859e+21 7.34135e+20
1416 308.702 60.1776 0.00000 1.42032e+21 7.10486e+20
1417 308.702 60.1781 0.00000 1.38223e+21 8.97436e+20
1418 308.651 60.1369 2.37383e+21 3.53690e+21 1.78369e+21
1419 308.651 60.1373 2.12028e+21 3.88351e+21 1.75114e+21
1420 308.652 60.1378 2.59715e+21 4.06613e+21 1.56392e+21
1421 308.652 60.1382 3.06957e+21 3.99221e+21 1.64163e+21
1422 308.653 60.1386 3.68104e+21 4.04098e+21 1.69360e+21
1423 308.653 60.1390 3.54333e+21 3.83615e+21 1.69428e+21
1424 308.700 60.1770 0.00000 1.64289e+21 4.39676e+20
1425 308.700 60.1775 0.00000 1.62293e+21 8.07716e+20
1426 308.701 60.1779 0.00000 1.64549e+21 7.95259e+20
1427 308.701 60.1783 0.00000 1.52473e+21 9.32493e+20
1428 308.650 60.1372 4.31272e+21 3.53690e+21 1.96629e+21
1429 308.650 60.1376 3.02682e+21 3.80832e+21 1.89539e+21
1430 308.651 60.1380 2.41002e+21 4.06613e+21 1.74646e+21
1431 308.651 60.1385 2.93612e+21 4.08779e+21 1.74026e+21
1432 308.652 60.1389 3.24095e+21 3.87436e+21 1.62439e+21
1433 308.652 60.1393 3.01355e+21 3.87436e+21 1.56644e+21
1434 308.699 60.1777 0.00000 1.66571e+21 7.16407e+20
1435 308.700 60.1782 1.88866e+21 1.64549e+21 7.94590e+20
1436 308.701 60.1786 2.22983e+21 1.69139e+21 9.73323e+20
1437 308.649 60.1379 2.75604e+21 3.82843e+21 1.90209e+21
1438 308.650 60.1383 2.58267e+21 4.01678e+21 1.84420e+21
1439 308.650 60.1387 2.73131e+21 4.00125e+21 1.85670e+21
1440 308.651 60.1391 3.08835e+21 3.87757e+21 1.77754e+21
1441 308.651 60.1396 1.87208e+21 3.54681e+21 1.77388e+21
1442 308.652 60.1400 1.06626e+21 3.57817e+21 1.83942e+21
1443 308.656 60.1430 4.51450e+21 4.20657e+21 6.49502e+20
1444 308.656 60.1434 7.78937e+21 4.21434e+21 6.40337e+20
1445 308.657 60.1438 6.56425e+21 3.81761e+21 6.81149e+20
1446 308.697 60.1767 0.00000 1.28251e+21 4.99430e+20
1447 308.698 60.1771 5.84981e+20 1.47048e+21 5.31784e+20
1448 308.699 60.1780 1.80803e+21 1.67008e+21 7.28377e+20
1449 308.699 60.1784 3.07880e+21 1.78024e+21 8.41883e+20
1450 308.700 60.1788 3.04998e+21 1.78024e+21 8.91982e+20
1451 308.703 60.1814 1.70239e+21 1.45635e+21 1.04249e+21
1452 308.703 60.1818 1.16366e+21 1.48516e+21 7.26155e+20
1453 308.649 60.1385 2.36791e+21 3.81766e+21 1.91884e+21
1454 308.650 60.1390 2.32880e+21 3.78562e+21 1.96096e+21
1455 308.650 60.1394 2.34721e+21 3.78562e+21 1.98708e+21
1456 308.651 60.1398 1.40879e+21 3.43865e+21 1.91384e+21
1457 308.655 60.1432 5.12655e+21 4.36527e+21 7.14023e+20
1458 308.655 60.1437 9.95176e+21 4.21434e+21 7.14823e+20
1459 308.656 60.1441 1.05836e+22 4.13270e+21 7.28603e+20
1460 308.682 60.1659 1.28789e+21 2.54009e+21 1.28930e+21
1461 308.697 60.1774 1.76883e+21 1.35367e+21 5.69257e+20
1462 308.697 60.1778 2.74671e+21 1.37247e+21 7.59222e+20
1463 308.698 60.1782 3.01584e+21 1.57194e+21 8.10420e+20
1464 308.698 60.1787 3.45501e+21 1.68154e+21 9.76768e+20
1465 308.702 60.1817 2.62765e+21 1.48785e+21 1.14417e+21
1466 308.702 60.1821 2.11229e+21 1.45127e+21 1.05446e+21
1467 308.648 60.1388 2.19260e+21 3.62040e+21 1.98081e+21
1468 308.649 60.1392 2.46735e+21 3.62494e+21 1.90329e+21
1469 308.649 60.1397 2.15030e+21 3.31485e+21 1.86285e+21
1470 308.650 60.1401 1.27398e+21 3.10290e+21 1.74403e+21
1471 308.701 60.1819 3.11835e+21 1.48785e+21 1.29735e+21
1472 308.702 60.1823 3.12174e+21 1.48897e+21 1.05446e+21
1473 308.647 60.1391 3.25614e+21 3.47977e+21 1.97535e+21
1474 308.648 60.1395 2.87011e+21 3.22756e+21 1.79625e+21
1475 308.700 60.1822 2.80097e+21 1.52750e+21 1.24242e+21
1476 308.701 60.1826 2.69004e+21 1.47203e+21 1.14912e+21
1477 308.646 60.1389 4.21899e+21 3.29532e+21 1.79228e+21
1478 308.647 60.1393 3.73448e+21 3.37793e+21 1.68378e+21
1479 308.662 60.1521 1.74628e+21 2.94938e+21 7.61569e+20
1480 308.663 60.1526 2.19849e+21 2.89464e+21 1.01920e+21
1481 308.663 60.1530 2.34569e+21 2.60434e+21 1.11460e+21
1482 308.664 60.1534 2.45611e+21 2.51571e+21 1.12050e+21
1483 308.664 60.1538 2.53663e+21 2.49858e+21 1.16128e+21
1484 308.682 60.1684 2.63341e+21 1.62910e+21 1.47667e+21
1485 308.700 60.1829 1.08806e+21 1.35784e+21 1.17152e+21
1486 308.700 60.1833 1.04564e+21 1.35784e+21 1.10485e+21
1487 308.638 60.1336 1.34966e+21 1.21479e+21 7.75561e+20
1488 308.639 60.1340 4.05976e+20 1.26814e+21 6.76137e+20
1489 308.639 60.1345 0.00000 1.31528e+21 6.00967e+20
1490 308.643 60.1374 2.51581e+21 2.89958e+21 8.71594e+20
1491 308.643 60.1379 4.48052e+21 3.06321e+21 1.59086e+21
1492 308.644 60.1383 5.20472e+21 3.19122e+21 1.81529e+21
1493 308.645 60.1387 5.05799e+21 3.25281e+21 1.86260e+21
1494 308.645 60.1392 4.35825e+21 3.29532e+21 1.77124e+21
1495 308.651 60.1443 4.09677e+21 4.00226e+21 1.09890e+21
1496 308.661 60.1524 9.11871e+20 2.19529e+21 6.60007e+20
1497 308.662 60.1528 1.29924e+21 2.44083e+21 8.34562e+20
1498 308.662 60.1532 1.69489e+21 2.44083e+21 1.04499e+21
1499 308.663 60.1537 1.95655e+21 2.51571e+21 1.03032e+21
1500 308.663 60.1541 1.90377e+21 2.30038e+21 1.21737e+21
1501 308.664 60.1545 2.10617e+21 2.04776e+21 1.48304e+21
1502 308.681 60.1682 3.25182e+21 2.75795e+21 1.91573e+21
1503 308.681 60.1686 2.60429e+21 2.04497e+21 1.87615e+21
1504 308.700 60.1840 0.00000 9.82072e+20 1.12083e+21
1505 308.638 60.1339 2.13955e+21 1.19602e+21 8.02434e+20
1506 308.643 60.1381 3.67561e+21 2.82264e+21 1.35429e+21
1507 308.643 60.1386 4.08312e+21 3.10614e+21 1.69089e+21
1508 308.644 60.1390 3.39220e+21 3.00884e+21 1.63311e+21
1509 308.644 60.1394 4.10193e+21 3.21564e+21 1.74575e+21
1510 308.662 60.1539 1.13403e+21 2.16695e+21 9.27259e+20
1511 308.663 60.1544 1.75989e+21 2.16695e+21 1.25197e+21
1512 308.663 60.1548 2.76413e+21 2.04776e+21 1.74987e+21
1513 308.664 60.1552 2.44648e+21 2.01435e+21 1.72642e+21
1514 308.680 60.1685 4.74835e+21 2.62934e+21 2.29105e+21
1515 308.680 60.1689 3.28259e+21 2.62934e+21 2.11947e+21
1516 308.681 60.1693 1.75940e+21 2.07504e+21 1.47840e+21
1517 308.636 60.1337 1.93383e+21 1.31632e+21 1.15715e+21
1518 308.642 60.1388 2.07066e+21 2.81689e+21 1.35025e+21
1519 308.643 60.1393 1.82466e+21 3.00884e+21 1.13883e+21
1520 308.662 60.1546 1.76217e+21 2.56735e+21 1.17515e+21
1521 308.662 60.1550 3.00615e+21 2.50964e+21 1.38337e+21
1522 308.663 60.1555 2.96003e+21 2.34299e+21 1.41706e+21
1523 308.674 60.1649 1.28905e+21 2.08502e+21 8.26294e+20
1524 308.692 60.1794 1.17041e+21 1.20118e+21 9.56205e+20
1525 308.693 60.1798 1.47855e+21 1.26416e+21 1.20289e+21
1526 308.635 60.1340 8.78011e+20 1.07036e+21 1.29119e+21
1527 308.661 60.1549 1.51214e+21 2.56735e+21 1.07022e+21
1528 308.661 60.1553 2.62330e+21 2.49809e+21 1.38337e+21
1529 308.662 60.1557 2.99619e+21 2.19894e+21 1.41815e+21
1530 308.634 60.1342 8.38666e+20 1.21590e+21 1.36663e+21
1531 308.660 60.1551 1.73400e+21 2.56815e+21 1.18898e+21
1532 308.660 60.1556 2.71853e+21 2.42738e+21 1.39883e+21
1533 308.646 60.1447 9.46584e+20 2.66200e+21 1.07436e+21
1534 308.659 60.1554 1.95918e+21 2.35929e+21 1.01558e+21
1535 308.672 60.1656 2.43683e+21 2.43482e+21 1.41869e+21
1536 308.672 60.1661 2.94089e+21 2.65978e+21 1.23627e+21
1537 308.633 60.1347 0.00000 1.22406e+21 1.08075e+21
1538 308.645 60.1450 2.15192e+21 2.84054e+21 1.44651e+21
1539 308.658 60.1552 1.00694e+21 2.12463e+21 9.44752e+20
1540 308.658 60.1557 2.50130e+21 2.29434e+21 1.40394e+21
1541 308.671 60.1659 2.38261e+21 2.43482e+21 1.22005e+21
1542 308.671 60.1663 3.34340e+21 2.66657e+21 1.14883e+21
1543 308.672 60.1668 3.44261e+21 3.14203e+21 1.00154e+21
1544 308.632 60.1350 0.00000 9.42025e+20 7.02942e+20
1545 308.657 60.1559 2.54992e+21 2.29434e+21 1.76379e+21
1546 308.671 60.1666 3.12600e+21 2.32536e+21 1.30241e+21
1547 308.671 60.1670 3.32798e+21 2.82508e+21 1.12390e+21
1548 308.672 60.1675 3.10657e+21 2.86780e+21 1.11462e+21
1549 308.631 60.1353 0.00000 1.09137e+21 5.04808e+20
1550 308.646 60.1472 3.02917e+21 3.43405e+21 1.74023e+21
1551 308.646 60.1476 3.59608e+21 3.40058e+21 1.69126e+21
1552 308.656 60.1562 1.51359e+21 2.09246e+21 1.47438e+21
1553 308.657 60.1566 2.78719e+21 2.09246e+21 1.63687e+21
1554 308.630 60.1355 4.77446e+20 1.28440e+21 4.95466e+20
1555 308.631 60.1359 0.00000 1.00882e+21 4.48177e+20
1556 308.644 60.1470 2.59559e+21 3.19346e+21 1.70952e+21
1557 308.645 60.1475 2.83592e+21 3.15481e+21 1.69267e+21
1558 308.645 60.1479 2.88257e+21 3.16934e+21 1.63816e+21
1559 308.646 60.1483 2.30743e+21 3.16934e+21 1.66010e+21
1560 308.629 60.1358 5.88970e+20 1.45432e+21 6.13621e+20
1561 308.630 60.1362 0.00000 1.29086e+21 5.27028e+20
1562 308.644 60.1482 2.37195e+21 2.93867e+21 1.59280e+21
1563 308.647 60.1507 5.35130e+20 1.54549e+21 1.03600e+21
1564 308.628 60.1360 4.94112e+20 1.45432e+21 7.03093e+20
1565 308.629 60.1365 0.00000 1.50232e+21 6.05034e+20
1566 308.629 60.1369 0.00000 1.42412e+21 5.42331e+20
1567 308.631 60.1382 0.00000 1.12916e+21 6.17186e+20
1568 308.632 60.1386 0.00000 1.10756e+21 6.40691e+20
1569 308.632 60.1390 0.00000 9.85078e+20 7.32123e+20
1570 308.643 60.1484 2.90668e+21 2.55258e+21 1.72662e+21
1571 308.647 60.1510 8.57658e+20 1.62824e+21 1.21053e+21
1572 308.647 60.1514 4.91520e+20 1.59986e+21 9.00012e+20
1573 308.628 60.1363 1.17661e+21 1.56956e+21 7.88610e+20
1574 308.628 60.1367 0.00000 1.49623e+21 6.09965e+20
1575 308.629 60.1372 0.00000 1.42412e+21 5.26897e+20
1576 308.630 60.1384 0.00000 1.40190e+21 5.59162e+20
1577 308.631 60.1389 0.00000 1.25669e+21 7.08067e+20
1578 308.656 60.1598 2.54221e+21 1.80616e+21 8.41617e+20
1579 308.657 60.1602 3.32049e+21 1.94597e+21 9.42758e+20
1580 308.657 60.1606 4.03001e+21 2.00550e+21 1.25584e+21
1581 308.698 60.1939 1.10086e+21 9.60833e+20 1.10981e+21
1582 308.699 60.1944 1.21415e+21 7.84298e+20 1.45781e+21
1583 308.627 60.1370 6.75664e+20 1.54584e+21 6.99100e+20
1584 308.631 60.1404 0.00000 1.71812e+21 7.23623e+20
1585 308.633 60.1417 4.52025e+20 1.82584e+21 1.12888e+21
1586 308.641 60.1485 3.31768e+21 2.30450e+21 1.99727e+21
1587 308.642 60.1489 4.61314e+21 2.32160e+21 1.94262e+21
1588 308.655 60.1600 2.70827e+21 1.78564e+21 7.24537e+20
1589 308.656 60.1605 2.82446e+21 1.96755e+21 8.15995e+20
1590 308.656 60.1609 2.67021e+21 2.07166e+21 1.14542e+21
1591 308.657 60.1613 3.21861e+21 2.23582e+21 1.21449e+21
1592 308.658 60.1618 3.15396e+21 2.46675e+21 1.51880e+21
1593 308.697 60.1942 5.37939e+20 7.41343e+20 8.20045e+20
1594 308.698 60.1946 1.00103e+21 6.07993e+20 1.10063e+21
1595 308.630 60.1402 0.00000 1.97477e+21 6.52385e+20
1596 308.630 60.1407 1.84547e+21 2.12082e+21 7.25976e+20
1597 308.631 60.1411 3.03524e+21 2.03877e+21 7.61286e+20
1598 308.632 60.1415 2.33517e+21 2.03877e+21 7.92989e+20
