ID,RA,Dec,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,xcenter,ycenter,3.6um_aperture_average,LBol,Sigma_star,Sigma_g,Momentum,tau,Mass_new,Mass_g,Mass_old,L_Edd
370,202.4981,47.1855,2.0515e+37,1.0699e+36,2.0841e+36,6.5759e+35,0.8395,0.9437,0.013107,0.0040906,0.0035361999999999993,0.012182,344.92707559613183,548.4832221580375,2.559760955263569,2.8335635359116026e+39,0.1870216961126463,,0.9349844763170482,0.3909248750982145,1.0264097212384116e+36,1.6347467792065072e+37,9.325721830518342e+35,2.6892644306793192e+39
378,202.4981,47.2239,1.5599000000000001e+37,8.164000000000001e+35,1.4031e+36,2.6781e+35,0.6474,0.3614,0.013311000000000002,0.001768,0.0036327,0.009274,345.34654463586713,963.2012593557354,1.6407916312270696,2.1545580110497238e+39,0.11987980096677645,,0.8475912836753219,0.3014708328035546,7.804516325419441e+35,1.260673096912797e+37,5.977732531313861e+35,1.7476738736478548e+39
379,202.4981,47.2244,1.548e+37,8.1027e+35,9.9294e+35,2.8426e+35,0.1133,0.7111,0.013374,0.0018299,0.003920300000000001,0.0094814,345.3520064737835,968.6012352555967,1.6125931323098281,2.138121546961326e+39,0.1178195573786051,,0.3272700357277129,0.05275972406030697,7.744978057407072e+35,2.2062752839082462e+36,5.874999752145702e+35,2.02113270027327e+38
380,202.4972,47.1539,2.3288e+37,1.2131e+36,2.2674e+36,2.2598e+35,0.7725,0.1638,0.044577,0.011253,0.0089558,0.032398,351.1917626980018,207.1981859484968,0.8019109123877138,3.2165745856353597e+39,0.058589353297854176,,0.896579774679313,0.3597253913202748,1.1651488953546247e+36,1.5042786026647134e+37,2.921522061037516e+35,2.3259954930342143e+39
386,202.4973,47.2261,1.3674e+37,7.1767e+35,8.7524e+35,3.9668e+35,0.1099,1.2157,0.016062,0.0024054,0.004473899999999999,0.010846,351.23803435219725,986.955247807222,1.48625236718283,1.8886740331491718e+39,0.10858882662086226,,0.3149335949413241,0.05117646667456077,6.841397284042915e+35,2.1400675525288284e+36,5.414715041182167e+35,1.921606450951973e+38
387,202.4964,47.1533,2.1273e+37,1.109e+36,1.6638e+36,2.0425e+35,0.4266,0.2184,0.036512,0.0089188,0.0081271,0.026901,357.06079415697786,200.7123711063627,0.8079138363001884,2.938259668508288e+39,0.0590279399594085,,0.717719617884652,0.1986522355174488,1.0643340969975497e+36,8.307123001899893e+36,2.9433919151199426e+35,9.399759735466109e+38
388,202.4964,47.1539,2.8337e+37,1.4739e+36,2.8521e+36,2.638e+35,0.8249,0.1455,0.046982,0.010184,0.0088948,0.033566000000000006,357.06720731827386,207.19234217680992,0.9985144057350104,3.913950276243094e+39,0.07295363161527886,,0.9267953310452144,0.3841261816182455,1.417761261064239e+36,1.6063164004376982e+37,3.6377879631698766e+35,2.5986027714568798e+39
390,202.4965,47.185,1.858e+37,9.7013e+35,1.1673e+36,7.675e+35,0.0805,1.1173,0.022177,0.0067369,0.0055385,0.015716,356.665622234579,543.0714903211176,2.200301800744037,2.566298342541437e+39,0.16075882940893152,,0.2541141185452929,0.03748594692722605,9.29597495520823e+35,1.5675654047185686e+36,8.016140137903884e+35,1.7097519701677553e+38
393,202.4956,47.1528,2.2126000000000003e+37,1.153e+36,1.5641e+36,1.9952e+35,0.2668,0.2482,0.037205,0.0087934,0.007859399999999999,0.026588,362.931016183882,195.3066114437904,0.8661269388160396,3.056077348066299e+39,0.06328111568900427,,0.5627083021126623,0.12423913838737775,1.1070115277660784e+36,5.195359627067256e+36,3.1554739065410426e+35,5.13377701238277e+38
394,202.4956,47.1533,3.9998000000000004e+37,2.0771e+36,3.0002e+36,2.9721e+35,0.3604,0.1542,0.060292999999999985,0.01295,0.012482,0.043,362.9363051736275,200.7065874372102,1.0074148367546758,5.524585635359117e+39,0.07360391644051173,,0.6563250781764594,0.16782528288909648,2.0011862554274425e+36,7.018019526218288e+36,3.670214015958298e+35,8.432763604854297e+38
395,202.4956,47.1539,3.7141e+37,1.9292e+36,3.469900000000001e+36,4.1166e+35,0.7073,0.2166,0.057583,0.011163,0.013499,0.040995,362.942651961286,207.1865585531166,0.9477921511152074,5.129972375690608e+39,0.06924775350578315,,0.8811827245548994,0.32936410262890664,1.858244380039768e+36,1.3773155413135943e+37,3.4529966309056865e+35,2.098156266102932e+39
396,202.4956,47.1544,2.753e+37,1.4323e+36,2.957e+36,3.2424e+35,0.9276,0.2096,0.048963,0.008973299999999998,0.012753,0.034461,362.9479409508305,212.58653442012653,0.8663422383098176,3.802486187845304e+39,0.06329684593772758,,0.9564560921265396,0.4319498679465201,1.3773853095634153e+36,1.8063026949278813e+37,3.1562582857171902e+35,3.1347913373595314e+39
398,202.4956,47.185,2.3137e+37,1.2053e+36,2.0706000000000003e+36,7.8881e+35,0.6393,0.7645,0.030529,0.0082197,0.005618199999999999,0.01831,363.271627041344,543.0649821600057,2.3773507331070154,3.1957182320442e+39,0.17369440902130515,,0.8419217973252673,0.29769895491398274,1.1575940394975933e+36,1.2449000785547588e+37,8.661164857970912e+35,1.7980258495999453e+39
400,202.4948,47.1517,2.0051000000000002e+37,1.0459e+36,1.7715000000000002e+36,2.4421e+35,0.619,0.2254,0.041184,0.008194400000000001,0.0076083,0.023352,368.7950684425889,183.42094040870109,0.8417726995052256,2.7694751381215474e+39,0.061501742058792476,,0.8377767223336211,0.288245976993204,1.0031947999293878e+36,1.2053701683488125e+37,3.066746535049769e+35,1.6154665523419108e+39
401,202.4948,47.1522,2.0493e+37,1.0687e+36,1.8592e+36,2.1167e+35,0.6609999999999999,0.1895,0.037207,0.0077297,0.0081329,0.023267,368.80030212101497,188.82091656999324,0.8165329599332064,2.8305248618784526e+39,0.0596576718558721,,0.8526211278351336,0.3078038623465393,1.0253090137625527e+36,1.2871561894645635e+37,2.9747931087583912e+35,1.8004205722613997e+39
402,202.4948,47.1528,3.158700000000001e+37,1.642e+36,2.6366000000000003e+36,2.8594e+35,0.5293,0.1535,0.050503,0.010398,0.010278,0.033963,368.8065825352239,195.30088788516053,1.0231885123283877,4.362845303867404e+39,0.07475637544402146,,0.7864366349337557,0.2464759218457236,1.580365774543393e+36,1.0306985946801721e+37,3.727680675234743e+35,1.3500378736644094e+39
409,202.49400000000003,47.1528,2.0757e+37,1.0824e+36,1.559e+36,1.8907e+35,0.3624,0.2286,0.037223,0.0069414,0.009326,0.024095,374.6821489099338,195.29522447413518,0.7945831485561868,2.866988950276244e+39,0.05805397095378526,,0.6686727821538762,0.16875661076306486,1.0385175034728592e+36,7.056965250559122e+36,2.8948255497902317e+35,7.435135612712819e+38
415,202.4931,47.1533,1.7186e+37,8.9816e+35,1.3549e+36,1.9697e+35,0.439,0.2593,0.036251,0.0065132,0.009807799999999998,0.023403,381.2972772520829,200.6889011439119,0.7020661456023177,2.3737569060773486e+39,0.051294477737783103,,0.7285762715700609,0.2044264683360526,8.598526672777645e+35,8.548586492813065e+36,2.5577675786672253e+35,9.527286003553056e+38
416,202.4931,47.1539,2.0333e+37,1.0604e+36,2.0421e+36,2.6165e+35,0.8216,0.2245,0.044333,0.007885300000000001,0.011052,0.029468,381.3034166219162,207.1688724008214,0.8578496263425793,2.808425414364641e+39,0.06267635725839467,,0.9195825762186574,0.38258949062619774,1.017303868483579e+36,1.5998903559214612e+37,3.1253179994150108e+35,2.5330848878296738e+39
419,202.4932,47.1828,9.549e+36,5.0596e+35,7.9909e+35,6.1628e+35,0.5333,1.5798,0.023878,0.0055926000000000005,0.0043538000000000006,0.013189,380.865098568603,519.2881132672052,1.9572623986199889,1.3189226519337018e+39,0.1430018427207887,,0.7903836800203439,0.24833857759366024,4.777570766807502e+35,1.0384877395483386e+37,7.130698919885543e+35,1.2778919285266132e+39
425,202.4924,47.1806,8.2898e+36,4.4186e+35,5.5244e+35,6.3782e+35,0.1736,1.4441,0.029612,0.0058842,0.0052852,0.015272,386.71504824244414,495.52268612379527,1.8711882909959083,1.145e+39,0.13671308143386593,,0.435120178517848,0.08083925946045269,4.14756583335227e+35,3.380488872784392e+36,6.817113706835985e+35,2.922378634928647e+38
438,202.4891,47.1772,1.3820000000000002e+37,7.2492e+35,1.2105e+36,4.4593e+35,0.6054,0.8833,0.030994,0.0062907,0.0062083,0.015944,410.9061651756357,458.7806392960431,1.7057674724631386,1.908839779005525e+39,0.1246270770783712,,0.8268726475694331,0.2819129474502193,6.91444423471355e+35,1.1788870757970455e+37,6.214452534338172e+35,1.569446535689254e+39
440,202.4891,47.1783,1.2545e+37,6.5936e+35,8.7652e+35,8.3614e+35,0.2483,1.3071,0.019575,0.004898,0.0061455,0.013203,410.9168122577986,470.6605830224768,2.1151156753759905,1.7327348066298342e+39,0.15453494603465132,,0.5370163527829629,0.11562435555317052,6.276534220295331e+35,4.835111676914541e+36,7.705790022058686e+35,4.715452689446055e+38
441,202.4891,47.1978,9.8776e+36,5.2277e+35,8.0081e+35,1.5048e+35,0.4832,0.28800000000000003,0.05491,0.012222,0.0081473,0.027103,411.1055559840528,681.2595800813542,1.423792392432098,1.3643093922651933e+39,0.10402536518005276,,0.7618191623885215,0.22500881435075312,4.941976437974424e+35,9.409287000745495e+36,5.1871608436432234e+35,1.0815523553473235e+39
446,202.4883,47.1794,2.392e+37,1.2457e+36,2.512e+36,7.1943e+35,0.892,0.6592,0.018724,0.0053209,0.0056245,0.014741,416.8000833296444,482.53529378387503,2.4546743079313886,3.3038674033149164e+39,0.17934383737257806,,0.9441516574988608,0.4153722317898837,1.1967692192065708e+36,1.7369793056011964e+37,8.942870127469066e+35,3.008139447015609e+39
450,202.4883,47.1928,1.6798e+37,8.7818e+35,1.5407e+36,1.558e+35,0.6782,0.1445,0.067156,0.012988,0.0085728,0.030865,416.92830180104784,627.2546050831322,1.63873706362802,2.3201657458563537e+39,0.1197296897947304,,0.8650104539036935,0.3158132820626671,8.404401899762532e+35,1.320649512397681e+37,5.9702473300604656e+35,1.8784863589314815e+39
462,202.4866,47.1783,2.2256e+37,1.1598e+36,2.3538e+36,6.6303e+35,0.9031,0.6073,0.016619,0.0037659,0.0043674,0.012889,429.2691425822517,470.6444297026125,2.7090722093383586,3.0740331491712714e+39,0.19793070069307525,,0.951783616788512,0.420541101490408,1.113515708305244e+36,1.7585941826103592e+37,9.869692633262288e+35,3.056170607449884e+39
463,202.4866,47.1789,3.7397e+37,1.9425e+36,4.548e+36,7.403000000000001e+35,1.1238,0.315,0.020514,0.0044542,0.0042895,0.01576,429.2747426639571,477.1243991117671,3.3316057890132376,5.1653314917127074e+39,0.24341435639087264,,1.0114520979501338,0.5233131323828153,1.871052612486126e+36,2.1883602507114624e+37,1.21377071454248e+36,4.538872170571561e+39
471,202.4858,47.1778,9.1645e+36,4.8638e+35,6.8342e+35,6.6333e+35,0.3512,1.5112,0.012145,0.0027266,0.005348899999999999,0.010115,435.1372769202235,465.23941012445283,2.005185628175812,1.265814917127072e+39,0.14650321797862126,,0.6495212196786413,0.16354117466884208,4.585197119322166e+35,6.838869194250451e+36,7.305292843251198e+35,7.101943000934216e+38
472,202.4858,47.1789,4.5891e+37,2.382e+36,4.9185e+36,7.7479e+35,0.9242,0.3073,0.023457,0.0045117,0.0045422,0.018369,435.14742205158836,477.11935414065204,3.729366113941952,6.338535911602209e+39,0.2724755898085945,,0.9615702330969929,0.4303666105607741,2.2960257624836432e+36,1.7996819217899394e+37,1.3586827672821796e+36,3.4047605986581515e+39
484,202.4859,47.2067,1.0035e+37,5.3078e+35,8.018e+35,1.8447e+35,0.4601,0.4602,0.031412,0.007451600000000002,0.0059772,0.018697,434.6701166778289,777.3585645286162,1.4341347420675592,1.3860497237569062e+39,0.10478099971172128,,0.7495621278504202,0.2142519774064187,5.020727054656329e+35,8.959463884608863e+36,5.224840094737331e+35,1.0026818352054828e+39
485,202.485,47.1789,3.1721000000000003e+37,1.6489000000000002e+36,2.8819000000000004e+36,6.608e+35,0.6631,0.5337,0.018118,0.0032171,0.0041728,0.014937,441.0201014677125,477.11436931337255,3.179494992494194,4.381353591160221e+39,0.23230081115785375,,0.8564132683362581,0.3087817566142061,1.5870700837145332e+36,1.2912454905203512e+37,1.1583537048862357e+36,1.983543119453352e+39
509,202.4842,47.1983,5.2594e+37,2.7288e+36,4.8045e+36,8.6158e+35,0.6718,0.3334,0.027421,0.0069544,0.0072854,0.021387,447.0674119721202,686.6284555609798,3.4014208360791005,7.264364640883978e+39,0.2485151953928869,,0.8587554306318808,0.3128330328659684,2.6313913175146483e+36,1.3081868806086142e+37,1.2392057344486158e+36,2.16978380019128e+39
510,202.4842,47.1989,6.3129e+37,3.274e+36,6.2265e+36,1.4431000000000002e+36,0.7929,0.4035,0.037565,0.0081102,0.0091751,0.026928,447.07281293283575,693.1084251110052,4.031374595502639,8.719475138121546e+39,0.29454098554241953,,0.9162588113190316,0.369224935634752,3.158480101977074e+36,1.5440032414923643e+37,1.4687105057591186e+36,2.841192189180758e+39
514,202.4842,47.2067,1.6450000000000002e+37,8.6015e+35,1.0277e+36,2.8252e+35,0.0717,0.5345,0.028844,0.0072159999999999985,0.0091418,0.019087,447.14302542420893,777.3480320226038,1.5015201384897627,2.2720994475138126e+39,0.10970432315963516,,0.23062231490272575,0.033388104281765314,8.230289989944856e+35,1.396204217618899e+36,5.470338589891919e+35,1.407100175774058e+38
515,202.4842,47.2078,1.4728e+37,7.714000000000001e+35,1.2928e+36,3.3884e+35,0.6088,0.8959,0.024895,0.006558199999999999,0.0074336,0.016347999999999998,447.1529271862781,789.2279771015543,1.6565315758408394,2.034254143646409e+39,0.12102979551307708,,0.8339274651748231,0.28349620483596544,7.368736229295307e+35,1.1855078489349871e+37,6.0350763019475815e+35,1.5761007415046424e+39
518,202.4842,47.2094,1.928e+37,1.0061e+36,1.5156000000000002e+36,2.1241e+35,0.4344,0.2355,0.036517,0.0093709,0.008889900000000001,0.023516,447.1673297494258,806.5078974932976,1.4688272918883487,2.662983425414365e+39,0.10731571276631917,,0.7197384035418996,0.2022844142259254,9.646200061163331e+35,8.459011326829146e+36,5.35123200197961e+35,9.83406895540824e+38
519,202.4842,47.2106,2.9863e+37,1.5528000000000002e+36,1.9548e+36,3.1072e+35,0.1453,0.2368,0.064706,0.014081,0.011157,0.038542,447.1781316720306,819.4678380166472,1.5994476895239795,4.124723756906078e+39,0.11685912277204318,,0.3907408111989383,0.06766097004380056,1.4941103341624508e+36,2.8294068733615906e+36,5.827108271299517e+35,2.9849540582007084e+38
529,202.4834,47.1983,5.1723e+37,2.6837e+36,6.5078e+36,6.7105e+35,1.1775,0.1519,0.022672,0.0047486,0.0050861000000000005,0.018347,452.93794536514537,686.623592440952,4.0576766102611685,7.144060773480664e+39,0.29646266787811,,1.0279807263935206,0.5483192857988655,2.5878133079022352e+36,2.292929520566602e+37,1.4782928565140145e+36,5.0591646489469254e+39
530,202.4834,47.1989,6.6928e+37,3.4707000000000004e+36,7.6619e+36,9.8894e+35,1.0283,0.18600000000000005,0.033844,0.0060948,0.0067691,0.024765,452.94327995222505,693.1035620348426,4.172459555802981,9.244198895027624e+39,0.3048489592292197,,0.9854299192033952,0.4788422264008266,3.3485522701947065e+36,2.0023944169839805e+37,1.5201105824547662e+36,4.249888692998017e+39
533,202.4834,47.2067,2.0376e+37,1.0626e+36,1.6878000000000005e+36,2.7003e+35,0.5172,0.2781,0.029108,0.0071701,0.0062167,0.018793,453.01262958601717,777.3431695170302,1.8023897675303644,2.8143646408839784e+39,0.1316865118543456,,0.7774823188880635,0.24084138820821505,1.019455251277303e+36,1.0071364314539672e+37,6.566466906840556e+35,1.2785722729482185e+39
534,202.4834,47.2072,3.2419e+37,1.6849e+36,3.1616e+36,5.3494e+35,0.7751,0.2834,0.03913,0.009512200000000002,0.0074797,0.025096,453.0170750754445,782.743144571146,2.5073176802832218,4.4777624309392275e+39,0.18319007651693428,,0.9034607573156321,0.3609361175564337,1.621992529994056e+36,1.509341546829022e+37,9.13466047639368e+35,2.4744922582725788e+39
535,202.4834,47.2078,3.1849e+37,1.6554e+36,2.9323e+36,1.6014000000000002e+36,0.6841,0.8066,0.037861,0.009065,0.0094099,0.024364,453.0224096629854,789.2231146765474,3.6442234955663615,4.399033149171272e+39,0.26625488514969603,,0.8599253753600791,0.31856069929087377,1.593474199937712e+36,1.332138501078227e+37,1.3276636061663723e+36,2.1140993480135975e+39
536,202.4834,47.2083,2.4538000000000003e+37,1.2776e+36,2.6302e+36,7.9628e+35,0.9244,0.6249,0.031764999999999995,0.0074899,0.008409200000000002,0.021116,453.02685515254564,794.6230897993597,2.573926639377025,3.389226519337017e+39,0.18805667176693416,,0.959004581040258,0.4304597433481709,1.2276890928466071e+36,1.8000713790333476e+37,9.377330254855556e+35,3.1803507964004275e+39
538,202.4834,47.2094,2.1408000000000003e+37,1.116e+36,2.0335e+36,3.1279e+35,0.7334,0.2607,0.034292,0.007296600000000001,0.0082008,0.023205,453.0366352297177,806.5030351852777,1.7299590318176026,2.9569060773480666e+39,0.1263945649575727,,0.8858440544598146,0.3415179313841936,1.0710884383266835e+36,1.428139711578383e+37,6.302587230166821e+35,2.1649509576305513e+39
539,202.4826,47.1789,1.0947e+37,5.7742e+35,8.731e+35,3.1679e+35,0.4574,1.3832,0.012687,0.0028612,0.0043732,0.011064,458.6381398929689,477.09977569563307,1.9629274256843927,1.5120165745856353e+39,0.14341574190458958,,0.7377189370568356,0.2129946847765614,5.477020335557831e+35,8.906887156748736e+36,7.151337748076264e+35,1.0316382399017347e+39
547,202.4826,47.1956,9.3521e+37,4.8476e+36,1.8235000000000002e+37,1.4685e+36,1.8695,0.0963,0.016607,0.0055316,0.004732500000000001,0.020528,458.7847718281748,657.4589263587575,7.405051267153341,1.291726519337017e+40,0.5410291320118679,,1.1435427715338458,0.8705587301919142,4.679057447718133e+36,3.6404515827594573e+37,2.697808485444644e+36,1.1710504395831034e+40
557,202.4826,47.2072,3.9108e+37,2.0309e+36,4.9801000000000005e+36,6.5704e+35,1.1965,0.1803,0.041348,0.0089155,0.0060956000000000005,0.025938,458.88662395584885,782.7383422415227,3.686474967052384,5.401657458563536e+39,0.2693418694418513,,1.0264714285347476,0.5571669006015647,1.9566576348131513e+36,2.329927958690394e+37,1.3430566634437907e+36,5.07275780923842e+39
558,202.4826,47.2078,3.997e+37,2.0755e+36,4.1222e+36,1.1115e+36,0.8634,0.4533,0.041195,0.0085485,0.008985,0.026561,458.8918921695478,789.2183123910527,3.6186450201176346,5.5207182320442e+39,0.2643860661677673,,0.9381786069071324,0.4020542431921362,1.9997853550036226e+36,1.6812869197938042e+37,1.3183448552731272e+36,3.031132602382406e+39
559,202.4826,47.2083,2.3153e+37,1.206e+36,1.809e+36,5.0558e+35,0.4248,0.6788,0.027209,0.0055578,0.008832,0.018655,458.89628234778985,794.6182875502243,2.2897202890060644,3.1979281767955796e+39,0.16729193841045986,,0.7139398280268155,0.19781404043087733,1.1583945540254907e+36,8.272071849993144e+36,8.341909599432089e+35,9.992644470808764e+38
560,202.4826,47.2089,2.0127000000000001e+37,1.0498e+36,1.7729000000000002e+36,2.9496e+35,0.6143,0.3058,0.026396,0.005284399999999999,0.007681,0.019019,458.90155056164565,801.0982577843573,1.756591738502752,2.779972375690608e+39,0.1283404083638037,,0.8348669553767942,0.2860573564893784,1.0069972439369001e+36,1.1962179231287165e+37,6.39961551463564e+35,1.63835097296959e+39
561,202.4826,47.2094,1.9897e+37,1.0379e+36,1.9155e+36,3.1698e+35,0.7547,0.2709,0.029153,0.0055688000000000005,0.0083819,0.021675,458.9059407399517,806.4982330163248,1.6239797123309236,2.748204419889503e+39,0.11865148565069188,,0.9053187952210644,0.3514365732419565,9.954898475983756e+35,1.4696169080013712e+37,5.9164833436737785e+35,2.2208974842705863e+39
562,202.4826,47.21,1.8078e+37,9.4407e+35,1.3594e+36,2.9173e+35,0.3644,0.3611,0.030999,0.0055496,0.0094642,0.023153,458.91120895384455,812.9782033403519,1.5657910514844264,2.496961325966851e+39,0.11440009568255526,,0.6601486944134183,0.1696879386370332,9.044813522080431e+35,7.095910974899957e+36,5.7044903981493295e+35,7.740573479060078e+38
563,202.4817,47.1789,1.0723000000000002e+37,5.6596e+35,8.9112e+35,2.4502e+35,0.5223,1.0583,0.013581,0.0034336,0.004064,0.011483,465.24490437215536,477.09444264160203,1.9326711745251208,1.4810773480662987e+39,0.14120515446743778,,0.7840006000013289,0.2432162742868343,5.3649483016522e+35,1.0170675911608802e+37,7.041108165362507e+35,1.2438016623348918e+39
