ID,RA,Dec,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,xcenter,ycenter,3.6um_aperture_average,Dist_to_center,H_old,L_Bol,F_Bol,Sigma_star,Sigma_g,Momentum,tau,Mass_new,Sigma_new,Mass_old,Mass_g,Mass_tot,L_Edd,F_Edd,tau_RP
1001,202.4728,47.2111,3.8969e+37,2.0238e+36,6.1153e+36,5.3057e+35,1.5265,0.1428,0.025316,0.0069655,0.0060539,0.021596,530.8175587280234,824.8042046542133,2.2993568412575307,3279.941512121575,1.3865615762201617e+21,2.3907702345540987e+39,0.04887809701890998,0.1679908048917951,0.006362616924119404,1.1155734652642706,0.9862973562932852,8.660154532953867e+35,1.770525110872564e-05,9.321863552187383e+35,1.9036078737970615e+37,2.083428054648474e+37,2.9865552308900324e+39,0.5912942350073382,3.221407992016649
1002,202.4728,47.2117,1.4005e+37,7.3431e+35,2.9197000000000004e+36,4.2796999999999995e+35,1.9752,0.2808,0.012868,0.0033838,0.0044252,0.011002,530.8220138646415,831.2841756547753,1.8202853037563844,3204.834935607938,1.3548110426419311e+21,8.592146869288448e+38,0.01756621285508569,0.13298968602759176,0.008232847001978806,1.1566435778228952,1.276209982411069,3.11235762359873e+35,6.363058887261736e-06,7.55258505284389e+35,2.463155107975077e+37,2.5698045347395034e+37,4.597511212433344e+39,0.8725053999435455,4.1683099022805665
1003,202.4719,47.1778,1.0949e+37,5.7751e+35,1.2202000000000001e+36,5.7092e+35,0.9858,1.2357,0.020809,0.0035446,0.0062627,0.014098,537.1772005112693,465.16135331713673,2.3934129349542173,7884.052761864887,3.3329023045363066e+21,6.7172735502919826e+38,0.01373312849341901,0.17486701139027366,0.004108920906516154,1.0212787336791804,0.6369419808934954,2.4332169668534447e+35,4.974589914789629e-06,4.0368414814806185e+35,1.2293328804383512e+37,1.2940334649216917e+37,1.3086623896046446e+39,0.24895594079399422,2.080356369819858
1004,202.4719,47.1783,1.9805e+37,1.0332e+36,2.336e+36,1.0876000000000001e+36,1.0756,1.3569,0.028782,0.0048654,0.0080785,0.0186,537.1808508993271,470.5613285069344,3.660329041590987,7813.181016101801,3.302942002149337e+21,1.2150479739111582e+39,0.024841045740447848,0.2674301322426069,0.004483217008570475,1.0430402895838577,0.6949632731274534,4.4013025873168755e+35,8.998242146534714e-06,6.2296806355108464e+35,1.3413171497255938e+37,1.4476269819538712e+37,1.5639844857166264e+39,0.3101516992472194,2.269863371249989
1005,202.4719,47.1789,1.8887e+37,9.8583e+35,1.5459e+36,9.6254e+35,0.4984,0.8594,0.027237,0.0047012,0.0075165,0.016677,537.1852313649557,477.0412987124003,2.7045717684850072,7728.181751378814,3.2670094362678107e+21,1.1587281536611989e+39,0.02368961529410949,0.1976007867611271,0.002077385047481894,0.8175659177247075,0.3220246330668676,4.197293712024934e+35,8.581156244463576e-06,4.653660237513633e+35,6.215251649528041e+36,7.100347044481897e+36,4.534996111506995e+38,0.09641919019409151,1.0517849611667855
1006,202.4719,47.1795,1.1186e+37,5.8966e+35,1.4041000000000002e+36,3.9087e+35,1.1738,0.5854,0.019999,0.0035628,0.0046888,0.011755,537.1896118305815,483.5212688954608,1.998680485359254,7643.2351837455935,3.231099147539575e+21,6.862674393420963e+38,0.014030393216493292,0.14602710557200468,0.004892525218166627,1.064857338870074,0.7584119468175946,2.485885924853652e+35,5.082268954866818e-06,3.4772793716436235e+35,1.4637765622423784e+37,1.5234082152073513e+37,1.759350981703284e+39,0.32307457331596945,2.477097085508773
1007,202.4719,47.1878,4.2822e+36,2.4171e+35,5.3154999999999996e+35,8.94e+35,1.1562,1.6561,0.015118,0.0045615,0.0073714,0.011635,537.2502082707273,573.160854864918,2.734631821519262,6474.6685002979775,2.737099587934186e+21,2.627153968130453e+38,0.005371084376154798,0.1997965541076926,0.004819166516650412,1.0585777700693588,0.7470402904332107,9.51641400626525e+34,1.9455830608377156e-06,5.616345110061588e+35,1.4418286430947672e+37,1.5075085082016484e+37,1.7251039507722357e+39,0.3402947770142852,2.4399554014868317
1008,202.4719,47.1883,7.985e+36,4.2626e+35,1.8051e+36,1.1895e+36,2.1032,1.1428,0.013444,0.0037118,0.0045154,0.010213,537.2538586586718,578.5608298756158,3.3244696305497734,6404.742062417583,2.707538904742556e+21,4.8988427526789186e+38,0.010015438032692555,0.24289100102345595,0.00876636483118764,1.1645536393123177,1.3589129379338603,1.774521644015413e+35,3.627920400912886e-06,6.902288547121176e+35,2.6227763381395216e+37,2.7095444400508873e+37,5.126714928340672e+39,0.9606359078367589,4.438431240621957
1009,202.4719,47.1889,1.5698e+37,8.2137e+35,4.1952e+36,1.4698e+36,2.3675,0.7561,0.014136,0.0032195,0.0036447,0.010478,537.2582391241522,585.040799888281,4.372995315235788,6320.915387234449,2.6721020390418505e+21,9.630811963876476e+38,0.019689711488692266,0.31949787405792945,0.009867995786343066,1.1799327407441904,1.5296816187516233,3.488596213870251e+35,7.132259793804694e-06,9.199650447686272e+35,2.952369237611885e+37,3.0792517042274504e+37,6.472562125604598e+39,1.231773783158917,4.99618959783781
1010,202.4719,47.1895,2.238e+37,1.1659000000000001e+36,6.3507e+36,2.0524e+36,2.4622,0.6942,0.014251,0.0026388,0.0035896,0.010267,537.2626195896881,591.5207699018355,5.294306624947655,6237.185027031602,2.636705889509524e+21,1.373025683217961e+39,0.028070820685242248,0.3868102314813603,0.01026271561779679,1.1835970086728098,1.5908688835016884,4.973549704829672e+35,1.0168172645263664e-05,1.1287367249258939e+36,3.070464007116361e+37,3.2330731766572475e+37,7.045595081937804e+39,1.3659925972528861,5.196037181751323
1011,202.4719,47.19,1.7787e+37,9.2892e+35,7.4333e+36,2.4602e+36,3.0738,0.7408,0.010885,0.0017065,0.003081,0.0078653,537.266269977601,596.9207449149108,5.94890261581972,6167.486130955719,2.6072413972779935e+21,1.0912425302680016e+39,0.0223099056089546,0.4346359425518862,0.012811930495485244,1.206001155531035,1.986033942859024,3.9528386326990794e+35,8.08138010908422e-06,1.2826282068664874e+36,3.8331541974958454e+37,4.000945404509485e+37,1.0682322487533112e+40,2.054825896094129,6.486710701513774
1012,202.4719,47.1906,2.2126e+37,1.1527e+36,9.803e+36,3.8588000000000004e+36,3.1662,0.9778,0.01158,0.0016241,0.0035206,0.0084306,537.2706504431818,603.4007149338834,7.777674944064842,6083.942711737454,2.571924275126272e+21,1.3574426392708046e+39,0.027752233176124668,0.568248714090303,0.01319706367844537,1.2095288142423244,2.0457351388770384,4.91710280469443e+35,1.005276979218516e-05,1.6999520669963058e+36,3.9483807730208027e+37,4.1675470077673777e+37,1.1427859481751716e+40,2.278179066547028,6.681704542628963
1013,202.4719,47.1911,2.7181e+37,1.4138000000000002e+36,1.2602e+37,5.1279000000000003e+36,3.2379,0.9406,0.012956,0.0016892,0.0040297,0.0093384,537.2743008310968,608.8006899535217,8.94145898625986,6014.405516090143,2.5425281400896136e+21,1.667569754045907e+39,0.03409262632017737,0.6532764025582295,0.01349591702496313,1.2105914698109046,2.092061716306602,6.040485010141882e+35,1.2349468305223935e-05,1.9769131696364496e+36,4.037793602730105e+37,4.295889769795169e+37,1.2035599792108912e+40,2.447644057836448,6.833014698559258
1014,202.4719,47.1917,3.6529e+37,1.8974e+36,1.4777e+37,6.2855e+36,3.0224,1.0832,0.016189,0.0019968,0.0047982,0.011358,537.2786812966383,615.2806599827732,10.445752180142147,5931.0636034747995,2.507296202784004e+21,2.2410748517546427e+39,0.04581765008093004,0.7631821203406028,0.012597689742193573,1.2033218649355992,1.9528235372819032,8.11790872063106e+35,1.6596656772065974e-05,2.3419571040161136e+36,3.7690562972579357e+37,4.084431094865858e+37,1.0745837835996216e+40,2.277190418359692,6.3782401015860595
1015,202.4719,47.1922,4.0029999999999997e+37,2.0786e+36,1.9053e+37,8.170100000000001e+36,3.2794,1.038,0.017814,0.0021141,0.0052482,0.01232,537.2823316846303,620.680635012881,12.417855043581108,5861.700856953693,2.4779738143231637e+21,2.4558631858451733e+39,0.050208889724318466,0.9072666709559445,0.013668893508651933,1.2117409175083083,2.118875565167507,8.895942568558167e+35,1.818730790839609e-05,2.8170505242080095e+36,4.0895457984474834e+37,4.460210276553866e+37,1.2643359522197385e+40,2.7406598244628784,6.920593101224631
1016,202.4719,47.1928,3.4559e+37,1.7956e+36,2.0873e+37,9.5692e+36,3.6556,1.2169,0.016084,0.001929,0.005831,0.011554,537.2867121500946,627.1606050573247,13.25700039404378,5778.576529065594,2.442833858725537e+21,2.1202142353140983e+39,0.04334671546297082,0.9685755868293244,0.01523693575356102,1.21946476551526,2.3619447203837103,7.680111896747483e+35,1.570160314779567e-05,3.050675254602417e+36,4.55868257022767e+37,4.940551214655386e+37,1.5512551101346246e+40,3.3550126745719595,7.714496597193621
1017,202.4719,47.1933,3.7857999999999997e+37,1.9661e+36,2.3047999999999997e+37,1.0293999999999999e+37,3.6681,1.1273,0.016473,0.0021739,0.0072889,0.01325,537.2903625380446,632.5605801019742,13.96836695511497,5709.402319288065,2.413591172236023e+21,2.322609754926969e+39,0.04748459023690354,1.020548806567617,0.015289037104069694,1.2200006761424995,2.370021180883983,8.413254902834751e+35,1.7200477211992485e-05,3.253317597116927e+36,4.5742705809859165e+37,4.983734889725957e+37,1.5694489463645334e+40,3.437378177509444,7.740875634141022
1018,202.4719,47.1939,5.1654999999999995e+37,2.6801e+36,2.5426e+37,1.1597999999999998e+37,3.3323,1.2944,0.019023,0.0029656,0.0096182,0.017937,537.2947430036437,639.0405501659553,15.56087035372902,5626.51336227535,2.3785507172577716e+21,3.1690635239778277e+39,0.06478991253334176,1.1368990307669076,0.013889386424004646,1.2111510338535874,2.1530551460046605,1.1479388293251865e+36,2.3469032975473397e-05,3.6776116952654984e+36,4.1555142599763824e+37,4.638069312435451e+37,1.3365452300253697e+40,3.067276863509357,7.032229185586033
1019,202.4719,47.1945,7.5234e+37,3.9007e+36,2.6325999999999997e+37,1.3541999999999999e+37,2.7933,0.747,0.023248,0.0042707,0.013359,0.02456,537.299123469204,645.520520242801,17.344778373882686,5543.760967370618,2.3435679925076343e+21,4.615648536694374e+39,0.09436461677540285,1.2672334537892236,0.011642776190070574,1.1950953194636216,1.8047981692329078,1.671939403454672e+36,3.4181961608300566e-05,4.160403597484772e+36,3.4833592360807936e+37,4.066593536174738e+37,9.955024173599974e+39,2.450497168751898,5.894765112414088
1020,202.4719,47.195,8.8679e+37,4.5965e+36,2.7904999999999997e+37,1.4295999999999998e+37,2.6256,0.7303,0.024942,0.0050083,0.014523,0.027688,537.3027738570994,650.9204953179984,17.668623232044144,5474.909424285982,2.3144617100474712e+21,5.440506906259409e+39,0.1112284319725915,1.2908936521445804,0.010943784471646189,1.192836415565043,1.696444375161251,1.970730179957956e+36,4.0290589008460084e-05,4.291378852648924e+36,3.2742304837481582e+37,3.900441387008846e+37,8.991956381073671e+39,2.2581290509045613,5.540863952727752
1021,202.4719,47.1956,9.6195e+37,4.9858000000000004e+36,2.6751e+37,1.2889999999999998e+37,2.4304,1.8321,0.026879,0.0053856,0.015525,0.029246,537.3071543227504,657.4004654218415,16.05472943940546,5392.423782853335,2.27959175258704e+21,5.901617765735111e+39,0.1206556119667953,1.1729799741071125,0.010130169782102719,1.183726815002661,1.5703223679889948,2.1377596687046044e+36,4.370542303892487e-05,3.959040207263453e+36,3.0308081077473815e+37,3.640488095344187e+37,7.828589568156431e+39,1.9475833622827814,5.128928911757133
1022,202.4719,47.1961,9.497799999999999e+37,4.9227e+36,2.2479e+37,1.1493e+37,2.1757,2.4386,0.028961,0.0054041,0.015898,0.029965,537.3108047107254,662.8004405214292,14.472795415924535,5323.803946627096,2.2505834218207146e+21,5.826954126035545e+39,0.11912915134240118,1.0574014474346654,0.009068552664137955,1.1688205625964925,1.405756408835441,2.1107140476555524e+36,4.315248889641879e-05,3.614940695553243e+36,2.7131868005373516e+37,3.2857522748582313e+37,6.406194366600018e+39,1.594967234907183,4.591429654916884
1023,202.4719,47.1978,4.8281e+37,2.5054000000000002e+36,1.298e+37,6.3795e+36,2.377,1.5953,0.02533,0.0033683,0.0077497,0.018299,537.3232160299563,681.1603559585812,9.455721039676792,5091.360862426394,2.152320496088747e+21,2.962066711860875e+39,0.060557966644512115,0.6908466438899037,0.009907592812729658,1.1814776557782585,1.5358197287318303,1.0729577895392378e+36,2.193608326568253e-05,2.4696255101713327e+36,2.964216125788152e+37,3.318474455759209e+37,6.993436638876586e+39,1.5681575332819073,5.016237665917834
1024,202.4719,47.1983,5.1522999999999995e+37,2.6729e+36,1.1171999999999998e+37,6.0853e+36,2.0373,0.7489,0.028514,0.0037445,0.0081707,0.019641,537.3268664180113,686.5603311192555,8.964980173647922,5023.268156105549,2.1235350040742087e+21,3.160965249170644e+39,0.06462434737112317,0.6549922811270705,0.008491686511305904,1.1613581205096717,1.3163338381764231,1.1450053683732762e+36,2.3409059839227874e-05,2.3731934968478656e+36,2.540596345422046e+37,2.89241623194416e+37,5.3150771420622837e+39,1.2196448863541058,4.2993609578352565
1025,202.4719,47.1989,4.2533999999999997e+37,2.2077000000000002e+36,9.0965e+36,5.2174000000000005e+36,2.0156,0.7921,0.025207,0.0035936,0.0082125,0.017923,537.3312468836775,693.0403013334652,7.630177128619514,4941.733300084601,2.08906698137823e+21,2.6094850049147792e+39,0.05334961068034379,0.5574697134104892,0.008401238566822844,1.1607681179181215,1.30231310274795,9.452411221859933e+35,1.9324980129296012e-05,2.0531718660706157e+36,2.51353555874573e+37,2.813376857571391e+37,5.1174924833582415e+39,1.1403290233307757,4.253566949694568
1026,202.4719,47.1995,2.5099e+37,1.3062e+36,6.0223e+36,3.7328e+36,2.1973,0.9059,0.017563,0.0029143,0.0081679,0.013572,537.3356273493309,699.5202715725019,5.711998667051814,4860.400016351011,2.0546841712957834e+21,1.539837874132601e+39,0.031481212170638755,0.41732514732402687,0.009158583797816944,1.1723857066676526,1.4197125325799118,5.577798214545128e+35,1.1403528383533188e-05,1.5627369176972224e+36,2.7401228831276007e+37,2.952174557042774e+37,5.796252308883131e+39,1.2078700561014792,4.637012630761992
1027,202.4719,47.2,1.6464e+37,8.6034e+35,4.1195000000000003e+36,2.9107e+36,2.2635,1.1393,0.013723,0.0026666,0.0074769,0.011612,537.339277737367,704.9202467916532,4.99398587261479,4792.783662989646,2.0261000526008285e+21,1.0100757304960014e+39,0.020650491142172853,0.3648661662192905,0.00943451255011089,1.1743050367600945,1.4624854673893557,3.6588258418371645e+35,7.4802857208052285e-06,1.3855719967743286e+36,2.822676988103275e+37,2.9978224461990794e+37,6.053476305406295e+39,1.2338548815342802,4.776716010435432
1028,202.4719,47.2006,1.1644999999999998e+37,6.1254999999999994e+35,4.2526000000000004e+36,2.3733e+36,2.8607,1.523,0.011599,0.0024625,0.0050828,0.010259,537.343658203101,711.4002170793752,4.628453394502822,4711.8471474484495,1.9918849721953307e+21,7.144273494670758e+38,0.014606108439662467,0.33815978663657403,0.01192370667201335,1.1972721586322752,1.8483464442503774,2.587890362499622e+35,5.290811905902385e-06,1.3062132881796645e+36,3.5674097900892586e+37,3.723910022532221e+37,9.321273035212821e+39,1.820812136542603,6.037000879634476
1029,202.4719,47.2011,1.0163e+37,5.3683999999999996e+35,5.646600000000001e+36,1.8399e+36,3.5238,0.6186,0.011012,0.0023284,0.003834,0.0098035,537.3473085912127,716.8001923409864,4.510451245285094,4644.577173473041,1.9634472818270963e+21,6.235058095864226e+38,0.012747263209299241,0.3295382783681876,0.014687579113797549,1.2141190088373082,2.2767865208688365,2.258542701080606e+35,4.617477148964014e-06,1.2913471703789872e+36,4.394322584792718e+37,4.546042728841423e+37,1.3822005017429466e+40,2.6272379137325883,7.436356031620222
1030,202.4719,47.2017,1.1170999999999999e+37,5.886e+35,5.921700000000001e+36,1.3376e+36,3.4494,0.3764,0.011614,0.0023302,0.0037748,0.010144,537.3516890569273,723.2801626826931,3.934222070170918,4564.076402700228,1.9294164080456033e+21,6.853471808412799e+38,0.014011578993513905,0.28743821513192336,0.014377471875569913,1.2143220739213834,2.228715427971214,2.482552446499208e+35,5.075453825748008e-06,1.1462383422691593e+36,4.301542744759635e+37,4.440992103451543e+37,1.3215244877070852e+40,2.4819557767171343,7.279348003709288
1031,202.4719,47.2022,2.2494999999999997e+37,1.1717e+36,5.7069e+36,9.3575e+35,2.2853,0.2682,0.017196,0.0032459,0.0049642,0.015004,537.3553394450819,728.680137990917,3.843834101616436,4497.187303793544,1.901139728699572e+21,1.3800809983908862e+39,0.028215063061417536,0.28083424481881036,0.009525377305398017,1.1747322658860637,1.4765708145018306,4.999106372213739e+35,1.022042196850787e-05,1.1365601340901805e+36,2.8498624788656565e+37,3.013509555996812e+37,6.141361311207697e+39,1.203904772078367,4.822721050871698
1032,202.4719,47.2028,3.0255e+37,1.5727e+36,6.3745e+36,8.667799999999999e+35,1.992,0.1936,0.022365,0.003959,0.0062844,0.019825,537.3597199108514,735.1601083910155,3.629090423342784,4417.16627728728,1.8673116618778828e+21,1.8561613961465333e+39,0.03794828774941932,0.26514470392352124,0.008302871217062465,1.1580482379755583,1.2870647453234356,6.7236258409125e+35,1.3746115432638617e-05,1.092502750777428e+36,2.4841053944341605e+37,2.6605919279210283e+37,4.794317231781214e+39,0.9467179293350987,4.2037633279378745
1033,202.4719,47.2033,3.488e+37,1.8118000000000002e+36,4.6806000000000004e+36,9.1097e+35,1.2793,0.3118,0.027915,0.0045992,0.0096884,0.02513,537.3633702990013,740.5600837503184,3.230289085196515,4350.6970489131545,1.8392124784857527e+21,2.1399077672315678e+39,0.043749339834729666,0.23600778515280893,0.005332260616459846,1.0792393565726164,0.8265772734398951,7.751448333532574e+35,1.584744691093819e-05,9.87303817407387e+35,1.595339373041979e+37,1.7715842381180435e+37,2.199999461079201e+39,0.45501040537480353,2.6997361573448404
1034,202.472,47.2039,2.6083e+37,1.357e+36,2.1587e+36,8.1599e+35,0.5158,1.2898,0.027104,0.0041622,0.013246,0.024553,536.6340114655352,747.040550699202,2.548359628883848,4265.140874825338,1.8030444848919172e+21,1.600206831786152e+39,0.03271542519808641,0.1861852815967675,0.0021499101273899698,0.8282674387472218,0.333267066083247,5.796474394596621e+35,1.1850600853727089e-05,7.945025509826724e+35,6.432236759282832e+36,7.806386749725166e+36,5.093291268929849e+38,0.12250068154220305,1.0885045805975682
1035,202.472,47.2045,1.2365e+37,6.4966e+35,1.7262e+36,6.0927999999999994e+35,1.3418,0.699,0.021577,0.0031572,0.01215,0.018667,536.6384002280712,753.5205211937498,2.2509026320457446,4185.84689227974,1.7695237684349695e+21,7.585997575062597e+38,0.015509191142672945,0.16445270996717842,0.005592767369003221,1.0913359552457946,0.8669595759412578,2.7478973235129092e+35,5.617938103605239e-06,7.150575981875078e+35,1.6732794268332113e+37,1.7722641598870912e+37,2.2828955239877532e+39,0.45292941996742075,2.831631342081847
1036,202.472,47.205,4.0159000000000003e+36,2.285e+35,1.0735000000000001e+36,3.4465e+35,2.3679,0.7538,0.017564,0.002543,0.0071779,0.013635,536.6420575302105,758.9204966347697,2.022955236100949,4120.017047004503,1.74169487767889e+21,2.4637774089521944e+38,0.005037069204194119,0.14779860411633355,0.009869663029559344,1.1799977897982565,1.529940065487632,8.924610482406383e+34,1.8245918018817855e-06,6.5291199844712336e+35,2.9528680539561494e+37,3.0270838642832682e+37,6.364105490256905e+39,1.1753257434529851,4.997033727020127
1037,202.472,47.2056,3.296e+36,1.9473e+35,8.465e+35,1.852e+35,2.3047,0.5379,0.019698,0.0029209,0.005137,0.013341,536.6464462928068,765.4004671998082,2.015442957028583,4041.3359143220564,1.708433237205187e+21,2.022114679127078e+38,0.00413411192933684,0.14724963786145742,0.009606238601387483,1.1776102657479381,1.489105481198254,7.324763104163808e+34,1.4975110383730584e-06,6.6315128463287e+35,2.8740550715624553e+37,2.9476949631299064e+37,6.044076877452337e+39,1.1213502906262773,4.863661316214066
1038,202.472,47.21,1.8587e+37,9.7037e+35,1.643e+36,1.8804e+35,0.6198,0.2371,0.016256,0.0049542,0.0053555,0.014919,536.6786305527954,812.9202526731355,1.8476301860873412,3476.9914154474945,1.469862398365886e+21,1.1403229836448724e+39,0.023313330834521796,0.13498815618128465,0.002583393363622147,0.8888721122930616,0.4004632174455148,4.130624144936065e+35,8.44485366208739e-06,7.066028375014882e+35,7.729159254368942e+36,8.848824506364036e+36,6.464530855853095e+38,0.14643513390123267,1.3079781679999471
1039,202.472,47.2106,1.0083e+38,5.2259000000000004e+36,1.0032e+37,7.6515e+35,0.8067,0.091,0.053787,0.014226,0.0099741,0.046962,536.6830193156483,819.4002236193244,3.634384622983395,3402.1246262945137,1.438213232430804e+21,6.185977642487356e+39,0.12646920686742522,0.26552839491699126,0.003362412756427857,0.9701456749576469,0.52122245484559,2.2407641498569077e+36,4.5811297936636976e-05,1.4205093015503658e+36,1.0059878622941956e+37,1.372115207434923e+37,1.195255307910493e+39,0.27252360982164764,1.7023975284374915
1040,202.472,47.2111,1.1607e+38,6.0149e+36,1.6877e+37,1.6927e+36,1.4061,0.1258,0.057314,0.013222,0.010044,0.049886,536.6866766180455,824.8001994478734,4.201418850088855,3340.198225560324,1.4120344827505698e+21,7.120960279316745e+39,0.14558445741448026,0.306955624684199,0.005860776716019846,1.0995641877860396,0.9085048887546598,2.579445550668365e+36,5.273546912134735e-05,1.6725791747367863e+36,1.7534641541736313e+37,2.1786666267141464e+37,2.918344592015362e+39,0.6207131726244747,2.967325108139279
1041,202.472,47.2117,3.3729999999999997e+37,1.7528e+36,6.679100000000001e+36,4.9572e+35,1.8939,0.105,0.020572,0.0044696,0.0056718,0.018363,536.6910653809806,831.2801704910498,2.2189941838581366,3266.477434116316,1.380869775573007e+21,2.0693546155023156e+39,0.04230691607297681,0.16211947487794323,0.007893979818270383,1.1506006502362074,1.2236806833172964,7.495881659691906e+35,1.5324953678496133e-05,9.033142393749421e+35,2.361770686003442e+37,2.527060926537855e+37,4.357457354668879e+39,0.8380916840425926,3.9967406459746684
1042,202.472,47.2122,8.3591e+36,4.4537999999999996e+35,1.3303e+36,3.9577e+35,1.5488,0.7294,0.0096257,0.002171,0.004766,0.0094735,536.6947226834462,836.6801464023445,1.667060635975988,3205.5660472616078,1.355120112582099e+21,5.128355222782511e+38,0.010484664753798415,0.12179512375827731,0.006455565733426881,1.1177637971655645,1.0007057618257715,1.8576585941752333e+35,3.797889721135993e-06,6.915259815630952e+35,1.9314168849897732e+37,2.019146069087835e+37,2.9311896424721165e+39,0.5695138464165675,3.268468193930813
1043,202.4711,47.1761,1.0724999999999999e+37,5.6602e+35,7.6278e+35,3.9357e+35,0.2764,1.3722,0.034974,0.0070952,0.0072058,0.021105,543.0377789195155,446.7974975111784,1.7113761544957211,8151.6511439082815,3.446026771246707e+21,6.579848280836744e+38,0.013452169430260195,0.12503623285518187,0.001152065062447824,0.6171339898601153,0.1785866945820269,2.3834370234270882e+35,4.8728173199487404e-06,2.791731361863456e+35,3.446820938863464e+36,3.9643377773925187e+36,1.860291836651576e+38,0.04028105298976652,0.5832932649809379
1044,202.4711,47.1767,1.5849e+37,8.2925e+35,9.589e+35,5.3451e+35,0.0209,1.1988,0.036738,0.007458,0.0092034,0.023362,543.0420930115645,453.27746785466775,1.901052994456743,8066.7512577816,3.4101362166457555e+21,9.72345131962532e+38,0.019879108000018072,0.13889435063705086,8.711345805050478e-05,0.08652781043351887,0.013503841956455723,3.5221532293049815e+35,7.2008654269340416e-06,3.1337853534481476e+35,2.6063153987788137e+35,9.262253981531943e+35,2.344030661704283e+37,0.009145770805982242,0.044105749776055005
1045,202.4711,47.1778,1.0102e+37,5.3413999999999995e+35,1.5153e+36,7.2433e+35,1.4554,1.6175,0.019882,0.0038444,0.0060372,0.012985,543.0500021802646,465.1574134128858,2.407019992588681,7911.239240522426,3.344395109075645e+21,6.197634250164363e+38,0.012670752035849744,0.17586117371875987,0.00606626444242606,1.1058792303952407,0.9403584489677348,2.244986555772536e+35,4.589762290547523e-06,4.045840705537876e+35,1.8149432686041551e+37,1.8778515412172593e+37,2.5891984743175096e+39,0.4744635281925115,3.0713640298598297
1046,202.4711,47.1783,1.5412e+37,8.0675e+35,2.613e+36,9.3367e+35,1.6487,0.7843,0.023294,0.0043669,0.0055343,0.01459,543.0535972569407,470.5573886380548,2.9736991368884653,7840.613238726044,3.314538692425832e+21,9.455349343054163e+38,0.01933098697055199,0.21726374178375304,0.006871959726692213,1.1298795156667394,1.06525283414395,3.425037893245528e+35,7.00231799860606e-06,5.043366780396378e+35,2.0559962669696793e+37,2.1406803137060985e+37,3.2724872927402316e+39,0.6031064929258818,3.479289457214445
1047,202.4711,47.1789,1.7567e+37,9.1781e+35,3.0043e+36,7.025799999999999e+35,1.6623,0.3919,0.024067,0.0043799,0.0050696,0.014414,543.0579113489295,477.0373588860632,2.6096329572638157,7755.914617326382,3.2787332204204403e+21,1.077745405589362e+39,0.02203396367192362,0.1906643972440232,0.006928645996045651,1.1311394813593232,1.0740400231682463,3.903947616833908e+35,7.981424882008347e-06,4.474246588588509e+35,2.0729560226746514e+37,2.1567379647288757e+37,3.320501780408356e+39,0.6030522482516544,3.507989849413217
1048,202.4711,47.1795,1.0897e+37,5.7481999999999995e+35,2.6334000000000003e+36,3.2456e+35,2.2086,0.1788,0.01773,0.0031837,0.0036127,0.010373,543.0622254409051,483.5173291115463,2.154029549733533,7671.275151039693,3.2429527556313003e+21,6.6853712555970156e+38,0.01366790585375714,0.157377187526521,0.009205683418676789,1.173156973884692,1.4270136528721584,2.42166090855804e+35,4.9509641338444215e-06,3.7338558704597906e+35,2.754214444853056e+37,2.8157696126432343e+37,5.553550097388639e+39,0.9821511939698409,4.660859280162444
1049,202.4711,47.1861,4.2251e+36,2.39e+35,1.4455e+36,2.9418e+35,2.7577,0.3351,0.032016,0.006375,0.0067237,0.017467,543.1096804518232,554.7970004973403,2.0830974124371058,6744.781072491492,2.8512869026998277e+21,2.5921227945327113e+38,0.00529946490067994,0.15219450792011965,0.011494391543821867,1.1942579595525096,1.7817964097281314,9.3895195969061e+34,1.9196401359921142e-06,4.106903075540283e+35,3.4389645814413074e+37,3.489423131793616e+37,8.441648674282087e+39,1.490224608048954,5.819637615187888
1050,202.4711,47.1878,4.7501000000000005e+36,2.6443e+35,4.7447e+35,9.621799999999999e+35,0.8129,1.0438,0.0156,0.0044717,0.0082082,0.011595,543.1219037120408,573.1569156675383,2.801544848700444,6507.745428154315,2.751082519354002e+21,2.9142132698184262e+38,0.005957962704958411,0.2046853428806471,0.0033882550262801596,0.9719226343716258,0.5252283792537252,1.055623702096132e+35,2.1581696551504446e-06,5.724525829388459e+35,1.0137195156302857e+37,1.0815210109451316e+37,9.477402026454283e+38,0.19885210502999826,1.7154815307634026
1051,202.4711,47.1883,1.1176e+37,5.8905999999999996e+35,2.1656000000000002e+36,1.3634000000000002e+36,1.8596,0.9894,0.015923,0.0041593,0.0051659,0.011557,543.1254987886921,578.5568907136239,3.5590800739143864,6438.178255920969,2.721673712023577e+21,6.856539336748853e+38,0.0140178504011737,0.26003203237201056,0.007751013712474579,1.1508925609204612,1.2015188757045485,2.483663605950689e+35,5.077725535454277e-06,7.351012878907255e+35,2.3189971844828135e+37,2.4173439493313927e+37,4.0920652774269093e+39,0.7812491768992568,3.9243565685909996
